,Bay_id,Status,Hour,Minutes,DayOfWeek,Date,Week_Number
10222,1004,Present,11,30,Thursday,2021-08-26,4
10223,1004,Unoccupied,11,45,Thursday,2021-08-26,4
10224,1004,Present,12,0,Thursday,2021-08-26,4
10225,1004,Unoccupied,12,15,Thursday,2021-08-26,4
10226,1004,Present,12,30,Thursday,2021-08-26,4
10227,1004,Present,12,45,Thursday,2021-08-26,4
10228,1004,Present,13,0,Thursday,2021-08-26,4
10229,1004,Present,13,15,Thursday,2021-08-26,4
10230,1004,Present,13,30,Thursday,2021-08-26,4
10231,1004,Present,13,45,Thursday,2021-08-26,4
10232,1004,Unoccupied,14,0,Thursday,2021-08-26,4
10233,1004,Unoccupied,14,15,Thursday,2021-08-26,4
10234,1004,Unoccupied,14,30,Thursday,2021-08-26,4
10235,1004,Present,14,45,Thursday,2021-08-26,4
10236,1004,Unoccupied,15,0,Thursday,2021-08-26,4
10237,1004,Unoccupied,15,15,Thursday,2021-08-26,4
10238,1004,Unoccupied,15,30,Thursday,2021-08-26,4
10239,1004,Present,15,45,Thursday,2021-08-26,4
10240,1004,Unoccupied,16,0,Thursday,2021-08-26,4
10241,1004,Present,16,15,Thursday,2021-08-26,4
10242,1004,Present,16,30,Thursday,2021-08-26,4
10243,1004,Unoccupied,16,45,Thursday,2021-08-26,4
10244,1004,Present,17,0,Thursday,2021-08-26,4
10245,1004,Present,17,15,Thursday,2021-08-26,4
10246,1004,Present,17,30,Thursday,2021-08-26,4
10247,1004,Present,17,45,Thursday,2021-08-26,4
10248,1004,Unoccupied,18,0,Thursday,2021-08-26,4
10249,1004,Unoccupied,18,15,Thursday,2021-08-26,4
10250,1004,Present,18,30,Thursday,2021-08-26,4
10251,1004,Unoccupied,18,45,Thursday,2021-08-26,4
10252,1004,Unoccupied,19,0,Thursday,2021-08-26,4
10253,1004,Present,19,15,Thursday,2021-08-26,4
10254,1004,Unoccupied,19,30,Thursday,2021-08-26,4
10255,1004,Present,19,45,Thursday,2021-08-26,4
10256,1004,Unoccupied,20,0,Thursday,2021-08-26,4
10257,1004,Present,20,15,Thursday,2021-08-26,4
10258,1004,Present,20,30,Thursday,2021-08-26,4
10259,1004,Present,20,45,Thursday,2021-08-26,4
10260,1004,Unoccupied,21,0,Thursday,2021-08-26,4
10261,1004,Present,21,15,Thursday,2021-08-26,4
10262,1004,Unoccupied,21,30,Thursday,2021-08-26,4
10263,1004,Present,21,45,Thursday,2021-08-26,4
10264,1004,Unoccupied,22,0,Thursday,2021-08-26,4
10265,1004,Unoccupied,22,15,Thursday,2021-08-26,4
10266,1004,Present,22,30,Thursday,2021-08-26,4
10267,1004,Unoccupied,22,45,Thursday,2021-08-26,4
10268,1004,Present,23,0,Thursday,2021-08-26,4
10269,1004,Unoccupied,23,15,Thursday,2021-08-26,4
10270,1004,Unoccupied,23,30,Thursday,2021-08-26,4
10271,1004,Present,23,45,Thursday,2021-08-26,4
10272,1004,Unoccupied,0,0,Friday,2021-08-27,4
10273,1004,Present,0,15,Friday,2021-08-27,4
10274,1004,Present,0,30,Friday,2021-08-27,4
10275,1004,Unoccupied,0,45,Friday,2021-08-27,4
10276,1004,Unoccupied,1,0,Friday,2021-08-27,4
10277,1004,Unoccupied,1,15,Friday,2021-08-27,4
10278,1004,Unoccupied,1,30,Friday,2021-08-27,4
10279,1004,Present,1,45,Friday,2021-08-27,4
10280,1004,Present,2,0,Friday,2021-08-27,4
10281,1004,Unoccupied,2,15,Friday,2021-08-27,4
10282,1004,Present,2,30,Friday,2021-08-27,4
10283,1004,Unoccupied,2,45,Friday,2021-08-27,4
10284,1004,Unoccupied,3,0,Friday,2021-08-27,4
10285,1004,Unoccupied,3,15,Friday,2021-08-27,4
10286,1004,Present,3,30,Friday,2021-08-27,4
10287,1004,Unoccupied,3,45,Friday,2021-08-27,4
10288,1004,Unoccupied,4,0,Friday,2021-08-27,4
10289,1004,Present,4,15,Friday,2021-08-27,4
10290,1004,Unoccupied,4,30,Friday,2021-08-27,4
10291,1004,Unoccupied,4,45,Friday,2021-08-27,4
10292,1004,Present,5,0,Friday,2021-08-27,4
10293,1004,Unoccupied,5,15,Friday,2021-08-27,4
10294,1004,Unoccupied,5,30,Friday,2021-08-27,4
10295,1004,Unoccupied,5,45,Friday,2021-08-27,4
10296,1004,Unoccupied,6,0,Friday,2021-08-27,4
10297,1004,Present,6,15,Friday,2021-08-27,4
10298,1004,Unoccupied,6,30,Friday,2021-08-27,4
10299,1004,Present,6,45,Friday,2021-08-27,4
10300,1004,Present,7,0,Friday,2021-08-27,4
10301,1004,Unoccupied,7,15,Friday,2021-08-27,4
10302,1004,Unoccupied,7,30,Friday,2021-08-27,4
10303,1004,Present,7,45,Friday,2021-08-27,4
10304,1004,Present,8,0,Friday,2021-08-27,4
10305,1004,Unoccupied,8,15,Friday,2021-08-27,4
10306,1004,Present,8,30,Friday,2021-08-27,4
10307,1004,Unoccupied,8,45,Friday,2021-08-27,4
10308,1004,Present,9,0,Friday,2021-08-27,4
10309,1004,Unoccupied,9,15,Friday,2021-08-27,4
10310,1004,Unoccupied,9,30,Friday,2021-08-27,4
10311,1004,Unoccupied,9,45,Friday,2021-08-27,4
10312,1004,Present,10,0,Friday,2021-08-27,4
10313,1004,Present,10,15,Friday,2021-08-27,4
10314,1004,Unoccupied,10,30,Friday,2021-08-27,4
10315,1004,Unoccupied,10,45,Friday,2021-08-27,4
10316,1004,Unoccupied,11,0,Friday,2021-08-27,4
10317,1004,Unoccupied,11,15,Friday,2021-08-27,4
10318,1004,Present,11,30,Friday,2021-08-27,4
10319,1004,Unoccupied,11,45,Friday,2021-08-27,4
10320,1004,Unoccupied,12,0,Friday,2021-08-27,4
10321,1004,Present,12,15,Friday,2021-08-27,4
10322,1004,Unoccupied,12,30,Friday,2021-08-27,4
10323,1004,Unoccupied,12,45,Friday,2021-08-27,4
10324,1004,Present,13,0,Friday,2021-08-27,4
10325,1004,Unoccupied,13,15,Friday,2021-08-27,4
10326,1004,Present,13,30,Friday,2021-08-27,4
10327,1004,Present,13,45,Friday,2021-08-27,4
10328,1004,Unoccupied,14,0,Friday,2021-08-27,4
10329,1004,Present,14,15,Friday,2021-08-27,4
10330,1004,Unoccupied,14,30,Friday,2021-08-27,4
10331,1004,Present,14,45,Friday,2021-08-27,4
10332,1004,Unoccupied,15,0,Friday,2021-08-27,4
10333,1004,Unoccupied,15,15,Friday,2021-08-27,4
10334,1004,Unoccupied,15,30,Friday,2021-08-27,4
10335,1004,Present,15,45,Friday,2021-08-27,4
10336,1004,Present,16,0,Friday,2021-08-27,4
10337,1004,Present,16,15,Friday,2021-08-27,4
10338,1004,Present,16,30,Friday,2021-08-27,4
10339,1004,Present,16,45,Friday,2021-08-27,4
10340,1004,Unoccupied,17,0,Friday,2021-08-27,4
10341,1004,Unoccupied,17,15,Friday,2021-08-27,4
10342,1004,Present,17,30,Friday,2021-08-27,4
10343,1004,Unoccupied,17,45,Friday,2021-08-27,4
10344,1004,Present,18,0,Friday,2021-08-27,4
10345,1004,Unoccupied,18,15,Friday,2021-08-27,4
10346,1004,Unoccupied,18,30,Friday,2021-08-27,4
10347,1004,Present,18,45,Friday,2021-08-27,4
10348,1004,Unoccupied,19,0,Friday,2021-08-27,4
10349,1004,Unoccupied,19,15,Friday,2021-08-27,4
10350,1004,Unoccupied,19,30,Friday,2021-08-27,4
10351,1004,Present,19,45,Friday,2021-08-27,4
10352,1004,Unoccupied,20,0,Friday,2021-08-27,4
10353,1004,Present,20,15,Friday,2021-08-27,4
10354,1004,Present,20,30,Friday,2021-08-27,4
10355,1004,Unoccupied,20,45,Friday,2021-08-27,4
10356,1004,Unoccupied,21,0,Friday,2021-08-27,4
10357,1004,Present,21,15,Friday,2021-08-27,4
10358,1004,Unoccupied,21,30,Friday,2021-08-27,4
10359,1004,Present,21,45,Friday,2021-08-27,4
10360,1004,Present,22,0,Friday,2021-08-27,4
10361,1004,Present,22,15,Friday,2021-08-27,4
10362,1004,Unoccupied,22,30,Friday,2021-08-27,4
10363,1004,Present,22,45,Friday,2021-08-27,4
10364,1004,Present,23,0,Friday,2021-08-27,4
10365,1004,Unoccupied,23,15,Friday,2021-08-27,4
10366,1004,Unoccupied,23,30,Friday,2021-08-27,4
10367,1004,Unoccupied,23,45,Friday,2021-08-27,4
10368,1004,Present,0,0,Saturday,2021-08-28,4
10369,1004,Present,0,15,Saturday,2021-08-28,4
10370,1004,Present,0,30,Saturday,2021-08-28,4
10371,1004,Present,0,45,Saturday,2021-08-28,4
10372,1004,Unoccupied,1,0,Saturday,2021-08-28,4
10373,1004,Present,1,15,Saturday,2021-08-28,4
10374,1004,Present,1,30,Saturday,2021-08-28,4
10375,1004,Unoccupied,1,45,Saturday,2021-08-28,4
10376,1004,Unoccupied,2,0,Saturday,2021-08-28,4
10377,1004,Unoccupied,2,15,Saturday,2021-08-28,4
10378,1004,Present,2,30,Saturday,2021-08-28,4
10379,1004,Present,2,45,Saturday,2021-08-28,4
10380,1004,Present,3,0,Saturday,2021-08-28,4
10381,1004,Unoccupied,3,15,Saturday,2021-08-28,4
10382,1004,Present,3,30,Saturday,2021-08-28,4
10383,1004,Present,3,45,Saturday,2021-08-28,4
10384,1004,Present,4,0,Saturday,2021-08-28,4
10385,1004,Present,4,15,Saturday,2021-08-28,4
10386,1004,Unoccupied,4,30,Saturday,2021-08-28,4
10387,1004,Present,4,45,Saturday,2021-08-28,4
10388,1004,Unoccupied,5,0,Saturday,2021-08-28,4
10389,1004,Unoccupied,5,15,Saturday,2021-08-28,4
10390,1004,Present,5,30,Saturday,2021-08-28,4
10391,1004,Present,5,45,Saturday,2021-08-28,4
10392,1004,Unoccupied,6,0,Saturday,2021-08-28,4
10393,1004,Unoccupied,6,15,Saturday,2021-08-28,4
10394,1004,Unoccupied,6,30,Saturday,2021-08-28,4
10395,1004,Present,6,45,Saturday,2021-08-28,4
10396,1004,Present,7,0,Saturday,2021-08-28,4
10397,1004,Present,7,15,Saturday,2021-08-28,4
10398,1004,Unoccupied,7,30,Saturday,2021-08-28,4
10399,1004,Present,7,45,Saturday,2021-08-28,4
10400,1004,Present,8,0,Saturday,2021-08-28,4
10401,1004,Unoccupied,8,15,Saturday,2021-08-28,4
10402,1004,Present,8,30,Saturday,2021-08-28,4
10403,1004,Present,8,45,Saturday,2021-08-28,4
10404,1004,Present,9,0,Saturday,2021-08-28,4
10405,1004,Present,9,15,Saturday,2021-08-28,4
10406,1004,Present,9,30,Saturday,2021-08-28,4
10407,1004,Present,9,45,Saturday,2021-08-28,4
10408,1004,Unoccupied,10,0,Saturday,2021-08-28,4
10409,1004,Unoccupied,10,15,Saturday,2021-08-28,4
10410,1004,Present,10,30,Saturday,2021-08-28,4
10411,1004,Present,10,45,Saturday,2021-08-28,4
10412,1004,Unoccupied,11,0,Saturday,2021-08-28,4
10413,1004,Present,11,15,Saturday,2021-08-28,4
10414,1004,Unoccupied,11,30,Saturday,2021-08-28,4
10415,1004,Unoccupied,11,45,Saturday,2021-08-28,4
10416,1004,Present,12,0,Saturday,2021-08-28,4
10417,1004,Present,12,15,Saturday,2021-08-28,4
10418,1004,Unoccupied,12,30,Saturday,2021-08-28,4
10419,1004,Unoccupied,12,45,Saturday,2021-08-28,4
10420,1004,Unoccupied,13,0,Saturday,2021-08-28,4
10421,1004,Unoccupied,13,15,Saturday,2021-08-28,4
10422,1004,Unoccupied,13,30,Saturday,2021-08-28,4
10423,1004,Unoccupied,13,45,Saturday,2021-08-28,4
10424,1004,Unoccupied,14,0,Saturday,2021-08-28,4
10425,1004,Unoccupied,14,15,Saturday,2021-08-28,4
10426,1004,Present,14,30,Saturday,2021-08-28,4
10427,1004,Unoccupied,14,45,Saturday,2021-08-28,4
10428,1004,Unoccupied,15,0,Saturday,2021-08-28,4
10429,1004,Present,15,15,Saturday,2021-08-28,4
10430,1004,Unoccupied,15,30,Saturday,2021-08-28,4
10431,1004,Unoccupied,15,45,Saturday,2021-08-28,4
10432,1004,Present,16,0,Saturday,2021-08-28,4
10433,1004,Present,16,15,Saturday,2021-08-28,4
10434,1004,Present,16,30,Saturday,2021-08-28,4
10435,1004,Unoccupied,16,45,Saturday,2021-08-28,4
10436,1004,Unoccupied,17,0,Saturday,2021-08-28,4
10437,1004,Present,17,15,Saturday,2021-08-28,4
10438,1004,Unoccupied,17,30,Saturday,2021-08-28,4
10439,1004,Unoccupied,17,45,Saturday,2021-08-28,4
10440,1004,Unoccupied,18,0,Saturday,2021-08-28,4
10441,1004,Unoccupied,18,15,Saturday,2021-08-28,4
10442,1004,Present,18,30,Saturday,2021-08-28,4
10443,1004,Present,18,45,Saturday,2021-08-28,4
10444,1004,Unoccupied,19,0,Saturday,2021-08-28,4
10445,1004,Unoccupied,19,15,Saturday,2021-08-28,4
10446,1004,Unoccupied,19,30,Saturday,2021-08-28,4
10447,1004,Present,19,45,Saturday,2021-08-28,4
10448,1004,Unoccupied,20,0,Saturday,2021-08-28,4
10449,1004,Unoccupied,20,15,Saturday,2021-08-28,4
10450,1004,Unoccupied,20,30,Saturday,2021-08-28,4
10451,1004,Present,20,45,Saturday,2021-08-28,4
10452,1004,Unoccupied,21,0,Saturday,2021-08-28,4
10453,1004,Unoccupied,21,15,Saturday,2021-08-28,4
10454,1004,Unoccupied,21,30,Saturday,2021-08-28,4
10455,1004,Unoccupied,21,45,Saturday,2021-08-28,4
10456,1004,Present,22,0,Saturday,2021-08-28,4
10457,1004,Present,22,15,Saturday,2021-08-28,4
10458,1004,Present,22,30,Saturday,2021-08-28,4
10459,1004,Unoccupied,22,45,Saturday,2021-08-28,4
10460,1004,Unoccupied,23,0,Saturday,2021-08-28,4
10461,1004,Unoccupied,23,15,Saturday,2021-08-28,4
10462,1004,Present,23,30,Saturday,2021-08-28,4
10463,1004,Present,23,45,Saturday,2021-08-28,4
10464,1004,Present,0,0,Sunday,2021-08-29,4
10465,1004,Present,0,15,Sunday,2021-08-29,4
10466,1004,Unoccupied,0,30,Sunday,2021-08-29,4
10467,1004,Present,0,45,Sunday,2021-08-29,4
10468,1004,Unoccupied,1,0,Sunday,2021-08-29,4
10469,1004,Present,1,15,Sunday,2021-08-29,4
10470,1004,Unoccupied,1,30,Sunday,2021-08-29,4
10471,1004,Unoccupied,1,45,Sunday,2021-08-29,4
10472,1004,Present,2,0,Sunday,2021-08-29,4
10473,1004,Present,2,15,Sunday,2021-08-29,4
10474,1004,Unoccupied,2,30,Sunday,2021-08-29,4
10475,1004,Unoccupied,2,45,Sunday,2021-08-29,4
10476,1004,Present,3,0,Sunday,2021-08-29,4
10477,1004,Present,3,15,Sunday,2021-08-29,4
10478,1004,Unoccupied,3,30,Sunday,2021-08-29,4
10479,1004,Unoccupied,3,45,Sunday,2021-08-29,4
10480,1004,Present,4,0,Sunday,2021-08-29,4
10481,1004,Unoccupied,4,15,Sunday,2021-08-29,4
10482,1004,Present,4,30,Sunday,2021-08-29,4
10483,1004,Present,4,45,Sunday,2021-08-29,4
10484,1004,Present,5,0,Sunday,2021-08-29,4
10485,1004,Present,5,15,Sunday,2021-08-29,4
10486,1004,Present,5,30,Sunday,2021-08-29,4
10487,1004,Present,5,45,Sunday,2021-08-29,4
10488,1004,Unoccupied,6,0,Sunday,2021-08-29,4
10489,1004,Present,6,15,Sunday,2021-08-29,4
10490,1004,Present,6,30,Sunday,2021-08-29,4
10491,1004,Unoccupied,6,45,Sunday,2021-08-29,4
10492,1004,Unoccupied,7,0,Sunday,2021-08-29,4
10493,1004,Present,7,15,Sunday,2021-08-29,4
10494,1004,Present,7,30,Sunday,2021-08-29,4
10495,1004,Present,7,45,Sunday,2021-08-29,4
10496,1004,Present,8,0,Sunday,2021-08-29,4
10497,1004,Present,8,15,Sunday,2021-08-29,4
10498,1004,Unoccupied,8,30,Sunday,2021-08-29,4
10499,1004,Unoccupied,8,45,Sunday,2021-08-29,4
10500,1004,Unoccupied,9,0,Sunday,2021-08-29,4
10501,1004,Unoccupied,9,15,Sunday,2021-08-29,4
10502,1004,Unoccupied,9,30,Sunday,2021-08-29,4
10503,1004,Present,9,45,Sunday,2021-08-29,4
10504,1004,Unoccupied,10,0,Sunday,2021-08-29,4
10505,1004,Unoccupied,10,15,Sunday,2021-08-29,4
10506,1004,Present,10,30,Sunday,2021-08-29,4
10507,1004,Unoccupied,10,45,Sunday,2021-08-29,4
10508,1004,Unoccupied,11,0,Sunday,2021-08-29,4
10509,1004,Present,11,15,Sunday,2021-08-29,4
10510,1004,Present,11,30,Sunday,2021-08-29,4
10511,1004,Unoccupied,11,45,Sunday,2021-08-29,4
10512,1004,Unoccupied,12,0,Sunday,2021-08-29,4
10513,1004,Unoccupied,12,15,Sunday,2021-08-29,4
10514,1004,Unoccupied,12,30,Sunday,2021-08-29,4
10515,1004,Unoccupied,12,45,Sunday,2021-08-29,4
10516,1004,Present,13,0,Sunday,2021-08-29,4
10517,1004,Unoccupied,13,15,Sunday,2021-08-29,4
10518,1004,Present,13,30,Sunday,2021-08-29,4
10519,1004,Unoccupied,13,45,Sunday,2021-08-29,4
10520,1004,Present,14,0,Sunday,2021-08-29,4
10521,1004,Unoccupied,14,15,Sunday,2021-08-29,4
10522,1004,Present,14,30,Sunday,2021-08-29,4
10523,1004,Unoccupied,14,45,Sunday,2021-08-29,4
10524,1004,Unoccupied,15,0,Sunday,2021-08-29,4
10525,1004,Unoccupied,15,15,Sunday,2021-08-29,4
10526,1004,Unoccupied,15,30,Sunday,2021-08-29,4
10527,1004,Present,15,45,Sunday,2021-08-29,4
10528,1004,Unoccupied,16,0,Sunday,2021-08-29,4
10529,1004,Present,16,15,Sunday,2021-08-29,4
10530,1004,Present,16,30,Sunday,2021-08-29,4
10531,1004,Unoccupied,16,45,Sunday,2021-08-29,4
10532,1004,Unoccupied,17,0,Sunday,2021-08-29,4
10533,1004,Present,17,15,Sunday,2021-08-29,4
10534,1004,Present,17,30,Sunday,2021-08-29,4
10535,1004,Present,17,45,Sunday,2021-08-29,4
10536,1004,Unoccupied,18,0,Sunday,2021-08-29,4
10537,1004,Present,18,15,Sunday,2021-08-29,4
10538,1004,Present,18,30,Sunday,2021-08-29,4
10539,1004,Present,18,45,Sunday,2021-08-29,4
10540,1004,Present,19,0,Sunday,2021-08-29,4
10541,1004,Present,19,15,Sunday,2021-08-29,4
10542,1004,Unoccupied,19,30,Sunday,2021-08-29,4
10543,1004,Present,19,45,Sunday,2021-08-29,4
10544,1004,Unoccupied,20,0,Sunday,2021-08-29,4
10545,1004,Present,20,15,Sunday,2021-08-29,4
10546,1004,Unoccupied,20,30,Sunday,2021-08-29,4
10547,1004,Unoccupied,20,45,Sunday,2021-08-29,4
10548,1004,Unoccupied,21,0,Sunday,2021-08-29,4
10549,1004,Unoccupied,21,15,Sunday,2021-08-29,4
10550,1004,Unoccupied,21,30,Sunday,2021-08-29,4
10551,1004,Present,21,45,Sunday,2021-08-29,4
10552,1004,Present,22,0,Sunday,2021-08-29,4
10553,1004,Present,22,15,Sunday,2021-08-29,4
10554,1004,Unoccupied,22,30,Sunday,2021-08-29,4
10555,1004,Unoccupied,22,45,Sunday,2021-08-29,4
10556,1004,Present,23,0,Sunday,2021-08-29,4
10557,1004,Present,23,15,Sunday,2021-08-29,4
10558,1004,Unoccupied,23,30,Sunday,2021-08-29,4
10559,1004,Present,23,45,Sunday,2021-08-29,4
10560,1004,Present,0,0,Monday,2021-08-30,4
10561,1004,Present,0,15,Monday,2021-08-30,4
10562,1004,Unoccupied,0,30,Monday,2021-08-30,4
10563,1004,Present,0,45,Monday,2021-08-30,4
10564,1004,Present,1,0,Monday,2021-08-30,4
10565,1004,Unoccupied,1,15,Monday,2021-08-30,4
10566,1004,Present,1,30,Monday,2021-08-30,4
10567,1004,Unoccupied,1,45,Monday,2021-08-30,4
10568,1004,Present,2,0,Monday,2021-08-30,4
10569,1004,Unoccupied,2,15,Monday,2021-08-30,4
10570,1004,Unoccupied,2,30,Monday,2021-08-30,4
10571,1004,Unoccupied,2,45,Monday,2021-08-30,4
10572,1004,Unoccupied,3,0,Monday,2021-08-30,4
10573,1004,Present,3,15,Monday,2021-08-30,4
10574,1004,Present,3,30,Monday,2021-08-30,4
10575,1004,Unoccupied,3,45,Monday,2021-08-30,4
10576,1004,Unoccupied,4,0,Monday,2021-08-30,4
10577,1004,Present,4,15,Monday,2021-08-30,4
10578,1004,Unoccupied,4,30,Monday,2021-08-30,4
10579,1004,Present,4,45,Monday,2021-08-30,4
10580,1004,Present,5,0,Monday,2021-08-30,4
10581,1004,Present,5,15,Monday,2021-08-30,4
10582,1004,Unoccupied,5,30,Monday,2021-08-30,4
10583,1004,Present,5,45,Monday,2021-08-30,4
10584,1004,Unoccupied,6,0,Monday,2021-08-30,4
10585,1004,Unoccupied,6,15,Monday,2021-08-30,4
10586,1004,Present,6,30,Monday,2021-08-30,4
10587,1004,Unoccupied,6,45,Monday,2021-08-30,4
10588,1004,Unoccupied,7,0,Monday,2021-08-30,4
10589,1004,Present,7,15,Monday,2021-08-30,4
10590,1004,Present,7,30,Monday,2021-08-30,4
10591,1004,Present,7,45,Monday,2021-08-30,4
10592,1004,Unoccupied,8,0,Monday,2021-08-30,4
10593,1004,Present,8,15,Monday,2021-08-30,4
10594,1004,Unoccupied,8,30,Monday,2021-08-30,4
10595,1004,Present,8,45,Monday,2021-08-30,4
10596,1004,Present,9,0,Monday,2021-08-30,4
10597,1004,Unoccupied,9,15,Monday,2021-08-30,4
10598,1004,Unoccupied,9,30,Monday,2021-08-30,4
10599,1004,Present,9,45,Monday,2021-08-30,4
10600,1004,Present,10,0,Monday,2021-08-30,4
10601,1004,Present,10,15,Monday,2021-08-30,4
10602,1004,Unoccupied,10,30,Monday,2021-08-30,4
10603,1004,Present,10,45,Monday,2021-08-30,4
10604,1004,Present,11,0,Monday,2021-08-30,4
10605,1004,Unoccupied,11,15,Monday,2021-08-30,4
10606,1004,Present,11,30,Monday,2021-08-30,4
10607,1004,Unoccupied,11,45,Monday,2021-08-30,4
10608,1004,Unoccupied,12,0,Monday,2021-08-30,4
10609,1004,Present,12,15,Monday,2021-08-30,4
10610,1004,Unoccupied,12,30,Monday,2021-08-30,4
10611,1004,Unoccupied,12,45,Monday,2021-08-30,4
10612,1004,Unoccupied,13,0,Monday,2021-08-30,4
10613,1004,Present,13,15,Monday,2021-08-30,4
10614,1004,Unoccupied,13,30,Monday,2021-08-30,4
10615,1004,Unoccupied,13,45,Monday,2021-08-30,4
10616,1004,Present,14,0,Monday,2021-08-30,4
10617,1004,Present,14,15,Monday,2021-08-30,4
10618,1004,Present,14,30,Monday,2021-08-30,4
10619,1004,Unoccupied,14,45,Monday,2021-08-30,4
10620,1004,Unoccupied,15,0,Monday,2021-08-30,4
10621,1004,Present,15,15,Monday,2021-08-30,4
10622,1004,Present,15,30,Monday,2021-08-30,4
10623,1004,Unoccupied,15,45,Monday,2021-08-30,4
10624,1004,Present,16,0,Monday,2021-08-30,4
10625,1004,Unoccupied,16,15,Monday,2021-08-30,4
10626,1004,Unoccupied,16,30,Monday,2021-08-30,4
10627,1004,Present,16,45,Monday,2021-08-30,4
10628,1004,Present,17,0,Monday,2021-08-30,4
10629,1004,Unoccupied,17,15,Monday,2021-08-30,4
10630,1004,Unoccupied,17,30,Monday,2021-08-30,4
10631,1004,Present,17,45,Monday,2021-08-30,4
10632,1004,Unoccupied,18,0,Monday,2021-08-30,4
10633,1004,Present,18,15,Monday,2021-08-30,4
10634,1004,Unoccupied,18,30,Monday,2021-08-30,4
10635,1004,Unoccupied,18,45,Monday,2021-08-30,4
10636,1004,Unoccupied,19,0,Monday,2021-08-30,4
10637,1004,Present,19,15,Monday,2021-08-30,4
10638,1004,Present,19,30,Monday,2021-08-30,4
10639,1004,Unoccupied,19,45,Monday,2021-08-30,4
10640,1004,Present,20,0,Monday,2021-08-30,4
10641,1004,Unoccupied,20,15,Monday,2021-08-30,4
10642,1004,Present,20,30,Monday,2021-08-30,4
10643,1004,Present,20,45,Monday,2021-08-30,4
10644,1004,Present,21,0,Monday,2021-08-30,4
10645,1004,Present,21,15,Monday,2021-08-30,4
10646,1004,Unoccupied,21,30,Monday,2021-08-30,4
10647,1004,Present,21,45,Monday,2021-08-30,4
10648,1004,Unoccupied,22,0,Monday,2021-08-30,4
10649,1004,Present,22,15,Monday,2021-08-30,4
10650,1004,Unoccupied,22,30,Monday,2021-08-30,4
10651,1004,Unoccupied,22,45,Monday,2021-08-30,4
10652,1004,Unoccupied,23,0,Monday,2021-08-30,4
10653,1004,Present,23,15,Monday,2021-08-30,4
10654,1004,Present,23,30,Monday,2021-08-30,4
10655,1004,Present,23,45,Monday,2021-08-30,4
10656,1004,Unoccupied,0,0,Tuesday,2021-08-31,4
10657,1004,Present,0,15,Tuesday,2021-08-31,4
10658,1004,Unoccupied,0,30,Tuesday,2021-08-31,4
10659,1004,Unoccupied,0,45,Tuesday,2021-08-31,4
10660,1004,Unoccupied,1,0,Tuesday,2021-08-31,4
10661,1004,Unoccupied,1,15,Tuesday,2021-08-31,4
10662,1004,Unoccupied,1,30,Tuesday,2021-08-31,4
10663,1004,Unoccupied,1,45,Tuesday,2021-08-31,4
10664,1004,Present,2,0,Tuesday,2021-08-31,4
10665,1004,Unoccupied,2,15,Tuesday,2021-08-31,4
10666,1004,Unoccupied,2,30,Tuesday,2021-08-31,4
10667,1004,Present,2,45,Tuesday,2021-08-31,4
10668,1004,Unoccupied,3,0,Tuesday,2021-08-31,4
10669,1004,Unoccupied,3,15,Tuesday,2021-08-31,4
10670,1004,Unoccupied,3,30,Tuesday,2021-08-31,4
10671,1004,Unoccupied,3,45,Tuesday,2021-08-31,4
10672,1004,Unoccupied,4,0,Tuesday,2021-08-31,4
10673,1004,Unoccupied,4,15,Tuesday,2021-08-31,4
10674,1004,Present,4,30,Tuesday,2021-08-31,4
10675,1004,Unoccupied,4,45,Tuesday,2021-08-31,4
10676,1004,Present,5,0,Tuesday,2021-08-31,4
10677,1004,Unoccupied,5,15,Tuesday,2021-08-31,4
10678,1004,Present,5,30,Tuesday,2021-08-31,4
10679,1004,Unoccupied,5,45,Tuesday,2021-08-31,4
10680,1004,Unoccupied,6,0,Tuesday,2021-08-31,4
10681,1004,Unoccupied,6,15,Tuesday,2021-08-31,4
10682,1004,Unoccupied,6,30,Tuesday,2021-08-31,4
10683,1004,Present,6,45,Tuesday,2021-08-31,4
10684,1004,Present,7,0,Tuesday,2021-08-31,4
10685,1004,Unoccupied,7,15,Tuesday,2021-08-31,4
10686,1004,Unoccupied,7,30,Tuesday,2021-08-31,4
10687,1004,Present,7,45,Tuesday,2021-08-31,4
10688,1004,Present,8,0,Tuesday,2021-08-31,4
10689,1004,Present,8,15,Tuesday,2021-08-31,4
10690,1004,Present,8,30,Tuesday,2021-08-31,4
10691,1004,Present,8,45,Tuesday,2021-08-31,4
10692,1004,Present,9,0,Tuesday,2021-08-31,4
10693,1004,Unoccupied,9,15,Tuesday,2021-08-31,4
10694,1004,Present,9,30,Tuesday,2021-08-31,4
10695,1004,Unoccupied,9,45,Tuesday,2021-08-31,4
10696,1004,Unoccupied,10,0,Tuesday,2021-08-31,4
10697,1004,Present,10,15,Tuesday,2021-08-31,4
10698,1004,Unoccupied,10,30,Tuesday,2021-08-31,4
10699,1004,Unoccupied,10,45,Tuesday,2021-08-31,4
10700,1004,Present,11,0,Tuesday,2021-08-31,4
10701,1004,Unoccupied,11,15,Tuesday,2021-08-31,4
10702,1004,Present,11,30,Tuesday,2021-08-31,4
10703,1004,Present,11,45,Tuesday,2021-08-31,4
10704,1004,Present,12,0,Tuesday,2021-08-31,4
10705,1004,Unoccupied,12,15,Tuesday,2021-08-31,4
10706,1004,Unoccupied,12,30,Tuesday,2021-08-31,4
