Date,Consumption
24/2/2019,103255.787
25/2/2019,103255.787
26/2/2019,103111.9419
27/2/2019,103624.1668
28/2/2019,103729.1281
1/3/2019,103911.3286
2/3/2019,103958.9552
3/3/2019,103958.9552
4/3/2019,103959.1552
5/3/2019,104117.7204
6/3/2019,104116.5628
7/3/2019,104428.799
8/3/2019,104255.1658
9/3/2019,104279.7467
10/3/2019,104279.7467
11/3/2019,104279.7467
12/3/2019,104347.8515
13/3/2019,104459.1176
14/3/2019,104537.8862
15/3/2019,104695.386
16/3/2019,104772.298
17/3/2019,104772.2987
18/3/2019,104772.8654
19/3/2019,104875.0239
20/3/2019,104923.9816
21/3/2019,104988.1795
22/3/2019,105141.7345
23/3/2019,105432.7904
24/3/2019,105432.7904
25/3/2019,105433.7104
26/3/2019,105192.1372
27/3/2019,104972.9499
28/3/2019,105212.0734
29/3/2019,105165.755
30/3/2019,105158.1301
31/3/2019,105157.9005
1/4/2019,105158.9416
2/4/2019,105236.8176
3/4/2019,105030.3592
4/4/2019,105080.7747
5/4/2019,105164.3151
6/4/2019,105191.1865
7/4/2019,105191.1865
8/4/2019,105191.397
9/4/2019,105384.4704
10/4/2019,105421.9075
11/4/2019,105516.237
12/4/2019,105512.0382
13/4/2019,105498.9636
14/4/2019,105465.0374
15/4/2019,105465.5374
16/4/2019,105307.6797
17/4/2019,105016.5466
18/4/2019,105200.4108
19/4/2019,104973.8192
20/4/2019,104973.8192
21/4/2019,104916.3338
22/4/2019,104916.3338
23/4/2019,105382.0985
24/4/2019,105249.5738
25/4/2019,105272.2694
26/4/2019,105142.5957
27/4/2019,104581.2214
28/4/2019,104578.8708
29/4/2019,104578.8708
30/4/2019,104549.6458
1/5/2019,104534.1971
2/5/2019,104367.9365
3/5/2019,104221.2534
4/5/2019,103596.5079
5/5/2019,103596.5079
6/5/2019,103600.2258
7/5/2019,103817.179
8/5/2019,103866.4662
9/5/2019,104041.5843
10/5/2019,104308.8967
11/5/2019,104399.374
12/5/2019,104580.1422
13/5/2019,104580.3422
14/5/2019,104832.3662
15/5/2019,104954.7437
16/5/2019,105389.1143
17/5/2019,105731.1376
18/5/2019,105867.1571
19/5/2019,105987.8047
20/5/2019,105987.8047
21/5/2019,105987.8047
22/5/2019,106289.3999
23/5/2019,106417.7699
24/5/2019,106497.298
25/5/2019,107339.3584
26/5/2019,107339.3584
27/5/2019,107341.1529
28/5/2019,108062.9737
29/5/2019,108230.6258
30/5/2019,108734.5226
31/5/2019,109338.1993
1/6/2019,109241.5338
2/6/2019,109241.5338
3/6/2019,109241.904
4/6/2019,109591.0467
5/6/2019,110014.0409
6/6/2019,110634.7041
7/6/2019,111823.8911
8/6/2019,112226.4654
9/6/2019,112226.4654
10/6/2019,112226.8629
11/6/2019,112620.1845
12/6/2019,113113.9208
13/6/2019,113541.1124
14/6/2019,113725.4313
15/6/2019,114406.2389
16/6/2019,114406.8851
17/6/2019,114449.3214
18/6/2019,114684.1069
19/6/2019,114897.444
20/6/2019,115334.3655
21/6/2019,115644.8474
22/6/2019,115739.8084
23/6/2019,115642.0703
24/6/2019,115642.2703
25/6/2019,116120.1056
26/6/2019,116818.1425
27/6/2019,117879.7616
28/6/2019,118132.649
29/6/2019,118319.5334
30/6/2019,118335.8056
1/7/2019,118335.8056
2/7/2019,118335.9577
3/7/2019,117178.7424
4/7/2019,117456.6427
5/7/2019,117511.1271
6/7/2019,118420.2325
7/7/2019,118420.2325
8/7/2019,118433.7956
9/7/2019,118911.523
10/7/2019,119087.2279
11/7/2019,119159.0006
12/7/2019,119209.8735
13/7/2019,119234.953
14/7/2019,119315.7048
15/7/2019,119318.2048
16/7/2019,119254.9241
17/7/2019,119267.3966
18/7/2019,119425.3119
19/7/2019,119570.8606
20/7/2019,119496.2554
21/7/2019,119465.9919
22/7/2019,119466.3077
23/7/2019,119541.3899
24/7/2019,119235.5191
25/7/2019,119104.9883
26/7/2019,118976.7698
27/7/2019,118808.1779
28/7/2019,118808.1779
29/7/2019,118808.9567
30/7/2019,118886.2882
31/7/2019,118719.1264
1/8/2019,118570.2834
2/8/2019,118474.656
3/8/2019,118475.3303
4/8/2019,118475.3303
5/8/2019,118424.8682
6/8/2019,118425.0787
7/8/2019,118092.5614
8/8/2019,117757.2708
9/8/2019,117476.853
10/8/2019,117443.1064
11/8/2019,117443.1064
12/8/2019,117443.6529
13/8/2019,117227.1035
14/8/2019,116999.4409
15/8/2019,116811.0552
16/8/2019,116186.9396
17/8/2019,115988.861
18/8/2019,115988.861
19/8/2019,116005.425
20/8/2019,116041.4204
21/8/2019,116111.5317
22/8/2019,116054.269
23/8/2019,115911.821
24/8/2019,115864.6044
25/8/2019,115727.3407
26/8/2019,115728.1953
27/8/2019,115639.7698
28/8/2019,115341.2976
29/8/2019,115417.9123
30/8/2019,115392.5024
31/8/2019,114626.0208
1/9/2019,114626.0208
2/9/2019,114626.0208
3/9/2019,114626.0208
4/9/2019,114598.7356
5/9/2019,114529.72
6/9/2019,114359.3787
7/9/2019,114675.4393
8/9/2019,114638.3088
9/9/2019,114639.3777
10/9/2019,114456.8792
11/9/2019,114380.2972
12/9/2019,113821.7188
13/9/2019,113508.5293
14/9/2019,113268.8118
15/9/2019,113225.8316
16/9/2019,113231.138
17/9/2019,113164.0118
18/9/2019,112766.832
19/9/2019,112885.6832
20/9/2019,112563.8156
21/9/2019,112186.0202
22/9/2019,112186.0202
23/9/2019,112190.078
24/9/2019,111216.1266
25/9/2019,110622.1773
26/9/2019,110202.9583
27/9/2019,109884.1875
28/9/2019,109634.5453
29/9/2019,109634.5453
30/9/2019,109450.1625
1/10/2019,109174.3601
2/10/2019,108356.9831
3/10/2019,106524.0207
4/10/2019,105820.1672
5/10/2019,105712.4254
6/10/2019,105712.4254
7/10/2019,105725.4134
8/10/2019,105715.8997
9/10/2019,105010.7058
10/10/2019,104660.1577
11/10/2019,104488.8208
12/10/2019,104331.2908
13/10/2019,104356.3048
14/10/2019,104349.151
15/10/2019,104349.3924
16/10/2019,104265.8663
17/10/2019,103704.0477
18/10/2019,103534.7349
19/10/2019,103441.2141
20/10/2019,103432.466
21/10/2019,103433.3676
22/10/2019,103146.7485
23/10/2019,103005.1384
24/10/2019,102639.3153
25/10/2019,102686.6418
26/10/2019,102883.8489
27/10/2019,102906.9646
28/10/2019,103005.4054
29/10/2019,103162.8955
30/10/2019,105484.2778
31/10/2019,105478.1299
1/11/2019,105433.0487
2/11/2019,105306.8426
3/11/2019,105306.8426
4/11/2019,105306.8426
5/11/2019,105147.4114
6/11/2019,105043.8413
7/11/2019,105097.8385
8/11/2019,106806.4989
9/11/2019,106914.5312
10/11/2019,106914.5312
11/11/2019,106914.899
12/11/2019,106761.0501
13/11/2019,106657.3729
14/11/2019,106605.2455
15/11/2019,106626.1932
16/11/2019,106565.3358
17/11/2019,106586.6483
18/11/2019,106310.1298
19/11/2019,106419.5094
20/11/2019,106351.5275
21/11/2019,106213.9554
22/11/2019,106241.5279
23/11/2019,106272.0464
24/11/2019,106239.5044
25/11/2019,106232.2672
26/11/2019,105705.6823
27/11/2019,105930.5124
28/11/2019,105681.317
29/11/2019,105328.6262
30/11/2019,105099.3496
1/12/2019,105131.2673
2/12/2019,105131.4673
3/12/2019,104847.3004
4/12/2019,103837.1797
5/12/2019,103817.7506
6/12/2019,103843.9824
7/12/2019,103245.261
8/12/2019,103245.261
9/12/2019,103255.6653
10/12/2019,103222.6763
11/12/2019,103062.6556
12/12/2019,102904.2104
13/12/2019,102866.9666
14/12/2019,102704.561
15/12/2019,102699.0255
16/12/2019,102695.9755
17/12/2019,102690.1989
18/12/2019,102464.979
19/12/2019,101908.4133
20/12/2019,101853.8669
21/12/2019,101761.8584
22/12/2019,101763.2273
23/12/2019,101763.2273
24/12/2019,101424.7004
25/12/2019,101457.4831
26/12/2019,101457.4831
27/12/2019,101457.4831
28/12/2019,101127.9189
29/12/2019,101129.5489
30/12/2019,101135.6156
31/12/2019,101173.0074
1/1/2020,101441.0989
2/1/2020,101441.6283
3/1/2020,102065.793
4/1/2020,102098.5953
5/1/2020,102126.6394
6/1/2020,102066.7612
7/1/2020,101924.6544
8/1/2020,101854.9346
9/1/2020,101851.1411
10/1/2020,101904.01
11/1/2020,101894.5498
12/1/2020,101894.5498
13/1/2020,101811.4992
14/1/2020,101781.2276
15/1/2020,101860.1896
16/1/2020,101997.3167
17/1/2020,102141.9539
18/1/2020,102234.7577
19/1/2020,102234.7577
20/1/2020,102231.8922
21/1/2020,102410.4412
22/1/2020,103250.5283
23/1/2020,103366.0384
24/1/2020,103362.1834
25/1/2020,103423.4369
26/1/2020,103472.698
27/1/2020,103472.785
28/1/2020,103400.6892
29/1/2020,103648.1647
30/1/2020,103662.3267
31/1/2020,103716.9313
1/2/2020,103609.0238
2/2/2020,103609.0238
3/2/2020,103500.9088
4/2/2020,103485.1563
5/2/2020,103534.5486
6/2/2020,102761.5709
7/2/2020,102342.7577
8/2/2020,102453.5129
9/2/2020,102453.5129
10/2/2020,102467.6956
11/2/2020,102436.5769
12/2/2020,102437.7356
13/2/2020,102639.551
14/2/2020,102676.7218
15/2/2020,102535.5606
16/2/2020,102540.0291
17/2/2020,102540.0291
18/2/2020,102540.4291
19/2/2020,102546.2196
20/2/2020,102450.7976
21/2/2020,102460.6192
22/2/2020,102303.2545
23/2/2020,102303.9403
24/2/2020,102304.0653
25/2/2020,102237.405
26/2/2020,102274.6794
27/2/2020,102215.3975
28/2/2020,102340.5227
29/2/2020,102427.5404
1/3/2020,102428.2501
2/3/2020,102428.2846
3/3/2020,102306.6666
4/3/2020,102265.9072
5/3/2020,102048.7639
6/3/2020,102022.5502
7/3/2020,102101.4431
8/3/2020,102101.4431
9/3/2020,102102.5369
10/3/2020,102203.6821
11/3/2020,102287.364
12/3/2020,102206.4152
13/3/2020,102302.9779
14/3/2020,102006.7054
15/3/2020,101926.6546
16/3/2020,101910.3959
17/3/2020,101759.8648
18/3/2020,101767.3745
19/3/2020,101704.1313
20/3/2020,101775.2615
21/3/2020,101868.5308
22/3/2020,101868.5308
23/3/2020,101868.5308
24/3/2020,101190.8448
25/3/2020,100482.6114
26/3/2020,100002.3308
27/3/2020,98978.50841
28/3/2020,99097.97812
29/3/2020,99097.97812
30/3/2020,99192.06602
31/3/2020,99338.72412
1/4/2020,99206.63067
2/4/2020,98711.68575
3/4/2020,98769.62351
4/4/2020,99045.81635
5/4/2020,99045.81635
6/4/2020,99045.81635
7/4/2020,98992.83454
8/4/2020,99103.15189
9/4/2020,99112.06602
10/4/2020,99152.60081
11/4/2020,99152.60081
12/4/2020,99071.48762
13/4/2020,99071.48762
14/4/2020,99071.48762
15/4/2020,98838.7004
16/4/2020,98895.93749
17/4/2020,98733.6666
18/4/2020,98848.9916
19/4/2020,98848.9916
20/4/2020,98848.9916
21/4/2020,98843.11342
22/4/2020,98916.23104
23/4/2020,99295.51817
24/4/2020,99774.61128
25/4/2020,100063.1491
26/4/2020,100103.4062
27/4/2020,100103.5527
28/4/2020,100145.3911
29/4/2020,100274.44
30/4/2020,100479.5173
1/5/2020,100850.2709
2/5/2020,100910.9323
3/5/2020,100910.9323
4/5/2020,100912.3121
5/5/2020,101158.6067
6/5/2020,101630.191
7/5/2020,102172.2149
8/5/2020,103072.6473
9/5/2020,103250.5018
10/5/2020,103459.6683
11/5/2020,103460.7483
12/5/2020,103735.6432
13/5/2020,104088.6799
14/5/2020,105081.6029
15/5/2020,105624.5453
16/5/2020,105878.7954
17/5/2020,105878.7954
18/5/2020,105878.7954
19/5/2020,105879.7193
20/5/2020,107409.3968
21/5/2020,108206.5057
22/5/2020,108863.9052
23/5/2020,110017.1553
24/5/2020,110388.193
25/5/2020,110389.7901
26/5/2020,110335.469
27/5/2020,110464.6318
28/5/2020,111009.4318
29/5/2020,111503.2692
30/5/2020,112856.2934
31/5/2020,112966.512
1/6/2020,113154.3962
2/6/2020,113927.2383
3/6/2020,115288.2774
4/6/2020,117347.0183
5/6/2020,118344.1549
6/6/2020,119272.9034
7/6/2020,119872.9487
8/6/2020,119872.9487
9/6/2020,120332.0833
10/6/2020,121338.1209
11/6/2020,122270.5866
12/6/2020,122598.8017
13/6/2020,122629.6987
14/6/2020,122629.6987
15/6/2020,122630.3098
16/6/2020,123286.6151
17/6/2020,124526.417
18/6/2020,126140.9153
19/6/2020,126758.6577
20/6/2020,126820.8693
21/6/2020,126820.8693
22/6/2020,126821.3193
23/6/2020,127756.1187
24/6/2020,128253.9058
25/6/2020,131057.1014
26/6/2020,132036.8656
27/6/2020,132095.2926
28/6/2020,132282.1166
29/6/2020,132565.5283
30/6/2020,133183.6995
1/7/2020,133594.3511
2/7/2020,133598.2702
3/7/2020,135002.3896
4/7/2020,135127.9755
5/7/2020,135697.4648
6/7/2020,135780.4265
7/7/2020,135577.9718
8/7/2020,134957.0356
9/7/2020,134197.87
10/7/2020,133249.0301
11/7/2020,133212.5438
12/7/2020,133212.5438
13/7/2020,133212.284
14/7/2020,132777.8289
15/7/2020,132482.7499
16/7/2020,132356.4455
17/7/2020,132323.6829
18/7/2020,131672.4137
19/7/2020,131365.8459
20/7/2020,131365.8159
21/7/2020,131368.6838
22/7/2020,130924.417
23/7/2020,130360.912
24/7/2020,129478.2525
25/7/2020,129452.5371
26/7/2020,129452.5371
27/7/2020,129494.2481
28/7/2020,128790.7861
29/7/2020,127688.0832
30/7/2020,127212.8915
31/7/2020,126972.0302
1/8/2020,126460.1257
2/8/2020,126460.1257
3/8/2020,126460.1257
4/8/2020,126460.1972
5/8/2020,125774.0659
6/8/2020,124947.714
7/8/2020,124476.5147
8/8/2020,123544.5478
9/8/2020,123432.7974
10/8/2020,123157.3988
11/8/2020,122855.8065
12/8/2020,122688.9143
13/8/2020,122628.8045
14/8/2020,122508.7249
15/8/2020,122024.2728
16/8/2020,122022.0808
17/8/2020,122022.0808
18/8/2020,121759.0647
19/8/2020,121738.7276
20/8/2020,121695.6258
21/8/2020,121444.0999
22/8/2020,121946.1923
23/8/2020,121946.1923
24/8/2020,121946.4256
25/8/2020,121741.143
26/8/2020,121086.6316
27/8/2020,118444.7436
28/8/2020,117736.9939
29/8/2020,117248.8005
30/8/2020,117172.7614
31/8/2020,117165.0869
1/9/2020,116737.0168
2/9/2020,116047.5641
