stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"vic:rail:MWY","Mount Waverley Railway Station","-37.87526408","145.12804410","1","","1","",""
"vic:rail:MYN","Merlynston Railway Station","-37.72093389","144.96131355","1","","1","",""
"vic:rail:NBN","North Brighton Railway Station","-37.90488721","145.00260503","1","","1","",""
"vic:rail:NCE","Northcote Railway Station","-37.76986537","144.99527721","1","","1","",""
"vic:rail:NCE_DP1","Decision Point 1","-37.77059422","144.99521211","3","vic:rail:NCE","","Level 0",""
"vic:rail:NCE_DP2","Decision point 2","-37.77049050","144.99494245","3","vic:rail:NCE","","Level -1",""
"vic:rail:NCE_DP3","Decision point 3","-37.77043337","144.99476235","3","vic:rail:NCE","","Level 0",""
"vic:rail:NCE_EN1","Herbert St","-37.76960228","144.99570436","2","vic:rail:NCE","1","Level 0",""
"vic:rail:NCE_EN2","Herbert St","-37.77010286","144.99546379","2","vic:rail:NCE","1","Level 0",""
"vic:rail:NCE_EN3","Hartington St","-37.76978121","144.99509784","2","vic:rail:NCE","1","Level 0",""
"vic:rail:NCE_EN4","Hartington St","-37.76995197","144.99507052","2","vic:rail:NCE","2","Level 0",""
"vic:rail:NCE_PR1","Park & Ride","-37.76992386","144.99553674","3","vic:rail:NCE","","Level 0",""
"vic:rail:NKT","Newmarket Railway Station","-37.78732767","144.92897847","1","","1","",""
"vic:rail:NME","North Melbourne Railway Station","-37.80630984","144.94151017","1","","1","",""
"vic:rail:NPK","Noble Park Railway Station","-37.96661867","145.17632482","1","","1","",""
"vic:rail:NPT","Newport Railway Station","-37.84272637","144.88358830","1","","1","",""
"vic:rail:NRM","North Richmond Railway Station","-37.81039836","144.99250026","1","","1","",""
"vic:rail:NRM_DP1","Decision point 1","-37.81041007","144.99265897","3","vic:rail:NRM","","Level 1",""
"vic:rail:NRM_DP2","Decision point 2","-37.81036882","144.99235340","3","vic:rail:NRM","","Level 1",""
"vic:rail:NRM_DP3","Decision point 3","-37.80980792","144.99275479","3","vic:rail:NRM","","Level 0",""
"vic:rail:NRM_DP4","Decision point 4","-37.81099422","144.99256364","3","vic:rail:NRM","","Level 0",""
"vic:rail:NRM_DP5","Decision point 5","-37.80980288","144.99245960","3","vic:rail:NRM","","Level 0",""
"vic:rail:NRM_DP6","Decision point 6","-37.81096177","144.99224646","3","vic:rail:NRM","","Level 0",""
"vic:rail:NRM_EN1","Victoria St","-37.80981712","144.99276590","2","vic:rail:NRM","1","Level 0",""
"vic:rail:NRM_EN2","Elizabeth St","-37.81099422","144.99256364","2","vic:rail:NRM","1","Level 0",""
"vic:rail:NRM_EN3","Victoria St","-37.80981170","144.99244800","2","vic:rail:NRM","1","Level 0",""
"vic:rail:NRM_EN4","Elizabeth St","-37.81096177","144.99224646","2","vic:rail:NRM","1","Level 0",""
"vic:rail:NWA","Narre Warren Railway Station","-38.02777361","145.30399300","1","","1","",""
"vic:rail:NWG","Nunawading Railway Station","-37.82061218","145.17489150","1","","1","",""
"vic:rail:NWN","North Williamstown Railway Station","-37.85733348","144.88906947","1","","1","",""
"vic:rail:OAK","Oakleigh Railway Station","-37.90037214","145.08830787","1","","1","",""
"vic:rail:OFC","Officer Railway Station","-38.06614572","145.41098723","1","","1","",""
"vic:rail:OKP","Oak Park Railway Station","-37.71794973","144.92151877","1","","1","",""
"vic:rail:OMD","Ormond Railway Station","-37.90321167","145.03961342","1","","1","",""
"vic:rail:PAR","Parliament Railway Station","-37.81133700","144.97311900","1","","1","",""
"vic:rail:PAT","Patterson Railway Station","-37.92514919","145.03547003","1","","1","",""
"vic:rail:PKD","Parkdale Railway Station","-37.99307882","145.07632682","1","","1","",""
"vic:rail:PKM","Pakenham Railway Station","-38.08061397","145.48637907","1","","1","",""
"vic:rail:PRA","Prahran Railway Station","-37.84951848","144.98985992","1","","1","",""
"vic:rail:PRE","Preston Railway Station","-37.73867424","145.00052198","1","","1","",""
"vic:rail:PRE_BR1","Bike & Ride 1","-37.73853031","145.00053720","3","vic:rail:PRE","","Level 0",""
"vic:rail:PRE_BR2","Bike & Ride 2","-37.73924308","145.00058611","3","vic:rail:PRE","","Level 0",""
"vic:rail:PRE_CN1","Concourse","-37.73874688","145.00055407","3","vic:rail:PRE","","Level 0",""
"vic:rail:PRE_EN1","Murray Rd","-37.73854909","145.00058209","2","vic:rail:PRE","1","Level 0",""
"vic:rail:PRE_EN2","Cramer St","-37.73896230","145.00050288","2","vic:rail:PRE","1","Level 0",""
"vic:rail:PRE_KR1","Kiss & Ride 1","-37.73921163","145.00032595","3","vic:rail:PRE","","Level 0",""
"vic:rail:PRE_PR1","Park & Ride 1","-37.73705880","145.00091723","3","vic:rail:PRE","","Level 0",""
"vic:rail:PRE_PR2","Park & Ride 2","-37.73923422","145.00006434","3","vic:rail:PRE","","Level 0",""
"vic:rail:PVL","Pascoe Vale Railway Station","-37.73075596","144.92819562","1","","1","",""
"vic:rail:REG","Regent Railway Station","-37.72840277","145.00277256","1","","1","",""
"vic:rail:REG_DP1","Decision Point","-37.72801909","145.00299845","3","vic:rail:REG","","Level -1",""
"vic:rail:REG_EN1","Robinson Rd","-37.72848002","145.00307684","2","vic:rail:REG","1","Level 0",""
"vic:rail:REG_EN2","Robinson Rd","-37.72830984","145.00313814","2","vic:rail:REG","1","Level 0",""
"vic:rail:REG_EN3","Robinson Rd","-37.72864159","145.00303846","2","vic:rail:REG","1","Level 0",""
"vic:rail:REG_EN4","Robinson Rd","-37.72847714","145.00290672","2","vic:rail:REG","1","Level -1",""
"vic:rail:REG_EN5","Verdun Grove","-37.72837344","145.00263719","2","vic:rail:REG","1","Level 0",""
"vic:rail:REG_PR1","Park & Ride 1","-37.72794049","145.00261479","3","vic:rail:REG","","Level 0",""
"vic:rail:REG_PR2","Park & Ride 2","-37.72979017","145.00274663","3","vic:rail:REG","","Level 0",""
"vic:rail:REG_PR3","Park & Ride 3","-37.72888095","145.00280510","3","vic:rail:REG","","Level 0",""
"vic:rail:REG_PR4","Park & Ride 4","-37.72787957","145.00327451","3","vic:rail:REG","","Level 0",""
"vic:rail:RES","Reservoir Railway Station","-37.71688492","145.00699582","1","","1","",""
"vic:rail:RES_BR1","Bike & Ride","-37.71698803","145.00723130","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_DP1","Decision point 1","-37.71665205","145.00708147","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_DP2","Decision point 2","-37.71642897","145.00721224","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_EN1","High St","-37.71660031","145.00721900","2","vic:rail:RES","1","Level 0",""
"vic:rail:RES_EN2","Spring St","-37.71647209","145.00709764","2","vic:rail:RES","1","Level 0",""
"vic:rail:RES_LI1","Lift 1","-37.71680385","145.00699799","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_LI2","Lift 2","-37.71636649","145.00724795","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_PR1","Park & Ride 1","-37.71729161","145.00706434","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_PR2","Park & Ride 2","-37.71813834","145.00597523","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_PR3","Park & Ride 3","-37.71966852","145.00586613","3","vic:rail:RES","","Level 0",""
"vic:rail:RIP","Ripponlea Railway Station","-37.87596086","144.99525782","1","","1","",""
"vic:rail:RIV","Riversdale Railway Station","-37.83150543","145.06964598","1","","1","",""
"vic:rail:RIV_DP1","Decision Point 1","-37.83268947","145.06930833","3","vic:rail:RIV","","Level 0",""
"vic:rail:RIV_DP2","Decision Point 2","-37.83272960","145.06955726","3","vic:rail:RIV","","Level 0",""
"vic:rail:RIV_EN1","Wandin Rd","-37.83150394","145.06955512","2","vic:rail:RIV","1","Level 0",""
"vic:rail:RIV_EN2","Platform 2","-37.83152606","145.06980452","2","vic:rail:RIV","1","Level 0",""
"vic:rail:RIV_PR1","Park & Ride","-37.83186974","145.06932970","3","vic:rail:RIV","","Level 0",""
"vic:rail:RMD","Richmond Railway Station","-37.82407446","144.99016426","1","","1","",""
"vic:rail:ROS","Rosanna Railway Station","-37.74287860","145.06614029","1","","1","",""
"vic:rail:RPK","Royal Park Railway Station","-37.78119293","144.95230127","1","","1","",""
"vic:rail:RUS","Rushall Railway Station","-37.78321711","144.99240708","1","","1","",""
"vic:rail:RUS_DP1","Decision Point 1","-37.78300781","144.99228784","3","vic:rail:RUS","","Level -1",""
"vic:rail:RUS_DP2","Decision Point 2","-37.78314041","144.99213664","3","vic:rail:RUS","","Level -1",""
"vic:rail:RUS_EN1","Rushall Station Brg","-37.78311308","144.99264834","2","vic:rail:RUS","1","Level 0",""
"vic:rail:RUS_EN2","Rushall Station Brg","-37.78293478","144.99223304","2","vic:rail:RUS","1","Level 0",""
"vic:rail:RUS_EN3","Falconer St","-37.78290747","144.99168876","2","vic:rail:RUS","1","Level 0",""
"vic:rail:RUS_EN4","Falconer St","-37.78293547","144.99174477","2","vic:rail:RUS","1","Level 1",""
"vic:rail:RUS_EN5","Summer Ave","-37.78317740","144.99219241","2","vic:rail:RUS","1","Level 0",""
"vic:rail:RUT","Ruthven Railway Station","-37.70789754","145.00951662","1","","1","",""
"vic:rail:RUT_DP1","Decision Point 1","-37.70746516","145.00952819","3","vic:rail:RUT","","Level -1",""
"vic:rail:RUT_EN1","Macartney St","-37.70748815","145.00982249","2","vic:rail:RUT","1","Level 0",""
"vic:rail:RUT_EN2","High St","-37.70744446","145.00936993","2","vic:rail:RUT","1","Level 0",""
"vic:rail:RUT_PR1","Park & Ride 1","-37.70785556","145.00969923","3","vic:rail:RUT","","Level 0",""
"vic:rail:RUT_PR2","Park & Ride 2","-37.70775859","145.00929347","3","vic:rail:RUT","","Level 0",""
"vic:rail:RWD","Ringwood Railway Station","-37.81588648","145.22896846","1","","1","",""
"vic:rail:RWE","Ringwood East Railway Station","-37.81196804","145.25019091","1","","1","",""
"vic:rail:RXP","Roxburgh Park Railway Station","-37.63823121","144.93540368","1","","1","",""
"vic:rail:SAB","St Albans Railway Station (St Albans)","-37.74486131","144.80005045","1","","1","",""
"vic:rail:SEA","Seaford Railway Station","-38.10402104","145.12823040","1","","1","",""
"vic:rail:SEN","Seddon Railway Station","-37.80900514","144.89567157","1","","1","",""
"vic:rail:SGS","Showgrounds Railway Station","-37.78347220","144.91425689","1","","1","",""
"vic:rail:SHE","Seaholme Railway Station","-37.86784231","144.84095773","1","","1","",""
"vic:rail:SHM","Sandringham Railway Station","-37.95033018","145.00456136","1","","1","",""
"vic:rail:SKN","South Kensington Railway Station","-37.79953087","144.92546901","1","","1","",""
"vic:rail:SME","Strathmore Railway Station","-37.74359132","144.92731571","1","","1","",""
"vic:rail:SMG","South Morang Railway Station","-37.64905033","145.06701257","1","","1","",""
"vic:rail:SMG_BR1","Bike and Ride 1","-37.64923123","145.06815265","3","vic:rail:SMG","","Level 0",""
"vic:rail:SMG_DP1","Decision Point 1","-37.64901224","145.06798831","3","vic:rail:SMG","","Level 0",""
"vic:rail:SMG_EN1","Service Rd","-37.64900490","145.06809051","2","vic:rail:SMG","1","Level 0",""
"vic:rail:SMG_EN2","Bus Interchange","-37.64913687","145.06789441","2","vic:rail:SMG","1","Level 0",""
"vic:rail:SMG_PR1","Park and Ride 1","-37.64738479","145.06876721","3","vic:rail:SMG","","Level 0",""
"vic:rail:SMG_PR2","Park and Ride 2","-37.64843948","145.06988465","3","vic:rail:SMG","","Level 0",""
"vic:rail:SMG_TX1","Taxi Zone","-37.64876242","145.06814213","3","vic:rail:SMG","","Level 0",""
"vic:rail:SNP","Sandown Park Railway Station","-37.95648655","145.16282634","1","","1","",""
"vic:rail:SOU","Southland Railway Station","-37.95813507","145.04864786","1","","1","",""
"vic:rail:SPG","Springvale Railway Station","-37.94950878","145.15345183","1","","1","",""
"vic:rail:SPT","Spotswood Railway Station","-37.83063888","144.88593345","1","","1","",""
"vic:rail:SSS","Southern Cross Railway Station","-37.81866310","144.95277706","1","","1","",""
"vic:rail:STY","Stony Point Railway Station","-38.37423454","145.22183746","1","","1","",""
"vic:rail:SUN","Sunshine Railway Station","-37.78853633","144.83287820","1","","1","",""
"vic:rail:SUY","Sunbury Railway Station","-37.57928396","144.72798098","1","","1","",""
"vic:rail:SVE","Somerville Railway Station","-38.22534196","145.17624492","1","","1","",""
"vic:rail:SYN","Syndal Railway Station","-37.87622062","145.14978071","1","","1","",""
"vic:rail:SYR","South Yarra Railway Station","-37.83844935","144.99234221","1","","1","",""
"vic:rail:TAB","Tyabb Railway Station","-38.25981500","145.18640071","1","","1","",""
"vic:rail:TBY","Thornbury Railway Station","-37.75505179","144.99857152","1","","1","",""
"vic:rail:TBY_DP1","Decision point 1","-37.75573812","144.99865518","3","vic:rail:TBY","","Level 0",""
"vic:rail:TBY_DP2","Decision point 2","-37.75569630","144.99831579","3","vic:rail:TBY","","Level 0",""
"vic:rail:TBY_EN1","Ethel St","-37.75507308","144.99876390","2","vic:rail:TBY","1","Level 0",""
"vic:rail:TBY_EN2","Clapham St","-37.75499505","144.99841414","2","vic:rail:TBY","1","Level 0",""
"vic:rail:TCM","Tecoma Railway Station","-37.90811849","145.34299458","1","","1","",""
"vic:rail:TGA","Tooronga Railway Station","-37.84936553","145.04173374","1","","1","",""
"vic:rail:TOR","Toorak Railway Station","-37.85077381","145.01390858","1","","1","",""
"vic:rail:TOT","Tottenham Railway Station","-37.79925090","144.86294494","1","","1","",""
"vic:rail:TSN","Thomastown Railway Station","-37.68033809","145.01427887","1","","1","",""
"vic:rail:TSN_BR1","Bike & Ride","-37.68038714","145.01451568","3","vic:rail:TSN","","Level 0",""
"vic:rail:TSN_DP1","Overpass","-37.68015869","145.01432901","3","vic:rail:TSN","","Level 1",""
"vic:rail:TSN_EN1","Station St","-37.68030549","145.01448384","2","vic:rail:TSN","1","Level 0",""
"vic:rail:TSN_EN2","Station St","-37.68020083","145.01469074","2","vic:rail:TSN","1","Level 0",""
"vic:rail:TSN_EN3","High St","-37.68013533","145.01401214","2","vic:rail:TSN","1","Level 0",""
"vic:rail:TSN_EN4","High St","-37.68027370","145.01420121","2","vic:rail:TSN","1","Level 0",""
"vic:rail:TSN_EN5","High St","-37.68064302","145.01419137","2","vic:rail:TSN","1","Level 0",""
"vic:rail:TSN_LI1","Station St","-37.68014240","145.01443150","2","vic:rail:TSN","1","Level 0",""
"vic:rail:TSN_LI2","High St","-37.68012094","145.01422797","2","vic:rail:TSN","1","Level 0",""
"vic:rail:TSN_PR1","Park & Ride 1","-37.67919557","145.01493298","3","vic:rail:TSN","","Level 0",""
"vic:rail:TSN_PR2","Park & Ride 2","-37.68134870","145.01435397","3","vic:rail:TSN","","Level 0",""
"vic:rail:UFD","Upfield Railway Station","-37.66607779","144.94673994","1","","1","",""
"vic:rail:UFG","Upper Ferntree Gully Railway Station","-37.89267170","145.30753019","1","","1","",""
"vic:rail:UNN","Union Railway Station ","-37.82315506","145.10034527","1","","1","",""
"vic:rail:UPW","Upwey Railway Station","-37.90369097","145.33133336","1","","1","",""
"vic:rail:VPK","Victoria Park Railway Station","-37.79915782","144.99445143","1","","1","",""
"vic:rail:VPK_DP1","Decision Point 1","-37.79908770","144.99456689","3","vic:rail:VPK","","Level 1",""
"vic:rail:VPK_DP2","Decision Point 2","-37.79917275","144.99426931","3","vic:rail:VPK","","Level 1",""
"vic:rail:VPK_DP3","Decision Point 3","-37.79799185","144.99477824","3","vic:rail:VPK","","Level 0",""
"vic:rail:VPK_DP4","Decision Point 4","-37.79984221","144.99442156","3","vic:rail:VPK","","Level 0",""
"vic:rail:VPK_DP5","Decision Point 5","-37.79796000","144.99449518","3","vic:rail:VPK","","Level 0",""
"vic:rail:VPK_DP6","Decision Point 6","-37.79982033","144.99419500","3","vic:rail:VPK","","Level 0",""
"vic:rail:VPK_EN1","Lulie St","-37.79886289","144.99459569","2","vic:rail:VPK","1","Level 0",""
"vic:rail:VPK_EN2","Johnston St","-37.79975214","144.99442399","2","vic:rail:VPK","1","Level 0",""
"vic:rail:VPK_EN3","Hoddle St","-37.79888508","144.99431116","2","vic:rail:VPK","1","Level 0",""
"vic:rail:VPK_EN4","Johnston St","-37.79974846","144.99420830","2","vic:rail:VPK","1","Level 0",""
"vic:rail:VPK_PR1","Park & Ride","-37.79804841","144.99492436","3","vic:rail:VPK","","Level 0",""
"vic:rail:WAT","Watsonia Railway Station","-37.71095798","145.08379338","1","","1","",""
"vic:rail:WBH","Williamstown Beach Railway Station","-37.86398189","144.89448368","1","","1","",""
"vic:rail:WER","Werribee Railway Station","-37.89937805","144.66111801","1","","1","",""
"vic:rail:WFY","West Footscray Railway Station","-37.80180266","144.88398479","1","","1","",""
"vic:rail:WGS","Watergardens Railway Station","-37.70111071","144.77418099","1","","1","",""
"vic:rail:WIL","Williamstown Railway Station","-37.86775292","144.90532331","1","","1","",""
"vic:rail:WIN","Windsor Railway Station","-37.85605308","144.99203517","1","","1","",""
"vic:rail:WLD","Williams Landing Railway Station","-37.86986533","144.74744472","1","","1","",""
"vic:rail:WRM","West Richmond Railway Station","-37.81494896","144.99142278","1","","1","",""
"vic:rail:WRM_DP3","Decision Point 3","-37.81538191","144.99144513","3","vic:rail:WRM","","Level 0",""
"vic:rail:WRM_DP4","Decision Point 4","-37.81532854","144.99095811","3","vic:rail:WRM","","Level 0",""
"vic:rail:WRM_EN1","Muir St","-37.81500611","144.99160299","2","vic:rail:WRM","1","Level 0",""
"vic:rail:WRM_EN2","Jika Pl","-37.81483894","144.99131217","2","vic:rail:WRM","1","Level 0",""
"vic:rail:WSN","Willison Railway Station","-37.83571565","145.07029756","1","","1","",""
"vic:rail:WTG","Westgarth Railway Station","-37.78062070","144.99923319","1","","1","",""
"vic:rail:WTL","Westall Railway Station","-37.93849121","145.13883263","1","","1","",""
"vic:rail:WTO","Westona Railway Station","-37.86516348","144.81349356","1","","1","",""
"vic:rail:WTT","Wattle Glen Railway Station","-37.66396792","145.18161453","1","","1","",""
"vic:rail:WTT_ConX","Connex","-37.66396792","145.18161453","","vic:rail:WTT","","Level 0",""
"vic:rail:WTT_EN1","Service Rd","-37.66399740","145.18177253","2","vic:rail:WTT","1","Level 0",""
"vic:rail:WTT_PR1","Park & Ride 1","-37.66441006","145.18164909","3","vic:rail:WTT","","Level 0",""
"vic:rail:WTT_PR2","Park & Ride 2","-37.66498453","145.18149903","3","vic:rail:WTT","","Level 0",""
"vic:rail:YMN","Yarraman Railway Station","-37.97825454","145.19160028","1","","1","",""
"vic:rail:YVE","Yarraville Railway Station","-37.81585044","144.88993371","1","","1","",""
