OBJECTID,WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_DATE,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,CONSULTANT,OWNERSHIP,BRIDGE_MAIN,BRIDGE_DETAILS,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,Shallow Main,Condition Score,OVERSIZED,CLEANED,Shape__Length
82506,87170,ACTIVE,KIT 4,1329,4.2m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1932 12:00:00 AM,DONATED,,KITCHENER,N,,5,1,29,N,N,7.75,N,Y,4.18034718172514
82507,74630,ACTIVE,KIT 5,600573,158.1m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2006 12:00:00 AM,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,N,158.128434286979
82508,87172,ACTIVE,KIT 5,600573,7.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2006 12:00:00 AM,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,N,7.68973950166242
82512,39460,ACTIVE,KIT 4,6948,79.2m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1981 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,2,27,N,N,8.5,N,N,79.2436584008604
82513,63060,ACTIVE,KIT 5,9756,161.3m 600mm  PVC,TREATED,600,PVC,NO,,NONE,6/1/1999 12:00:00 AM,PURCHASED,,REGION,N,,7,6,0,N,N,9.35,N,Y,161.312316596357
82514,87174,ACTIVE,KIT 5,607929,78.9m 600mm  PVC,TREATED,600,PVC,NO,,NONE,6/1/1999 12:00:00 AM,PURCHASED,,REGION,N,,0,6,0,N,N,9.35,N,Y,78.8525375076756
82515,2460,ACTIVE,KIT 4,11314,69.2m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1970 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,3,N,N,8.5,N,Y,69.1914100732245
82516,87176,ACTIVE,KIT 4,11311,7.4m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1970 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,3,N,N,8.5,N,Y,7.35479630752656
82517,63430,ACTIVE,KIT 4,9612,435.4m 450mm  DI,TREATED,450,DI,NO,,NONE,1/1/1975 12:00:00 AM,DONATED,,DUAL CITY AND REGION,N,,8,3,0,N,N,8.5,N,N,435.44901528066
82518,87178,ACTIVE,KIT 4,21862,3.2m 450mm  DI,TREATED,450,DI,NO,,NONE,1/1/1965 12:00:00 AM,DONATED,,DUAL CITY AND REGION,N,,8,3,0,N,N,8.5,N,N,3.15224170491368
82519,87180,ACTIVE,KIT 2W,40194,13.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,8/1/1997 12:00:00 AM,DONATED,,KITCHENER,N,,6,5,42,N,N,9.35,N,N,13.7599129554565
82520,87182,ACTIVE,KIT 2W,40194,5.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,8/1/1997 12:00:00 AM,DONATED,,KITCHENER,N,,6,5,42,N,N,9.35,N,N,5.70822330323715
82521,60200,ACTIVE,KIT 2W,40194,80m 300mm  PVC,TREATED,300,PVC,NO,,NONE,8/1/1997 12:00:00 AM,DONATED,,KITCHENER,N,,6,5,42,N,N,9.35,N,N,80.0425217654051
82522,74570,ACTIVE,KIT 4,600170,41.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2006 12:00:00 AM,DONATED,,KITCHENER,N,,5,3,21,N,N,9.35,N,N,41.6633812992965
82523,27390,ACTIVE,KIT 2W,16101,121.7m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1987 12:00:00 AM,DONATED,,KITCHENER,N,,5,5,34,N,N,9.1,N,N,121.69682492133
82524,44340,ACTIVE,KIT 4,1661,129.3m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1923 12:00:00 AM,DONATED,,KITCHENER,N,,6,1,27,N,N,5.5,N,Y,129.312548024984
82525,68890,ACTIVE,KIT 5,602088,226.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2002 12:00:00 AM,PURCHASED,,REGION,N,,7,6,41,N,N,9.35,N,N,226.732809442597
82526,69491,ACTIVE,KIT 2EA,602109,139.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2007 12:00:00 AM,DONATED,,KITCHENER,N,,5,5,28,N,N,9.35,N,N,139.14915938517
82527,87184,ACTIVE,KIT 2EA,602109,12.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2007 12:00:00 AM,DONATED,,KITCHENER,N,,5,5,28,N,N,9.35,N,N,12.2828229442318
82528,87186,ACTIVE,KIT 4,11161,8.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,10/1/2005 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,2,28,N,N,9.35,N,Y,8.76009635708098
82529,67010,ACTIVE,KIT 4,11124,204.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,10/1/2005 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,2,28,N,N,9.35,N,Y,204.13289811798
82530,87188,ACTIVE,KIT 4,11124,1.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,10/1/2005 12:00:00 AM,PURCHASED,,KITCHENER,N,,0,2,28,N,N,9.35,N,Y,1.15187422909582
82531,87190,ACTIVE,KIT 4,11124,5.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,10/1/2005 12:00:00 AM,PURCHASED,,KITCHENER,N,,0,2,28,N,N,9.35,N,Y,5.49989417525149
82532,87192,ACTIVE,KIT 5,600571,7.5m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2005 12:00:00 AM,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,N,7.49979626469893
82533,71500,ACTIVE,KIT 5,600571,35.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2005 12:00:00 AM,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,N,35.1803371720395
82534,66020,ACTIVE,KIT 2E,22124,21.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2000 12:00:00 AM,DONATED,,KITCHENER,N,,7,5,24,N,N,9.35,N,N,21.7619975500329
82535,87194,ACTIVE,KIT 4,22392,.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2000 12:00:00 AM,DONATED,,KITCHENER,N,,0,5,24,N,N,9.35,N,N,0.66710850735518
82536,32490,ACTIVE,KIT 4,23141,64.6m 300mm  CI,TREATED,300,CI,NO,,NONE,7/1/1960 12:00:00 AM,DONATED,,KITCHENER,N,,6,4,14,N,N,7.75,N,Y,64.6204842057906
82537,87196,ACTIVE,KIT 4,23141,1.1m 300mm  CI,TREATED,300,CI,NO,,NONE,7/1/1960 12:00:00 AM,DONATED,,KITCHENER,N,,7,4,14,N,N,7.75,N,Y,1.05722392669425
82538,11090,ACTIVE,KIT 4,10183,8m 300mm  CI,TREATED,300,CI,NO,,NONE,1/1/1949 12:00:00 AM,DONATED,,KITCHENER,N,,7,2,11,N,N,7.75,N,Y,8.02879012456808
82540,42660,ACTIVE,KIT 4,6352,20m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1968 12:00:00 AM,DONATED,,KITCHENER,N,,7,3,1,N,N,8.5,N,N,19.9835934222156
82542,23300,ACTIVE,KIT 4,12415,40.3m 450mm  DI,TREATED,450,DI,NO,,NONE,1/1/1968 12:00:00 AM,PURCHASED,,DUAL CITY AND REGION,N,,7,2,40,N,N,8.5,N,N,40.3032328743581
82543,87200,ACTIVE,KIT 4,6479,79.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2003 12:00:00 AM,PURCHASED,,KITCHENER,N,,8,2,23,N,N,9.35,N,Y,79.4154244381289
82544,69530,ACTIVE,KIT 4,6479,79.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2003 12:00:00 AM,PURCHASED,,KITCHENER,N,,8,2,23,N,N,6.95,N,Y,79.8501011113268
82545,87202,ACTIVE,KIT 4,6475,10.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2003 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,24,N,N,9.35,N,Y,10.2703230071143
82546,87204,ACTIVE,KIT 2W,600203,5.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2003 12:00:00 AM,DONATED,,KITCHENER,N,,7,5,39,N,N,9.35,N,N,5.37405943079802
82547,87206,ACTIVE,KIT 2W,600649,9.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2003 12:00:00 AM,DONATED,,KITCHENER,N,,0,5,38,N,N,9.35,N,N,9.10847524930032
82548,87208,ACTIVE,KIT 2W,600203,106.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2003 12:00:00 AM,DONATED,,KITCHENER,N,,7,5,39,N,N,9.35,N,N,106.074264286003
82549,67330,ACTIVE,KIT 2W,600203,145.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2003 12:00:00 AM,DONATED,,KITCHENER,N,,7,5,39,N,N,9.35,N,N,145.226678048572
82550,87210,ACTIVE,KIT 2W,600203,85.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2003 12:00:00 AM,DONATED,,KITCHENER,N,,7,5,39,N,N,9.35,N,N,85.2452690288975
82551,41690,ACTIVE,KIT 4,6966,404.2m 300mm  CI,TREATED,300,CI,NO,,NONE,1/1/1929 12:00:00 AM,DONATED,,KITCHENER,N,,7,2,0,N,Y,6.9,N,N,404.176356168422
82552,23320,ACTIVE,KIT 4,10485,2.7m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1927 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,40,N,N,7.75,N,N,2.73657395201072
82553,21550,ACTIVE,KIT 4,6688,3.6m 300mm  DI,TREATED,300,DI,NO,,NONE,11/1/1974 12:00:00 AM,PURCHASED,NA,KITCHENER,N,,7,2,22,N,N,8.5,N,N,3.63967680619601
82555,39380,ACTIVE,KIT 4,6958,240m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1976 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,2,28,N,N,8.1,N,N,239.951066711253
82556,76449,ACTIVE,KIT 4,5735,22.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1/25/2010 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,1,18,N,N,9.35,N,Y,22.6586311530358
82557,87212,ACTIVE,KIT 4,5732,14.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1/25/2010 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,5,N,N,9.35,N,Y,14.5898078353169
82558,73300,ACTIVE,KIT 4,8689,300.1m 600mm  CPP,TREATED,600,CPP,NO,,NONE,6/1/2006 12:00:00 AM,PURCHASED,,REGION,N,,9,1,22,N,N,9.15,N,N,300.146145287467
82559,63790,ACTIVE,KIT 4,20652,50.6m 750mm  CPP,TREATED,750,CPP,NO,,NONE,1/1/1977 12:00:00 AM,PURCHASED,,REGION,N,,7,6,0,N,N,9.15,N,Y,50.6370895558208
82560,68668,ACTIVE,KIT 4,6784,8.2m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1991 12:00:00 AM,DONATED,,KITCHENER,N,,7,2,23,N,N,9.1,N,Y,8.17154387820317
82561,87214,ACTIVE,KIT 4,6738,5.2m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1991 12:00:00 AM,DONATED,,KITCHENER,N,,7,2,23,N,N,9.1,N,Y,5.20015240187913
82563,31410,ACTIVE,KIT 4,6736,7m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1991 12:00:00 AM,DONATED,,KITCHENER,N,,7,2,23,N,N,9.1,N,Y,7.01663751507687
82564,60930,ACTIVE,KIT 4,21962,64m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1978 12:00:00 AM,DONATED,,KITCHENER,N,,6,3,7,N,N,8.5,N,N,64.0363541617048
82565,87216,ACTIVE,KIT 4,9722,51.7m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1990 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,3,13,N,N,9.1,N,N,51.7062955551392
82566,87218,ACTIVE,KIT 4,9722,20.5m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1990 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,3,13,N,N,9.1,N,N,20.5304256645896
82567,87220,ACTIVE,KIT 4,9722,77.5m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1990 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,3,13,N,N,9.1,N,N,77.4988801429824
82568,40500,ACTIVE,KIT 4,9722,119.4m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1990 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,3,13,N,N,9.1,N,N,119.363470961067
82569,78332,ACTIVE,KIT 6,9429,8.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2/11/2009 12:00:00 AM,PURCHASED,,REGION,N,,7,6,0,N,N,9.35,N,Y,8.2384383596686
82570,78336,ACTIVE,KIT 5,9429,.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1/1/2008 12:00:00 AM,PURCHASED,,REGION,N,,7,6,0,N,N,9.35,N,Y,0.432518878419079
82571,78338,ACTIVE,KIT 5,9429,.9m 450mm  PVC,TREATED,450,PVC,NO,,NONE,1/1/2008 12:00:00 AM,PURCHASED,,REGION,N,,7,6,0,N,N,9.35,N,Y,0.902164907365821
82572,78340,ACTIVE,KIT 4,22305,70.3m 750mm  CPP,TREATED,750,CPP,NO,,NONE,1/1/1987 12:00:00 AM,DONATED,,REGION,N,,10,5,22,N,N,9.35,N,N,70.3165522768017
82573,87222,ACTIVE,KIT 5,9671,1.3m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2001 12:00:00 AM,PURCHASED,,REGION,N,,0,3,0,N,N,9.35,N,N,1.30356814953497
82574,87224,ACTIVE,KIT 5,9671,.9m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2001 12:00:00 AM,PURCHASED,,REGION,N,,0,3,0,N,N,9.35,N,N,0.877685866753042
82575,78360,ACTIVE,KIT 5,9671,18.8m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2001 12:00:00 AM,PURCHASED,,REGION,N,,7,3,0,N,N,9.35,N,N,18.7866727372667
82576,87226,ACTIVE,KIT 2W,22626,43.3m 450mm  PVC,TREATED,450,PVC,NO,,NONE,5/7/2013 12:00:00 AM,PURCHASED,REGION,REGION,N,,6,5,41,N,N,9.35,N,N,43.2706958679419
82577,78380,ACTIVE,KIT 2W,22626,213.8m 450mm  PVC,TREATED,450,PVC,NO,,NONE,5/7/2013 12:00:00 AM,PURCHASED,REGION,REGION,N,,7,5,0,N,N,9.35,N,N,213.848827537649
82578,78382,ACTIVE,KIT 2W,22626,1.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,5/7/2013 12:00:00 AM,PURCHASED,REGION,REGION,N,,7,5,0,N,N,9.35,N,N,1.5656205735257
82580,87228,ACTIVE,KIT 4,20652,7.5m 600mm  DI,TREATED,600,DI,NO,,NONE,1/1/1977 12:00:00 AM,DONATED,,REGION,N,,7,6,0,N,N,8.5,N,Y,7.47308176742991
82581,78678,ACTIVE,KIT 4,20652,11m 600mm  DI,TREATED,600,DI,NO,,NONE,1/1/1977 12:00:00 AM,DONATED,,REGION,N,,7,6,0,N,N,8.5,N,Y,11.0086587888959
82582,78696,ACTIVE,KIT 4,11387,4.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/30/2011 12:00:00 AM,PURCHASED,REGION,KITCHENER,N,,8,2,2,N,N,9.35,N,Y,4.94924798900185
82583,78704,ACTIVE,KIT 4,604951,35.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,11/22/2012 12:00:00 AM,PURCHASED,MTE CONSULTANTS INC.,KITCHENER,N,,6,3,22,N,N,9.35,N,N,35.41460506704
82584,78706,ACTIVE,KIT 6,602129,8.5m 600mm  PVC,TREATED,600,PVC,NO,,NONE,6/1/2006 12:00:00 AM,PURCHASED,,REGION,N,,7,6,5,N,N,9.35,N,Y,8.47919241566303
82585,78708,ACTIVE,KIT 6,602258,12.7m 450mm  PVC,TREATED,450,PVC,NO,,NONE,6/1/2006 12:00:00 AM,PURCHASED,,REGION,N,,6,6,0,N,N,9.35,N,Y,12.733698164464
82586,87230,ACTIVE,KIT 4,11299,10.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,7/26/2001 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,3,N,N,9.35,N,Y,10.3224408453298
82587,66570,ACTIVE,KIT 4,11299,95.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,7/26/2001 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,3,N,N,7.35,N,Y,95.6030103424304
82588,87232,ACTIVE,KIT 5,6130,52.4m 200mm  CI,TREATED,200,CI,NO,,NONE,1/1/1962 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,19,N,N,4.95,N,Y,52.3707699587148
82589,14830,ACTIVE,KIT 5,6130,116.1m 200mm  CI,TREATED,200,CI,NO,,NONE,1/1/1962 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,19,N,N,4.95,N,Y,116.149267564042
82590,69587,ACTIVE,KIT 4,8959,10.2m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1974 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,2,22,N,N,8.5,N,Y,10.2484287854261
82591,87234,ACTIVE,KIT 5,9514,6.3m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1980 12:00:00 AM,DONATED,,KITCHENER,N,,6,3,0,N,N,8.5,N,N,6.30907090463604
82592,87236,ACTIVE,KIT 5,9515,4.8m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1980 12:00:00 AM,DONATED,,KITCHENER,N,,0,3,0,N,N,8.5,N,N,4.75046313007274
82593,9350,ACTIVE,KIT 5,9515,11.1m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1980 12:00:00 AM,DONATED,,KITCHENER,N,,6,3,0,N,N,8.5,N,N,11.1460598022415
82594,87238,ACTIVE,KIT 2E,22292,3.7m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1979 12:00:00 AM,DONATED,,KITCHENER,N,,0,5,21,N,N,8.5,N,N,3.71800453997882
82595,87240,ACTIVE,KIT 2E,22292,5.3m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1979 12:00:00 AM,DONATED,,KITCHENER,N,,6,5,21,N,N,8.5,N,N,5.32927996764638
82596,87242,ACTIVE,KIT 2E,22292,10.1m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1979 12:00:00 AM,DONATED,,KITCHENER,N,,6,5,21,N,N,8.5,N,N,10.0586811063622
82597,27430,ACTIVE,KIT 2E,22292,152.7m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1979 12:00:00 AM,DONATED,,KITCHENER,N,,6,5,21,N,N,8.5,N,N,152.706805301895
82598,23810,ACTIVE,KIT 4,603029,8.7m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1946 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,30,N,N,7.75,N,Y,8.66949381769237
82599,1180,ACTIVE,KIT 5,5419,120.3m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1973 12:00:00 AM,DONATED,,KITCHENER,N,,5,6,11,N,N,8.5,N,N,120.252778025204
82600,87244,ACTIVE,KIT 5,5419,14m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1973 12:00:00 AM,DONATED,,KITCHENER,N,,5,6,11,N,N,8.5,N,N,13.9564398560149
82601,5670,ACTIVE,KIT 4,6555,72.4m 150mm  DI,TREATED,150,DI,NO,,NONE,7/1/1968 12:00:00 AM,DONATED,,KITCHENER,N,,5,3,1,N,N,8.5,N,N,72.3800111713923
82602,87246,ACTIVE,KIT 4,6555,12.5m 150mm  DI,TREATED,150,DI,NO,,NONE,7/1/1968 12:00:00 AM,DONATED,,KITCHENER,N,,5,3,1,N,N,8.5,N,N,12.4968028053226
82603,87248,ACTIVE,KIT 2W,600270,13.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,4/1/2001 12:00:00 AM,DONATED,,KITCHENER,N,,7,5,38,N,N,9.35,N,N,13.8498403594217
82604,67300,ACTIVE,KIT 2W,600270,70.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,4/1/2001 12:00:00 AM,DONATED,,KITCHENER,N,,7,5,38,N,N,9.35,N,N,70.1220788100002
82605,87250,ACTIVE,KIT 2W,600270,8.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,4/1/2001 12:00:00 AM,DONATED,,KITCHENER,N,,7,5,38,N,N,9.35,N,N,8.87194146915892
82606,64940,ACTIVE,KIT 4,9770,8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/15/2002 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,2,27,N,N,9.35,N,Y,8.01442261811335
82607,87252,ACTIVE,KIT 4,15832,5.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/15/2002 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,2,27,N,N,9.35,N,Y,5.67250470558823
82608,76276,ACTIVE,KIT 6,600861,5.9m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2006 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,39,N,N,9.35,N,Y,5.93474154493194
82609,87254,ACTIVE,KIT 6,600876,2.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2006 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,39,N,N,9.35,N,Y,2.44106580296908
82610,5430,ACTIVE,KIT 5,20604,106.3m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1987 12:00:00 AM,DONATED,,KITCHENER,N,,5,6,44,N,N,9.1,N,Y,106.272201194218
82611,87256,ACTIVE,KIT 5,600460,10.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/11/2003 12:00:00 AM,DONATED,NA,KITCHENER,N,,6,6,26,N,N,9.35,N,Y,10.4862782187588
82612,69240,ACTIVE,KIT 5,601976,132.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/11/2003 12:00:00 AM,DONATED,NA,KITCHENER,N,,6,6,26,N,N,9.35,N,Y,132.364210139215
82613,87258,ACTIVE,KIT 4,10130,2m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1962 12:00:00 AM,DONATED,,KITCHENER,N,,5,2,10,N,N,7.75,N,Y,2.03108030374247
82614,32090,ACTIVE,KIT 4,10130,335.1m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1962 12:00:00 AM,DONATED,,KITCHENER,N,,5,2,10,N,N,5.75,N,Y,335.089400677322
82615,87260,ACTIVE,KIT 4,10130,92.1m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1962 12:00:00 AM,DONATED,,KITCHENER,N,,5,2,10,N,N,7.75,N,Y,92.1454557029933
82617,87264,ACTIVE,KIT 4,1720,.3m 600mm  CPP,TREATED,600,CPP,NO,,NONE,6/1/2006 12:00:00 AM,PURCHASED,,REGION,N,,0,1,22,N,N,9.55,N,Y,0.331633834223782
82618,73170,ACTIVE,KIT 4,1719,15.5m 600mm  CPP,TREATED,600,CPP,NO,,NONE,6/1/2006 12:00:00 AM,PURCHASED,,REGION,N,,7,1,22,N,N,9.55,N,N,15.4696113706983
82619,24450,ACTIVE,KIT 4,7039,71.7m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1985 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,29,N,N,9.1,N,Y,71.6685202728778
82620,87266,ACTIVE,KIT 4,7039,2.8m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1985 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,29,N,N,9.1,N,Y,2.82840212960712
82621,87268,ACTIVE,KIT 4,12649,13.2m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2001 12:00:00 AM,DONATED,,KITCHENER,N,,6,2,0,N,N,9.35,N,N,13.2289851520714
82622,66300,ACTIVE,KIT 4,12649,47.3m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2001 12:00:00 AM,DONATED,,KITCHENER,N,,7,2,0,N,N,9.35,N,N,47.3021299856287
82623,87270,ACTIVE,KIT 4,9175,6.5m 300mm  PVC,TREATED,300,PVC,NO,,NONE,12/24/2009 12:00:00 AM,PURCHASED,NA,KITCHENER,N,,7,2,6,N,N,9.35,N,Y,6.51633700892548
82624,76394,ACTIVE,KIT 4,9175,116.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2/1/2007 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,6,N,N,9.35,N,Y,116.094542617975
82625,87272,ACTIVE,KIT 4,8914,1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2/1/2007 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,6,N,N,9.35,N,Y,0.988485801617502
82626,76286,ACTIVE,KIT 4,20704,173.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1/1/2002 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,1,8,N,N,9.35,N,Y,173.77931121201
82627,87274,ACTIVE,KIT 4,20708,.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2002 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,1,7,N,N,9.35,N,Y,0.754939467397446
82628,72970,ACTIVE,KIT 4,8960,20.4m 450mm  DI,TREATED,450,DI,NO,,NONE,1/1/1974 12:00:00 AM,PURCHASED,,REGION,N,,7,2,22,N,N,8.5,N,N,20.4050069470156
82629,87276,ACTIVE,KIT 4,8545,14.8m 200mm  PVC,TREATED,200,PVC,NO,,NONE,8/5/2010 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,2,8,N,N,9.35,N,Y,14.766165714267
82631,76784,ACTIVE,KIT 4,8545,99.2m 200mm  PVC,TREATED,200,PVC,NO,,NONE,8/5/2010 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,8,N,N,9.35,N,Y,99.2006551526533
82632,87280,ACTIVE,KIT 4,8545,37.5m 200mm  PVC,TREATED,200,PVC,NO,,NONE,8/5/2010 12:00:00 AM,PURCHASED,,KITCHENER,N,,8,2,8,N,N,9.35,N,Y,37.5187903908729
82634,10060,ACTIVE,KIT 6,21713,94.3m 450mm  DI,TREATED,450,DI,NO,,NONE,4/1/1978 12:00:00 AM,DONATED,NA,DUAL CITY AND REGION,N,,6,6,3,N,N,8.5,N,Y,94.3222894635067
82635,87282,ACTIVE,KIT 4,22796,4.6m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1988 12:00:00 AM,DONATED,,KITCHENER,N,,5,3,18,N,N,9.1,N,N,4.554341612205
82636,33000,ACTIVE,KIT 4,22796,205.4m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1988 12:00:00 AM,DONATED,,KITCHENER,N,,5,3,18,N,N,9.1,N,N,205.36305911881
82637,87284,ACTIVE,KIT 4,11693,10.6m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1925 12:00:00 AM,DONATED,,KITCHENER,N,,7,2,12,N,N,7.75,N,Y,10.6133841736882
82638,3880,ACTIVE,KIT 4,11693,66.3m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1925 12:00:00 AM,DONATED,,KITCHENER,N,,7,2,12,N,N,3.95,N,Y,66.339522645526
