pipe_id,installation_year,material,pipe_age,diameter_inches,length_feet,soil_corrosivity,soil_moisture,num_previous_repairs,pressure_psi,zone,failure_probability,risk_score,risk_level,priority_rank,estimated_repair_cost,expected_loss,maintenance_action,urgency_days
PIPE-01720,2018,ductile_iron,6,16,1047.9,mildly_corrosive,61.2,2,59.7,residential,0.15701842754518236,15.7,MINIMAL,4672,125748.0,19745.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01509,2004,concrete,20,6,63.3,mildly_corrosive,42.8,1,33.9,residential,0.15690978537579353,15.7,MINIMAL,4673,2611.0,410.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01655,1999,cast_iron,25,6,1951.4,mildly_corrosive,52.4,1,82.5,commercial,0.15683666920673356,15.7,MINIMAL,4674,164649.0,25823.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03648,1996,pvc,28,10,675.0,moderately_corrosive,17.6,1,102.1,industrial,0.15679348752889027,15.7,MINIMAL,4675,43875.0,6879.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01615,1994,ductile_iron,30,10,1592.2,moderately_corrosive,17.8,1,34.6,commercial,0.15664705941853643,15.7,MINIMAL,4676,179122.0,28059.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01624,2008,clay,16,8,1571.1,mildly_corrosive,75.8,1,45.0,mixed,0.15645418471023936,15.6,MINIMAL,4677,113119.0,17698.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01741,1997,galvanized_steel,27,8,431.6,non_corrosive,81.7,0,81.5,residential,0.1564351351025929,15.6,MINIMAL,4678,28054.0,4389.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01234,2012,cast_iron,12,16,1895.5,non_corrosive,90.1,0,54.8,mixed,0.15641898055874184,15.6,MINIMAL,4679,341190.0,53369.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03956,1995,copper,29,6,1149.9,non_corrosive,25.9,0,99.4,residential,0.15638425015249716,15.6,MINIMAL,4680,60370.0,9441.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03943,1999,cast_iron,25,6,371.0,non_corrosive,57.1,3,68.8,residential,0.15618346831171717,15.6,MINIMAL,4681,20869.0,3259.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04514,1998,steel,26,12,89.5,moderately_corrosive,16.8,2,73.0,residential,0.15613105233488536,15.6,MINIMAL,4682,8726.0,1362.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04848,2005,cast_iron,19,4,1946.6,corrosive,78.1,0,74.3,residential,0.15610890669819985,15.6,MINIMAL,4683,72998.0,11396.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03268,1991,concrete,33,4,1892.7,non_corrosive,13.2,2,63.4,residential,0.15597961485269524,15.6,MINIMAL,4684,52049.0,8119.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01288,2020,pvc,4,10,804.2,corrosive,59.5,3,40.0,industrial,0.15593105019397785,15.6,MINIMAL,4685,52273.0,8151.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00981,2014,ductile_iron,10,10,473.4,moderately_corrosive,19.3,1,75.1,industrial,0.15588372374837503,15.6,MINIMAL,4686,46156.0,7195.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04807,2018,cast_iron,6,16,573.7,moderately_corrosive,14.9,0,66.2,commercial,0.15575264317144327,15.6,MINIMAL,4687,129083.0,20105.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04664,1992,galvanized_steel,32,10,1986.9,mildly_corrosive,31.7,3,62.2,residential,0.15554134608326325,15.6,MINIMAL,4688,161436.0,25110.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01225,1998,pvc,26,10,770.3,mildly_corrosive,89.7,1,61.2,residential,0.1555111888233615,15.6,MINIMAL,4689,38515.0,5990.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03856,2014,cast_iron,10,4,174.0,mildly_corrosive,43.6,2,76.2,industrial,0.15550112456360132,15.6,MINIMAL,4690,8482.0,1319.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03837,1991,hdpe,33,8,788.7,non_corrosive,46.0,2,39.3,residential,0.1554009295897597,15.5,MINIMAL,4691,27604.0,4290.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01473,2006,copper,18,4,1635.7,moderately_corrosive,63.5,0,73.4,industrial,0.15529691645518554,15.5,MINIMAL,4692,74424.0,11558.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01701,2001,clay,23,10,1815.7,highly_corrosive,60.4,2,90.2,commercial,0.15518706404632407,15.5,MINIMAL,4693,204266.0,31699.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02377,2015,ductile_iron,9,16,1606.8,moderately_corrosive,79.7,0,109.2,commercial,0.15515561632783487,15.5,MINIMAL,4694,289224.0,44875.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02600,2001,cast_iron,23,8,1707.8,mildly_corrosive,27.2,0,104.9,residential,0.15504310617656641,15.5,MINIMAL,4695,128085.0,19859.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00906,1996,hdpe,28,6,1826.5,moderately_corrosive,54.0,0,73.3,commercial,0.15483602924651438,15.5,MINIMAL,4696,71918.0,11135.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04998,1998,ductile_iron,26,8,1623.7,moderately_corrosive,12.3,0,98.1,residential,0.15480667999661862,15.5,MINIMAL,4697,97422.0,15082.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04583,2012,galvanized_steel,12,8,1548.8,moderately_corrosive,67.5,0,97.7,residential,0.15466089074725828,15.5,MINIMAL,4698,100672.0,15570.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02651,1989,ductile_iron,35,10,1772.2,non_corrosive,47.7,0,109.5,commercial,0.15431312049930532,15.4,MINIMAL,4699,199372.0,30766.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01198,1999,clay,25,8,196.5,mildly_corrosive,20.2,1,62.7,industrial,0.1541698340838911,15.4,MINIMAL,4700,15327.0,2363.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00895,2014,steel,10,8,675.0,corrosive,78.9,4,74.8,residential,0.15382977344283297,15.4,MINIMAL,4701,43875.0,6749.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04170,2006,cast_iron,18,10,209.7,moderately_corrosive,52.9,2,41.1,residential,0.15378088457090994,15.4,MINIMAL,4702,19659.0,3023.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02987,2011,cast_iron,13,6,266.6,moderately_corrosive,10.9,0,78.8,mixed,0.15356688705011293,15.4,MINIMAL,4703,17996.0,2764.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01895,1994,concrete,30,16,594.1,moderately_corrosive,43.9,2,81.3,mixed,0.15349978787479351,15.3,MINIMAL,4704,78421.0,12038.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02440,2003,cast_iron,21,6,140.2,moderately_corrosive,74.9,2,48.9,commercial,0.15333234341261565,15.3,MINIMAL,4705,11829.0,1814.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02176,2012,copper,12,4,1295.7,mildly_corrosive,47.4,1,92.8,industrial,0.15319990844428022,15.3,MINIMAL,4706,58954.0,9032.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03393,2014,hdpe,10,6,147.4,moderately_corrosive,39.8,2,97.1,mixed,0.1529225501266768,15.3,MINIMAL,4707,4643.0,710.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03607,2004,galvanized_steel,20,6,484.6,highly_corrosive,45.3,3,82.0,industrial,0.15286166310893923,15.3,MINIMAL,4708,30712.0,4695.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04839,1997,cast_iron,27,16,329.1,mildly_corrosive,34.7,0,72.6,commercial,0.15264929130159116,15.3,MINIMAL,4709,74048.0,11303.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03070,2009,steel,15,8,978.6,mildly_corrosive,84.5,3,65.2,residential,0.15254886915478438,15.3,MINIMAL,4710,63609.0,9703.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00994,2004,concrete,20,8,1224.6,non_corrosive,44.7,1,103.3,commercial,0.1525427219383075,15.3,MINIMAL,4711,101030.0,15411.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03518,2016,pvc,8,4,77.9,moderately_corrosive,85.6,2,89.2,commercial,0.15247827041382556,15.2,MINIMAL,4712,2337.0,356.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03890,1998,pvc,26,8,325.9,highly_corrosive,14.3,3,36.8,commercial,0.1524386728164535,15.2,MINIMAL,4713,19554.0,2981.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00243,1991,hdpe,33,6,880.3,mildly_corrosive,83.0,2,58.4,industrial,0.15234341450398192,15.2,MINIMAL,4714,30040.0,4576.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00955,1996,pvc,28,6,754.8,moderately_corrosive,71.1,2,114.5,residential,0.15233129833601106,15.2,MINIMAL,4715,22644.0,3449.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00216,1998,ductile_iron,26,8,1327.5,moderately_corrosive,67.2,0,36.8,mixed,0.15204418662143845,15.2,MINIMAL,4716,95580.0,14532.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02892,2011,steel,13,6,438.5,moderately_corrosive,56.3,1,108.0,residential,0.15203284475704062,15.2,MINIMAL,4717,21377.0,3250.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01450,1991,steel,33,6,315.6,mildly_corrosive,21.9,0,67.3,residential,0.1517964307471258,15.2,MINIMAL,4718,15386.0,2336.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01797,2009,steel,15,6,420.9,highly_corrosive,25.8,3,68.9,residential,0.15176791166050801,15.2,MINIMAL,4719,20519.0,3114.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03028,2011,steel,13,16,1056.2,mildly_corrosive,60.1,2,101.7,residential,0.15173178798416612,15.2,MINIMAL,4720,137306.0,20834.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01212,1986,pvc,38,6,116.9,mildly_corrosive,15.7,1,56.2,commercial,0.1516099338664817,15.2,MINIMAL,4721,5260.0,797.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03144,2006,pvc,18,16,1924.5,highly_corrosive,17.0,1,62.8,residential,0.15154627246861982,15.2,MINIMAL,4722,153960.0,23332.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04783,2013,concrete,11,8,1909.2,mildly_corrosive,58.7,1,105.9,residential,0.15135394296290566,15.1,MINIMAL,4723,105006.0,15893.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01459,1998,ductile_iron,26,6,1411.4,moderately_corrosive,76.1,2,75.9,residential,0.1507320281481708,15.1,MINIMAL,4724,63513.0,9573.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02039,1998,ductile_iron,26,10,311.3,non_corrosive,32.0,2,54.0,residential,0.15031038396748694,15.0,MINIMAL,4725,23348.0,3509.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01960,2007,galvanized_steel,17,6,1642.4,highly_corrosive,36.7,2,67.5,mixed,0.15023180498207844,15.0,MINIMAL,4726,96080.0,14434.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03641,1995,ductile_iron,29,10,545.7,moderately_corrosive,18.1,1,34.2,residential,0.150174620167501,15.0,MINIMAL,4727,40928.0,6146.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01165,2001,cast_iron,23,6,505.2,corrosive,33.4,1,83.2,residential,0.15013501426126083,15.0,MINIMAL,4728,28418.0,4267.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02738,2007,concrete,17,6,1405.3,mildly_corrosive,35.6,2,98.9,residential,0.15002552303870775,15.0,MINIMAL,4729,57969.0,8697.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03046,2006,steel,18,10,1864.1,corrosive,64.7,2,86.1,commercial,0.14990632251632593,15.0,MINIMAL,4730,227187.0,34057.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03496,1995,ductile_iron,29,4,1074.3,moderately_corrosive,39.5,3,50.7,commercial,0.14980709510809273,15.0,MINIMAL,4731,48344.0,7242.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03801,2016,ductile_iron,8,16,1647.6,mildly_corrosive,71.6,0,87.4,industrial,0.14957723306776183,15.0,MINIMAL,4732,257026.0,38445.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00192,2022,hdpe,2,10,1155.6,mildly_corrosive,24.7,2,56.4,mixed,0.14955925487975494,15.0,MINIMAL,4733,60669.0,9074.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04289,2019,pvc,5,8,1595.6,mildly_corrosive,84.4,1,36.5,residential,0.1495239231470924,15.0,MINIMAL,4734,63824.0,9543.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03247,1995,pvc,29,4,1237.3,moderately_corrosive,17.6,1,58.0,commercial,0.14934504417146371,14.9,MINIMAL,4735,37119.0,5544.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03132,2015,galvanized_steel,9,10,403.6,highly_corrosive,34.3,1,95.7,residential,0.14902106918999383,14.9,MINIMAL,4736,32792.0,4887.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00253,2021,copper,3,4,1504.5,mildly_corrosive,37.6,1,93.4,residential,0.14873104404450233,14.9,MINIMAL,4737,52658.0,7832.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02729,2005,ductile_iron,19,10,1795.9,mildly_corrosive,56.5,2,61.1,commercial,0.14871853065019072,14.9,MINIMAL,4738,202039.0,30047.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02531,2014,steel,10,6,1830.8,mildly_corrosive,83.7,2,108.5,industrial,0.14867783829656703,14.9,MINIMAL,4739,116027.0,17251.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02223,1995,cast_iron,29,8,93.5,highly_corrosive,62.9,0,98.5,commercial,0.14855409334035233,14.9,MINIMAL,4740,10519.0,1563.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02782,2018,copper,6,16,813.1,moderately_corrosive,23.7,1,77.5,residential,0.148425116432889,14.8,MINIMAL,4741,113834.0,16896.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04740,2013,steel,11,8,1541.5,moderately_corrosive,40.6,5,85.7,residential,0.14838515925276452,14.8,MINIMAL,4742,100198.0,14868.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04779,2007,ductile_iron,17,8,1199.4,mildly_corrosive,72.8,0,57.4,mixed,0.1480697232747976,14.8,MINIMAL,4743,86357.0,12787.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04795,2001,ductile_iron,23,6,1357.7,mildly_corrosive,55.2,0,40.2,residential,0.14805395619510064,14.8,MINIMAL,4744,61096.0,9046.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00925,2008,pvc,16,8,927.9,moderately_corrosive,48.9,1,90.2,residential,0.14802497252897567,14.8,MINIMAL,4745,37116.0,5494.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00578,1997,hdpe,27,6,1032.4,moderately_corrosive,85.8,1,86.3,commercial,0.14762904378738145,14.8,MINIMAL,4746,40651.0,6001.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04966,2014,ductile_iron,10,8,779.4,mildly_corrosive,16.1,2,95.8,residential,0.14747263354345924,14.7,MINIMAL,4747,46764.0,6896.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01783,1998,pvc,26,10,128.8,mildly_corrosive,14.4,1,38.0,residential,0.14720429527163567,14.7,MINIMAL,4748,6440.0,948.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04693,1996,pvc,28,6,582.5,moderately_corrosive,40.8,1,90.6,industrial,0.14718994898912893,14.7,MINIMAL,4749,22718.0,3344.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02410,1993,pvc,31,6,737.7,mildly_corrosive,42.4,1,80.3,mixed,0.14711587633357917,14.7,MINIMAL,4750,26557.0,3907.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00721,2011,hdpe,13,16,699.2,corrosive,76.2,3,59.4,commercial,0.14710875855172872,14.7,MINIMAL,4751,73416.0,10800.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03301,2016,pvc,8,6,649.9,non_corrosive,77.3,0,105.5,mixed,0.14708412434807183,14.7,MINIMAL,4752,23396.0,3441.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02636,2003,steel,21,8,570.3,moderately_corrosive,76.0,2,58.2,mixed,0.14700223205695126,14.7,MINIMAL,4753,44483.0,6539.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00892,2023,copper,1,6,1012.9,mildly_corrosive,66.2,0,77.8,commercial,0.14694998958912994,14.7,MINIMAL,4754,79766.0,11722.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04537,1994,pvc,30,10,351.6,mildly_corrosive,71.2,3,57.7,residential,0.14659204394647862,14.7,MINIMAL,4755,17580.0,2577.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01322,2015,cast_iron,9,4,652.9,non_corrosive,47.9,3,58.8,residential,0.14658066393487895,14.7,MINIMAL,4756,24484.0,3589.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03759,2015,pvc,9,20,233.6,moderately_corrosive,32.8,1,56.3,residential,0.14656038368989674,14.7,MINIMAL,4757,23360.0,3424.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01033,2002,ductile_iron,22,8,292.8,highly_corrosive,50.5,2,32.7,residential,0.1463744882189476,14.6,MINIMAL,4758,17568.0,2572.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04565,2006,ductile_iron,18,12,1419.8,mildly_corrosive,20.3,0,33.9,residential,0.1462020846621857,14.6,MINIMAL,4759,127782.0,18682.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00371,2009,cast_iron,15,12,1951.8,moderately_corrosive,70.6,0,71.5,residential,0.14589784149687707,14.6,MINIMAL,4760,219578.0,32036.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04094,2022,hdpe,2,6,537.2,moderately_corrosive,42.5,0,83.6,industrial,0.14556151107905566,14.6,MINIMAL,4761,18332.0,2668.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02774,1992,pvc,32,12,1265.0,moderately_corrosive,43.7,0,46.3,industrial,0.14522737985771053,14.5,MINIMAL,4762,98670.0,14330.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02275,2022,clay,2,8,274.3,highly_corrosive,33.4,1,88.7,residential,0.14520201880740632,14.5,MINIMAL,4763,16458.0,2390.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03869,1999,steel,25,12,1589.7,mildly_corrosive,70.7,2,69.2,residential,0.1450311486573668,14.5,MINIMAL,4764,154996.0,22479.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01052,2016,pvc,8,6,230.2,non_corrosive,51.6,3,78.0,industrial,0.14428364146285602,14.4,MINIMAL,4765,8978.0,1295.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04019,2023,ductile_iron,1,20,347.2,moderately_corrosive,83.9,1,64.1,residential,0.14403132586149792,14.4,MINIMAL,4766,52080.0,7501.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04461,1994,pvc,30,12,379.3,moderately_corrosive,19.0,2,65.6,mixed,0.14399231733873838,14.4,MINIMAL,4767,27310.0,3932.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01358,2005,pvc,19,8,1839.4,corrosive,28.3,1,62.1,residential,0.14377286218642601,14.4,MINIMAL,4768,73576.0,10578.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01541,1998,steel,26,6,435.0,mildly_corrosive,41.4,3,72.0,residential,0.1437415373913293,14.4,MINIMAL,4769,21206.0,3048.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04957,2020,pvc,4,24,801.6,moderately_corrosive,20.8,0,104.0,residential,0.14369467151097565,14.4,MINIMAL,4770,96192.0,13822.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01962,2000,pvc,24,12,1840.9,moderately_corrosive,26.6,0,82.6,mixed,0.14333688850284637,14.3,MINIMAL,4771,132545.0,18999.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00451,2005,asbestos_cement,19,4,1182.1,mildly_corrosive,72.1,2,66.9,mixed,0.14321539330568425,14.3,MINIMAL,4772,70926.0,10158.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02451,2001,ductile_iron,23,10,1427.5,mildly_corrosive,15.3,6,84.6,residential,0.14320222752619952,14.3,MINIMAL,4773,107062.0,15332.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03001,1992,steel,32,16,1840.1,mildly_corrosive,32.2,0,71.3,residential,0.143193086024825,14.3,MINIMAL,4774,239213.0,34254.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01294,1996,steel,28,8,1406.1,mildly_corrosive,50.3,1,113.8,commercial,0.14317469234816202,14.3,MINIMAL,4775,137095.0,19629.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03556,2002,steel,22,10,894.4,mildly_corrosive,41.9,2,64.2,commercial,0.1430207513696184,14.3,MINIMAL,4776,109005.0,15590.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01979,1987,copper,37,10,1326.1,non_corrosive,44.6,0,91.2,residential,0.142921598560164,14.3,MINIMAL,4777,116034.0,16584.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04006,2007,ductile_iron,17,10,1164.5,mildly_corrosive,24.5,3,82.1,mixed,0.14246215616216537,14.2,MINIMAL,4778,104805.0,14931.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04904,2004,ductile_iron,20,4,224.6,moderately_corrosive,39.1,1,60.6,residential,0.14234544406313795,14.2,MINIMAL,4779,6738.0,959.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00874,2000,pvc,24,6,1208.8,moderately_corrosive,27.8,1,57.0,residential,0.14185686833669933,14.2,MINIMAL,4780,36264.0,5144.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01646,2023,asbestos_cement,1,16,106.7,mildly_corrosive,80.0,1,65.3,industrial,0.14180148639989673,14.2,MINIMAL,4781,27742.0,3934.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04812,2010,copper,14,6,1471.1,mildly_corrosive,57.2,0,109.3,residential,0.1417783157424872,14.2,MINIMAL,4782,77233.0,10950.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01015,2013,steel,11,12,1902.4,moderately_corrosive,84.9,2,89.8,commercial,0.1416857558190245,14.2,MINIMAL,4783,278226.0,39421.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03835,1985,pvc,39,8,670.6,moderately_corrosive,63.4,3,100.4,mixed,0.14162956716603942,14.2,MINIMAL,4784,32189.0,4559.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02591,2001,galvanized_steel,23,6,1441.1,moderately_corrosive,88.2,1,54.0,residential,0.14138009210456376,14.1,MINIMAL,4785,70254.0,9933.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02899,1995,pvc,29,8,135.4,moderately_corrosive,31.9,0,111.9,residential,0.14107453130307387,14.1,MINIMAL,4786,5416.0,764.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02205,1997,asbestos_cement,27,10,1435.1,non_corrosive,67.9,2,53.4,industrial,0.14102621778000926,14.1,MINIMAL,4787,233204.0,32888.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00076,2011,asbestos_cement,13,12,1829.6,moderately_corrosive,69.9,1,84.4,residential,0.14076570894541912,14.1,MINIMAL,4788,274440.0,38632.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02419,1996,cast_iron,28,10,1241.1,moderately_corrosive,62.3,0,47.0,mixed,0.14075775645219746,14.1,MINIMAL,4789,139624.0,19653.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01599,2002,cast_iron,22,20,1768.9,moderately_corrosive,14.8,0,70.0,residential,0.1406679828746611,14.1,MINIMAL,4790,331669.0,46655.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01190,2007,steel,17,12,1616.2,moderately_corrosive,94.2,1,98.8,commercial,0.14023817953991724,14.0,MINIMAL,4791,236369.0,33148.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02030,2014,steel,10,12,99.5,moderately_corrosive,56.1,1,49.9,commercial,0.1402013801632422,14.0,MINIMAL,4792,14552.0,2040.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04695,2008,pvc,16,6,630.0,corrosive,58.0,1,47.8,industrial,0.13994162527687118,14.0,MINIMAL,4793,24570.0,3438.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04066,2001,cast_iron,23,6,753.3,mildly_corrosive,37.9,1,60.2,mixed,0.13979381511452801,14.0,MINIMAL,4794,50848.0,7108.0,STANDARD MONITORING - continue normal schedule,730
PIPE-01683,2016,steel,8,12,121.1,moderately_corrosive,65.1,1,97.3,residential,0.1394008021211284,13.9,MINIMAL,4795,11807.0,1646.0,STANDARD MONITORING - continue normal schedule,730
PIPE-00454,2011,hdpe,13,12,395.4,non_corrosive,40.1,2,49.9,residential,0.1393053327469702,13.9,MINIMAL,4796,20758.0,2892.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03678,2016,pvc,8,6,1455.4,mildly_corrosive,66.6,0,119.8,mixed,0.13920812226611495,13.9,MINIMAL,4797,52394.0,7294.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04111,1993,concrete,31,8,615.0,mildly_corrosive,34.4,1,43.9,residential,0.13917916858108215,13.9,MINIMAL,4798,33825.0,4708.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04481,1996,cast_iron,28,6,1315.5,moderately_corrosive,51.5,1,91.9,mixed,0.1391397257290498,13.9,MINIMAL,4799,88796.0,12355.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02530,2004,clay,20,6,1070.0,mildly_corrosive,11.0,1,87.1,mixed,0.13877360801007935,13.9,MINIMAL,4800,57780.0,8018.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02464,2012,concrete,12,16,114.3,mildly_corrosive,86.3,0,67.2,residential,0.13866694329435603,13.9,MINIMAL,4801,12573.0,1743.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03626,2004,ductile_iron,20,8,1838.2,corrosive,83.0,1,53.3,commercial,0.13861654223541717,13.9,MINIMAL,4802,165438.0,22932.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02003,2010,hdpe,14,8,1779.2,non_corrosive,73.8,2,55.2,mixed,0.13846326299393147,13.8,MINIMAL,4803,74726.0,10347.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04271,1998,steel,26,6,706.8,mildly_corrosive,16.3,1,68.2,residential,0.138114506063953,13.8,MINIMAL,4804,34456.0,4759.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02450,1998,pvc,26,8,1618.9,moderately_corrosive,28.3,3,58.6,mixed,0.13800330653986725,13.8,MINIMAL,4805,77707.0,10724.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04964,2002,asbestos_cement,22,6,318.1,moderately_corrosive,65.1,3,82.0,commercial,0.13766584316454383,13.8,MINIMAL,4806,35786.0,4927.0,STANDARD MONITORING - continue normal schedule,730
PIPE-04533,2013,ductile_iron,11,8,1094.3,mildly_corrosive,58.4,1,104.1,residential,0.13758938567045262,13.8,MINIMAL,4807,65658.0,9034.0,STANDARD MONITORING - continue normal schedule,730
PIPE-02705,1997,asbestos_cement,27,8,533.5,moderately_corrosive,67.9,2,69.3,residential,0.13757149977080857,13.8,MINIMAL,4808,53350.0,7339.0,STANDARD MONITORING - continue normal schedule,730
PIPE-03069,1998,ductile_iron,26,12,1831.0,moderately_corrosive,53.4,0,78.0,residential,0.13754346187483882,13.8,MINIMAL,4809,164790.0,22666.0,STANDARD MONITORING - continue normal schedule,730
