Order_ID,User_ID,Restaurant_ID,Driver_ID,Item_Name,Quantity,Total_Price,Order_Time,Delivery_Time,Delivery_Duration_Minutes,City,Payment_Method,Order_Status,Driver_Vehicle,Restaurant_Lat,Restaurant_Lon,Customer_Lat,Customer_Lon,Driver_Lat,Driver_Lon,Delivery_Distance_km,Traffic_Level,Driver_Availability
74156,U9677,199,306,Sushi,5,378,02-06-2025 07:59,02-06-2025 08:34,35,Assiut,Cash,Delivered,Bicycle,27.16310306,31.17368331,27.19536604,31.17461743,27.17909848,31.19820876,3.576141151,High,Online
74157,U6688,60,323,Burger,1,56.68,05-06-2025 08:07,05-06-2025 08:50,43,Mansoura,Wallet,Delivered,Bicycle,31.04320391,31.37005103,31.04235192,31.36541782,31.02503427,31.37249343,0.452267416,High,Online
74158,U6850,903,288,Sandwich,5,551.6,06-06-2025 18:35,06-06-2025 19:10,35,Zagazig,Cash,Delivered,Bicycle,30.57833859,31.4985174,30.60683632,31.49609678,30.5980964,31.52118282,3.167847905,High,Online
74159,U1950,43,41,Pizza,4,226.08,13-06-2025 10:05,13-06-2025 10:39,34,Cairo,Credit Card,Delivered,Motorbike,30.05113809,31.24648258,30.04028296,31.23208982,30.05205346,31.24002141,1.837042104,Medium,Online
74160,U7797,539,268,Pasta,5,429.4,08-06-2025 10:10,08-06-2025 10:51,41,Assiut,Credit Card,Delivered,Car,27.19285045,31.19708162,27.16446091,31.19722775,27.17245526,31.1784347,3.145774462,Medium,Online
74161,U7496,696,219,Sandwich,5,403.2,10-06-2025 01:20,10-06-2025 01:38,18,Mansoura,Cash,Delivered,Car,31.03424774,31.39355179,31.05521584,31.39754853,31.04252556,31.36836465,2.35583771,Low,Online
74162,U7071,326,130,Koshary,1,35.26,01-06-2025 14:49,01-06-2025 15:19,30,Mansoura,Wallet,Delivered,Bicycle,31.01852339,31.37063996,31.04826178,31.39789578,31.04227096,31.38091724,4.200234557,Medium,Online
74163,U2705,357,354,Pizza,4,449,06-06-2025 08:57,06-06-2025 09:44,47,Giza,Cash,Delivered,Bicycle,30.02771014,31.19829996,30.00554691,31.18991314,30.01070803,31.21268132,2.586646314,High,Offline
74164,U9940,59,384,Fried Chicken,5,297.25,11-06-2025 07:49,11-06-2025 08:32,43,Assiut,Credit Card,Delivered,Bicycle,27.18286028,31.16666874,27.17211798,31.17342342,27.18653115,31.19998399,1.365620494,High,Online
74165,U9017,245,459,Salad,3,290.19,15-06-2025 16:43,15-06-2025 17:13,30,Alexandria,Wallet,Delivered,Motorbike,31.19269166,29.90007455,31.20785027,29.92064366,31.21396697,29.91487128,2.58215774,High,Online
74166,U4318,404,81,Salad,2,151.04,09-06-2025 03:48,09-06-2025 04:43,55,Tanta,Wallet,Cancelled,Motorbike,30.79185184,30.98393349,30.77982466,31.00028432,30.78626247,30.98676422,2.056053111,Low,Online
74167,U2703,185,216,Burger,4,481.32,12-06-2025 00:34,12-06-2025 00:56,22,Alexandria,Credit Card,Delivered,Bicycle,31.20707577,29.93496366,31.18041555,29.93808347,31.18380558,29.92904834,2.97081137,Low,Online
74168,U1885,420,498,Koshary,1,55.02,03-06-2025 14:19,03-06-2025 14:37,18,Cairo,Credit Card,Cancelled,Car,30.03029867,31.23153534,30.0362969,31.2433615,30.03745925,31.25549898,1.320330848,Medium,Online
74169,U2028,362,259,Koshary,3,223.86,07-06-2025 16:18,07-06-2025 16:54,36,Giza,Wallet,Delivered,Bicycle,30.01895606,31.21376597,30.01737576,31.22733867,30.02948786,31.21478617,1.321008108,High,Online
74170,U7073,678,272,Sushi,2,183.74,11-06-2025 23:52,12-06-2025 00:28,36,Assiut,Credit Card,Delivered,Bicycle,27.17236748,31.17448615,27.19351437,31.19850952,27.172446,31.16950608,3.340318918,Low,Online
74171,U3542,969,1,Pizza,2,216.78,03-06-2025 02:04,03-06-2025 02:50,46,Giza,Wallet,In Transit,Motorbike,30.02524499,31.21671005,30.00513855,31.21881277,30.00108211,31.20235523,2.238065241,Low,Online
74172,U4373,497,109,Fried Chicken,5,571.6,03-06-2025 14:24,03-06-2025 15:15,51,Assiut,Credit Card,Delivered,Motorbike,27.19856042,31.1863061,27.16880389,31.1815792,27.18153426,31.17699897,3.330319244,Medium,Online
74173,U2500,898,307,Sushi,5,691.15,06-06-2025 23:33,07-06-2025 00:05,32,Giza,Cash,Delivered,Car,29.99720669,31.18950861,30.02876583,31.20482613,29.99531199,31.20415708,3.797711404,Low,Online
74174,U4720,405,221,Shawarma,3,150.03,06-06-2025 03:09,06-06-2025 03:54,45,Assiut,Cash,Delivered,Motorbike,27.19759431,31.17656942,27.18899329,31.16438139,27.19872658,31.20115637,1.538413331,Low,Online
74175,U3720,948,196,Salad,5,633.95,09-06-2025 16:27,09-06-2025 16:50,23,Cairo,Credit Card,Delivered,Motorbike,30.06053784,31.22440612,30.05446335,31.23329893,30.04901828,31.24116797,1.090326224,High,Online
74176,U8186,930,348,Sushi,3,310.29,13-06-2025 17:16,13-06-2025 17:54,38,Assiut,Cash,Delivered,Bicycle,27.1746163,31.20101178,27.19503496,31.17735871,27.19431889,31.18635128,3.257689725,High,Online
74177,U8142,128,5,Sandwich,1,54.3,05-06-2025 01:58,05-06-2025 02:25,27,Zagazig,Cash,Delivered,Bicycle,30.56885342,31.48324625,30.60750936,31.48659638,30.59466573,31.5188917,4.297519784,Low,Online
74178,U8137,400,409,Sandwich,4,502.12,09-06-2025 15:28,09-06-2025 16:12,44,Giza,Credit Card,In Transit,Car,30.01962902,31.21689819,30.00007922,31.20317634,30.0125023,31.2121834,2.539502628,Medium,Online
74179,U6467,88,317,Pasta,4,219.36,05-06-2025 08:31,05-06-2025 08:59,28,Zagazig,Cash,Delivered,Motorbike,30.58148845,31.48811337,30.57400926,31.5036145,30.58295601,31.50454502,1.702467191,High,Online
74180,U6014,739,465,Fried Chicken,5,254.65,14-06-2025 05:17,14-06-2025 05:41,24,Alexandria,Cash,Delivered,Motorbike,31.1877659,29.90470751,31.21096295,29.91368497,31.21341175,29.93490843,2.710505239,Low,Online
74181,U2277,690,240,Sushi,3,351.03,06-06-2025 13:36,06-06-2025 14:18,42,Giza,Wallet,Delivered,Motorbike,29.99744258,31.19254656,29.9978373,31.20997037,30.02431927,31.22810525,1.681767917,Medium,Online
74182,U3036,8,397,Sandwich,3,340.86,07-06-2025 01:51,07-06-2025 02:32,41,Cairo,Wallet,Delivered,Car,30.03224105,31.25119837,30.05960646,31.23646457,30.02864513,31.2187108,3.349850347,Low,Online
74183,U8497,839,128,Pizza,5,229.7,10-06-2025 14:16,10-06-2025 14:36,20,Cairo,Wallet,Delivered,Car,30.03389867,31.25448696,30.06113645,31.23101435,30.04852119,31.22365356,3.773740556,Medium,Online
74184,U3295,50,367,Koshary,1,136.12,04-06-2025 06:24,04-06-2025 06:56,32,Zagazig,Credit Card,Delivered,Motorbike,30.59953302,31.50666927,30.58865172,31.51671886,30.59535629,31.49455059,1.544078,Low,Offline
74185,U3508,618,348,Koshary,2,271.74,11-06-2025 11:23,11-06-2025 11:59,36,Mansoura,Credit Card,Delivered,Car,31.04925278,31.40061711,31.03841006,31.38194667,31.04714941,31.37489236,2.149810588,Medium,Online
74186,U1906,346,160,Salad,1,110.88,09-06-2025 12:02,09-06-2025 12:43,41,Mansoura,Wallet,Delivered,Car,31.03767657,31.39939283,31.03592138,31.3967159,31.02187004,31.38252539,0.321215299,Medium,Online
74187,U4166,552,160,Sandwich,4,207.28,09-06-2025 09:23,09-06-2025 09:43,20,Tanta,Credit Card,Delivered,Bicycle,30.78863301,31.01642471,30.78434785,31.01103973,30.8058116,31.01043795,0.700976908,High,Online
74188,U1985,76,360,Salad,3,365.49,05-06-2025 09:10,05-06-2025 10:01,51,Alexandria,Credit Card,Delivered,Motorbike,31.21681266,29.91801989,31.20437712,29.91315254,31.21026088,29.91785657,1.454693147,High,Offline
74189,U4660,962,239,Salad,1,94.43,02-06-2025 05:21,02-06-2025 05:54,33,Mansoura,Wallet,Delivered,Motorbike,31.05422161,31.36373208,31.0205216,31.38162237,31.0319863,31.38461387,4.108180427,Low,Offline
74190,U5930,998,94,Sandwich,3,191.58,12-06-2025 17:24,12-06-2025 18:00,36,Mansoura,Cash,Delivered,Car,31.05104695,31.39241137,31.02128996,31.36249996,31.0456162,31.37453508,4.363352263,High,Online
74191,U2053,492,444,Koshary,2,278.9,15-06-2025 08:46,15-06-2025 09:31,45,Mansoura,Credit Card,Delivered,Car,31.03287095,31.39396947,31.05267073,31.38512784,31.02659679,31.37247039,2.351876332,High,Online
74192,U9970,631,453,Pizza,5,600.4,10-06-2025 19:49,10-06-2025 20:45,56,Cairo,Wallet,Delivered,Car,30.0390621,31.22382394,30.03950387,31.24141886,30.02463336,31.23876627,1.697706215,High,Online
74193,U9869,99,484,Fried Chicken,2,195.04,05-06-2025 11:36,05-06-2025 12:12,36,Alexandria,Credit Card,Delivered,Bicycle,31.21561531,29.92870642,31.19288395,29.91032567,31.18722884,29.92546972,3.069248352,Medium,Online
74194,U3123,347,127,Shawarma,3,378.6,16-06-2025 04:18,16-06-2025 05:00,42,Zagazig,Cash,Delivered,Motorbike,30.60476054,31.51049635,30.59075618,31.52195785,30.59499099,31.48379061,1.902277382,Low,Online
74195,U3644,130,480,Pasta,5,211,05-06-2025 23:50,06-06-2025 00:24,34,Cairo,Credit Card,Delivered,Bicycle,30.05633819,31.25085298,30.04736115,31.25043211,30.04914318,31.24659613,0.995961752,Low,Online
74196,U1607,459,225,Pizza,5,353.85,03-06-2025 21:27,03-06-2025 22:10,43,Giza,Cash,Cancelled,Bicycle,30.02338544,31.22040297,30.00370262,31.19349591,29.99331967,31.21477903,3.3910001,Low,Online
74197,U9744,72,498,Pizza,5,165.55,06-06-2025 07:08,06-06-2025 07:59,51,Giza,Credit Card,Delivered,Bicycle,30.01542656,31.1955306,30.00656662,31.22268985,30.00902373,31.22847225,2.798230559,High,Online
74198,U4750,599,213,Shawarma,3,192.18,07-06-2025 02:25,07-06-2025 03:00,35,Alexandria,Credit Card,Delivered,Bicycle,31.1936334,29.90441779,31.19489959,29.92748148,31.19672023,29.92716822,2.202680344,Low,Online
74199,U7359,616,228,Sandwich,1,137.24,07-06-2025 04:10,07-06-2025 04:56,46,Giza,Cash,Delivered,Bicycle,30.0027253,31.20276996,30.02822222,31.21866157,30.00293436,31.21953811,3.215415232,Low,Online
74200,U9895,531,260,Koshary,4,435.12,10-06-2025 16:38,10-06-2025 17:22,44,Tanta,Cash,Delivered,Car,30.77211353,31.00697422,30.78931235,31.0027514,30.7754695,30.99013442,1.949133282,High,Online
74201,U9322,945,378,Sandwich,1,48.56,11-06-2025 03:49,11-06-2025 04:15,26,Alexandria,Wallet,Delivered,Bicycle,31.20922807,29.92463508,31.21941552,29.9376827,31.1988147,29.89912871,1.679766884,Low,Online
74202,U8216,561,299,Salad,4,569.24,13-06-2025 12:10,13-06-2025 12:52,42,Alexandria,Cash,Delivered,Motorbike,31.21117915,29.90486127,31.2040886,29.93759774,31.19181692,29.91812082,3.217207729,Medium,Online
74203,U1052,114,168,Pizza,4,472.96,08-06-2025 05:25,08-06-2025 05:59,34,Alexandria,Wallet,Delivered,Bicycle,31.19444581,29.92038262,31.18069593,29.91810346,31.18769373,29.92139059,1.539887498,Low,Online
74204,U7357,460,435,Pizza,1,66.64,11-06-2025 08:57,11-06-2025 09:39,42,Alexandria,Cash,Delivered,Car,31.18034165,29.90827145,31.20349692,29.93112767,31.19564047,29.93118304,3.367010338,High,Online
74205,U1715,772,200,Koshary,2,240.24,08-06-2025 02:52,08-06-2025 03:42,50,Zagazig,Wallet,Delivered,Bicycle,30.60524385,31.52075149,30.58774304,31.50891868,30.57951853,31.51332622,2.247691799,Low,Online
74206,U5523,439,211,Sandwich,1,144.47,09-06-2025 14:35,09-06-2025 15:11,36,Giza,Credit Card,Delivered,Motorbike,30.01058357,31.20024361,30.02097575,31.20318578,30.00698383,31.19275046,1.18645159,Medium,Online
74207,U2524,212,226,Sushi,4,277.4,11-06-2025 11:38,11-06-2025 11:57,19,Alexandria,Wallet,In Transit,Car,31.21908364,29.93761855,31.21372864,29.9078055,31.20649447,29.93263833,2.902203646,Medium,Online
74208,U6444,680,48,Sandwich,1,85.74,11-06-2025 09:23,11-06-2025 10:05,42,Giza,Credit Card,Delivered,Car,30.02019438,31.19526791,30.00439123,31.19423522,30.01061846,31.21658071,1.754652038,High,Online
74209,U4301,260,497,Burger,4,141,02-06-2025 20:02,02-06-2025 20:50,48,Giza,Cash,Delivered,Motorbike,29.99806054,31.19394018,30.02677368,31.18968357,30.02484518,31.22488047,3.209309631,Low,Online
74210,U6832,98,249,Fried Chicken,2,78.2,09-06-2025 23:33,10-06-2025 00:20,47,Giza,Credit Card,Delivered,Car,30.00617809,31.20067941,30.01926757,31.20665258,30.03091119,31.19999841,1.561244005,Low,Online
74211,U2265,797,404,Pasta,1,65.35,15-06-2025 03:44,15-06-2025 04:13,29,Cairo,Cash,Cancelled,Motorbike,30.05068201,31.23624762,30.03102685,31.2334772,30.04767185,31.21623403,2.195158117,Low,Online
74212,U4571,457,410,Fried Chicken,1,82.13,04-06-2025 07:50,04-06-2025 08:05,15,Assiut,Cash,In Transit,Car,27.18687011,31.19629051,27.19720958,31.16919735,27.17953153,31.18176548,2.918796283,High,Online
74213,U6028,932,336,Pasta,5,448.15,03-06-2025 04:39,03-06-2025 05:35,56,Tanta,Cash,Delivered,Motorbike,30.77577942,31.0181929,30.79297978,30.99170033,30.7727552,30.97920692,3.172824168,Low,Online
74214,U5365,325,26,Salad,1,129.62,03-06-2025 05:15,03-06-2025 05:58,43,Cairo,Wallet,Delivered,Bicycle,30.03147427,31.23420439,30.04785924,31.25339716,30.03332279,31.22718859,2.593378705,Low,Online
74215,U6753,398,15,Koshary,1,103.52,13-06-2025 19:33,13-06-2025 20:10,37,Giza,Cash,Delivered,Bicycle,30.00417163,31.22536085,30.02797848,31.22257686,30.00348758,31.20515983,2.652685166,High,Online
74216,U4052,987,165,Burger,3,253.35,08-06-2025 16:52,08-06-2025 17:27,35,Assiut,Credit Card,Delivered,Motorbike,27.19237568,31.20012255,27.1611947,31.16867974,27.19876258,31.18523424,4.652586126,High,Online
74217,U5214,329,387,Koshary,2,133.12,13-06-2025 14:33,13-06-2025 14:54,21,Assiut,Wallet,Delivered,Motorbike,27.17057479,31.16631906,27.18447148,31.18090108,27.17321993,31.1760408,2.111705589,Medium,Online
74218,U1564,357,276,Fried Chicken,3,227.91,12-06-2025 14:48,12-06-2025 15:18,30,Alexandria,Credit Card,Delivered,Bicycle,31.20817123,29.93108642,31.18456521,29.92866923,31.21365072,29.9298465,2.627386115,Medium,Online
74219,U5123,421,477,Sandwich,4,537.36,09-06-2025 17:35,09-06-2025 17:51,16,Assiut,Cash,Delivered,Motorbike,27.19569998,31.18089879,27.17293848,31.18446704,27.18587605,31.17505415,2.546785208,High,Online
74220,U1416,6,173,Koshary,4,324.04,04-06-2025 15:52,04-06-2025 16:32,40,Zagazig,Wallet,Delivered,Car,30.58336489,31.49787725,30.58485048,31.5149446,30.58397984,31.51917643,1.645299736,Medium,Offline
74221,U2550,65,446,Shawarma,3,358.05,12-06-2025 01:03,12-06-2025 01:30,27,Alexandria,Cash,Delivered,Car,31.18037976,29.91427258,31.19420591,29.92752313,31.19295881,29.9051171,1.986225683,Low,Online
74222,U4264,437,430,Fried Chicken,4,523.68,14-06-2025 20:40,14-06-2025 21:10,30,Tanta,Cash,Delivered,Car,30.77217831,31.01282276,30.80146125,30.99634421,30.76992253,30.98757544,3.609344225,Low,Online
74223,U9658,542,239,Sandwich,1,36.3,09-06-2025 07:33,09-06-2025 08:13,40,Giza,Credit Card,Delivered,Bicycle,30.00557587,31.2057514,29.99771883,31.21482509,30.02818541,31.21324576,1.23492744,High,Online
74224,U3610,680,391,Fried Chicken,2,281.94,07-06-2025 09:26,07-06-2025 09:45,19,Zagazig,Wallet,Delivered,Bicycle,30.57529817,31.50767795,30.60442903,31.48287745,30.58598501,31.51816784,4.010943768,High,Online
74225,U1388,72,409,Salad,4,585.76,08-06-2025 01:54,08-06-2025 02:36,42,Cairo,Wallet,Delivered,Motorbike,30.03598054,31.24377192,30.04015808,31.25469373,30.04033478,31.21738647,1.150700054,Low,Offline
74226,U1131,929,352,Sandwich,2,110.5,12-06-2025 12:11,12-06-2025 13:00,49,Cairo,Cash,Delivered,Car,30.04616168,31.2441614,30.05219036,31.21656685,30.05109424,31.25043649,2.743813496,Medium,Online
74227,U9190,636,403,Pasta,3,391.05,07-06-2025 23:12,07-06-2025 23:43,31,Assiut,Credit Card,Delivered,Motorbike,27.16174324,31.18024238,27.19555037,31.18991943,27.16758817,31.16476579,3.866842925,Low,Online
74228,U2271,736,84,Sandwich,3,225.54,14-06-2025 22:20,14-06-2025 22:57,37,Assiut,Credit Card,Cancelled,Bicycle,27.16347126,31.17437287,27.17597297,31.18693803,27.19078368,31.19999915,1.862706892,Low,Online
74229,U6779,392,426,Fried Chicken,2,122.1,08-06-2025 05:50,08-06-2025 06:20,30,Zagazig,Cash,Delivered,Motorbike,30.60192957,31.50799199,30.57991199,31.48676,30.57596773,31.51907307,3.178809119,Low,Online
74230,U5041,779,467,Pasta,1,60.44,15-06-2025 05:57,15-06-2025 06:31,34,Tanta,Wallet,In Transit,Motorbike,30.78739279,31.0042427,30.78067488,31.01441875,30.800611,31.01658619,1.226156309,Low,Online
74231,U8979,43,15,Pasta,3,201.21,02-06-2025 07:14,02-06-2025 07:54,40,Alexandria,Credit Card,Delivered,Car,31.21752124,29.9126656,31.20137442,29.93777671,31.18993405,29.91289593,2.98851862,High,Online
74232,U6372,205,375,Pasta,5,632.45,09-06-2025 01:11,09-06-2025 01:52,41,Assiut,Cash,Delivered,Car,27.16103102,31.1646987,27.19809778,31.19343489,27.18643101,31.19499556,4.997852606,Low,Offline
74233,U4661,367,483,Shawarma,5,452.55,04-06-2025 18:01,04-06-2025 18:45,44,Giza,Wallet,Delivered,Car,29.99310605,31.21604065,29.99957585,31.19825322,30.0250025,31.19587474,1.860126638,High,Online
74234,U2560,721,374,Burger,2,288.72,14-06-2025 21:41,14-06-2025 22:30,49,Tanta,Cash,Delivered,Car,30.79608386,30.99197772,30.80291237,30.97877446,30.79358942,31.01739084,1.47302596,Low,Online
74235,U1875,391,202,Fried Chicken,2,150.82,16-06-2025 07:29,16-06-2025 07:54,25,Mansoura,Cash,Delivered,Motorbike,31.03695011,31.37153448,31.03446433,31.39997403,31.05021552,31.36762382,2.729037587,High,Online
74236,U4966,962,196,Fried Chicken,4,234.96,05-06-2025 04:25,05-06-2025 04:50,25,Zagazig,Cash,In Transit,Car,30.60425193,31.50625965,30.5774241,31.5029718,30.57578545,31.51121789,2.990869932,Low,Online
74237,U6050,455,4,Sushi,2,60.84,04-06-2025 19:57,04-06-2025 20:51,54,Assiut,Credit Card,Cancelled,Car,27.19236336,31.19897976,27.17942851,31.19712197,27.1769977,31.17578048,1.445039012,High,Online
74238,U6352,613,289,Sandwich,3,188.94,13-06-2025 22:03,13-06-2025 22:58,55,Giza,Cash,Delivered,Motorbike,30.01325851,31.20812883,29.99438684,31.2216299,30.0265372,31.19857584,2.464378156,Low,Online
74239,U4581,299,406,Burger,5,204.05,04-06-2025 06:06,04-06-2025 06:36,30,Assiut,Wallet,In Transit,Car,27.18004096,31.1982667,27.18571762,31.19917895,27.20070797,31.19008254,0.635472881,Low,Offline
74240,U7671,776,325,Salad,3,416.67,06-06-2025 20:19,06-06-2025 21:04,45,Assiut,Credit Card,Delivered,Motorbike,27.19334722,31.20045391,27.17992308,31.17163811,27.16295917,31.16800147,3.219589479,Low,Online
74241,U4358,297,28,Shawarma,3,409.44,15-06-2025 16:34,15-06-2025 16:58,24,Zagazig,Credit Card,Delivered,Bicycle,30.59984825,31.5196417,30.60652969,31.4975801,30.59866949,31.50424421,2.241572563,High,Online
74242,U8364,284,380,Koshary,3,143.28,09-06-2025 11:51,09-06-2025 12:47,56,Alexandria,Credit Card,Delivered,Bicycle,31.19117779,29.9143234,31.19561554,29.90662516,31.2080343,29.91079965,0.883427099,Medium,Online
74243,U9211,706,61,Salad,3,118.74,02-06-2025 19:26,02-06-2025 20:02,36,Cairo,Cash,Delivered,Car,30.05138547,31.23795022,30.03515243,31.24342265,30.06246908,31.25470156,1.875287306,High,Offline
74244,U8861,556,166,Shawarma,4,531.44,04-06-2025 17:23,04-06-2025 17:50,27,Cairo,Credit Card,Delivered,Motorbike,30.05012809,31.21656223,30.05027912,31.24003116,30.04417918,31.22376239,2.26335161,High,Offline
74245,U6602,479,103,Salad,3,400.41,10-06-2025 15:13,10-06-2025 15:53,40,Giza,Cash,Cancelled,Car,30.02734338,31.21913557,30.01074496,31.20197316,30.00521727,31.21939118,2.475198444,Medium,Offline
74246,U8029,596,169,Shawarma,3,276.6,09-06-2025 06:19,09-06-2025 06:49,30,Zagazig,Cash,Cancelled,Car,30.60244318,31.51763355,30.60304785,31.48669154,30.59674841,31.48522777,2.968030103,Low,Online
74247,U7121,384,420,Sushi,1,87.13,13-06-2025 06:52,13-06-2025 07:33,41,Mansoura,Credit Card,Cancelled,Bicycle,31.02863123,31.37126617,31.02798148,31.37078078,31.05069863,31.37717268,0.08565633,Low,Online
74248,U6186,281,42,Sandwich,1,114.39,05-06-2025 17:59,05-06-2025 18:39,40,Alexandria,Cash,Delivered,Bicycle,31.2152897,29.93825122,31.20708293,29.92096803,31.18305183,29.92919711,1.881607236,High,Offline
74249,U7436,893,173,Sushi,2,255.76,10-06-2025 15:32,10-06-2025 16:09,37,Assiut,Cash,Delivered,Car,27.19788284,31.16702688,27.18498604,31.19618014,27.17402358,31.19387791,3.222840388,Medium,Online
74250,U4752,317,164,Sushi,4,596.44,04-06-2025 01:23,04-06-2025 01:49,26,Mansoura,Wallet,Delivered,Bicycle,31.02228547,31.37303497,31.05298081,31.36959168,31.04618725,31.39042908,3.419034768,Low,Online
74251,U3832,211,142,Koshary,5,656.55,05-06-2025 04:10,05-06-2025 04:56,46,Tanta,Credit Card,Delivered,Bicycle,30.78944985,31.00649371,30.79005288,31.01339206,30.80615622,31.01444675,0.663638848,Low,Online
74252,U3153,407,178,Sushi,4,530.56,04-06-2025 22:50,04-06-2025 23:20,30,Mansoura,Cash,Delivered,Motorbike,31.03535855,31.38527261,31.04372905,31.37426597,31.02172655,31.36995946,1.401900763,Low,Online
74253,U9358,150,435,Shawarma,1,114.29,04-06-2025 11:46,04-06-2025 12:18,32,Giza,Credit Card,Delivered,Car,30.00917939,31.22796945,29.99708084,31.2244563,30.03272349,31.18931236,1.383324644,Medium,Online
74254,U5364,492,446,Fried Chicken,4,211.2,10-06-2025 18:50,10-06-2025 19:26,36,Alexandria,Credit Card,Delivered,Bicycle,31.20829318,29.92987999,31.19022669,29.90994047,31.19582135,29.91781995,2.761091819,High,Online
74255,U9819,544,228,Fried Chicken,3,307.08,08-06-2025 00:05,08-06-2025 00:44,39,Cairo,Credit Card,Delivered,Bicycle,30.02958273,31.22683258,30.05278207,31.24077473,30.06397715,31.23615976,2.902046718,Low,Online
74256,U4644,230,416,Koshary,4,268,12-06-2025 16:17,12-06-2025 16:46,29,Assiut,Credit Card,Delivered,Bicycle,27.19369783,31.18656204,27.17244288,31.17843758,27.1883885,31.1835636,2.488986939,High,Online
74257,U2346,165,417,Sandwich,5,189,05-06-2025 02:05,05-06-2025 02:27,22,Cairo,Wallet,Delivered,Car,30.02546398,31.25509082,30.03913426,31.25159836,30.05355744,31.2380685,1.552381903,Low,Online
74258,U9281,689,457,Sandwich,2,228.12,14-06-2025 16:34,14-06-2025 17:00,26,Zagazig,Credit Card,Delivered,Bicycle,30.59083203,31.50951693,30.58287876,31.48543524,30.57395044,31.48656749,2.472330579,High,Online
74259,U5430,37,373,Pizza,4,540.56,02-06-2025 05:18,02-06-2025 06:12,54,Giza,Cash,Delivered,Motorbike,30.0021144,31.20121303,29.99577638,31.21779793,29.99737066,31.21186956,1.747674783,Low,Online
74260,U3876,519,344,Sushi,2,62.4,03-06-2025 10:48,03-06-2025 11:18,30,Zagazig,Cash,Delivered,Motorbike,30.59439876,31.49079618,30.57143613,31.5014259,30.56904493,31.51995492,2.742275499,Medium,Online
74261,U3899,233,367,Koshary,2,255.42,01-06-2025 21:33,01-06-2025 21:52,19,Zagazig,Wallet,Delivered,Car,30.58871728,31.50356671,30.57293424,31.50283383,30.57530081,31.48231954,1.751154617,Low,Online
74262,U3094,255,269,Shawarma,4,158.48,09-06-2025 17:05,09-06-2025 17:48,43,Zagazig,Credit Card,Delivered,Motorbike,30.60769009,31.49905817,30.57052033,31.50164394,30.60557115,31.49427897,4.128186077,High,Online
74263,U3284,723,110,Sandwich,4,506.56,03-06-2025 18:15,03-06-2025 19:08,53,Assiut,Wallet,Delivered,Car,27.1953929,31.18723839,27.18950533,31.18536235,27.16707519,31.20308044,0.678347697,High,Online
74264,U3680,360,71,Pasta,3,342.9,13-06-2025 19:52,13-06-2025 20:41,49,Cairo,Wallet,Delivered,Car,30.03786531,31.2220875,30.04256236,31.23281997,30.04392242,31.24540537,1.158697526,High,Online
74265,U7971,97,382,Koshary,2,193.72,12-06-2025 16:47,12-06-2025 17:24,37,Mansoura,Wallet,Delivered,Car,31.0390393,31.37978592,31.04775955,31.37414857,31.02584925,31.38966325,1.106497386,High,Online
74266,U9029,561,262,Koshary,3,117.15,15-06-2025 07:35,15-06-2025 08:10,35,Zagazig,Wallet,Delivered,Motorbike,30.58041248,31.48239535,30.5795153,31.51105791,30.57094669,31.48474719,2.751120422,High,Online
74267,U5744,93,266,Shawarma,1,121.67,15-06-2025 03:59,15-06-2025 04:31,32,Assiut,Credit Card,Delivered,Bicycle,27.19005174,31.17154021,27.19929032,31.19405787,27.18252807,31.19727889,2.454766044,Low,Online
74268,U8384,384,370,Pasta,2,299.52,09-06-2025 17:01,09-06-2025 17:39,38,Zagazig,Credit Card,Delivered,Bicycle,30.58459653,31.49825613,30.60372363,31.51798845,30.59699784,31.50668754,2.842149101,High,Online
74269,U9328,187,374,Salad,3,336.96,13-06-2025 06:02,13-06-2025 06:32,30,Tanta,Cash,Delivered,Motorbike,30.77111751,31.01801323,30.76746408,30.99492199,30.80159529,31.00669305,2.247404371,Low,Offline
74270,U9840,412,312,Pizza,2,267.7,12-06-2025 09:41,12-06-2025 10:22,41,Tanta,Wallet,Cancelled,Car,30.79293216,30.98204227,30.78879312,31.01627825,30.78867397,31.0108103,3.308770229,High,Online
74271,U3895,35,60,Pasta,1,140.34,03-06-2025 16:41,03-06-2025 17:23,42,Giza,Cash,Delivered,Motorbike,29.9935426,31.18892981,29.99474584,31.2195983,30.03077003,31.22284833,2.962266738,High,Offline
74272,U9771,566,1,Sushi,4,482.84,02-06-2025 07:37,02-06-2025 08:13,36,Giza,Cash,Delivered,Car,30.0049916,31.20102649,30.00463195,31.21363202,30.00723356,31.2190061,1.216855296,High,Online
74273,U4215,778,111,Shawarma,3,337.29,11-06-2025 01:34,11-06-2025 01:55,21,Assiut,Wallet,Delivered,Car,27.19718572,31.18012008,27.18848123,31.16698773,27.19445787,31.16518492,1.619709587,Low,Online
74274,U9088,721,463,Sandwich,5,615.95,15-06-2025 13:45,15-06-2025 14:27,42,Assiut,Cash,Delivered,Motorbike,27.16466697,31.18903788,27.19034167,31.20155279,27.1609369,31.19798189,3.10349524,Medium,Online
74275,U7088,950,29,Shawarma,3,179.67,15-06-2025 05:54,15-06-2025 06:39,45,Mansoura,Wallet,Delivered,Motorbike,31.03807703,31.39122229,31.03952193,31.36479639,31.03551795,31.38253759,2.527845111,Low,Online
