Geography,Year,Gender,Age,Value
West Melbourne (Residential),2037,Total,Age 60-64,194
West Melbourne (Residential),2037,Total,Age 65-69,112
West Melbourne (Residential),2038,Total,Age 10-14,353
West Melbourne (Residential),2038,Total,Age 35-39,1804
West Melbourne (Residential),2038,Total,Age 40-44,1626
West Melbourne (Residential),2038,Total,Age 55-59,374
West Melbourne (Residential),2038,Total,Age 60-64,193
West Melbourne (Residential),2038,Total,Age 80-84,19
West Melbourne (Residential),2039,Total,Age 0-4,627
West Melbourne (Residential),2039,Total,Age 5-9,505
West Melbourne (Residential),2039,Total,Age 15-19,284
West Melbourne (Residential),2039,Total,Age 60-64,198
West Melbourne (Residential),2039,Total,Age 75-79,65
West Melbourne (Residential),2039,Total,Age 80-84,18
West Melbourne (Residential),2040,Total,Age 15-19,291
West Melbourne (Residential),2040,Total,Age 25-29,2640
West Melbourne (Residential),2040,Total,Age 30-34,2406
West Melbourne (Residential),2040,Total,Age 45-49,1412
West Melbourne (Residential),2040,Total,Age 55-59,443
West Melbourne (Residential),2040,Total,Age 65-69,113
West Melbourne (Residential),2041,Total,Age 5-9,499
West Melbourne (Residential),2041,Total,Age 30-34,2351
West Melbourne (Residential),2041,Total,Age 40-44,1626
West Melbourne (Residential),2041,Total,Age 55-59,482
West Melbourne (Residential),2041,Total,Age 60-64,214
West Melbourne (Residential),2041,Total,Age 85+,24
City of Melbourne,2022,Female,Average age,32
City of Melbourne,2024,Female,Average age,33
City of Melbourne,2025,Female,Average age,33
City of Melbourne,2027,Female,Average age,33
City of Melbourne,2032,Female,Average age,33
City of Melbourne,2033,Female,Average age,33
City of Melbourne,2037,Female,Average age,34
City of Melbourne,2023,Male,Average age,33
City of Melbourne,2026,Male,Average age,33
City of Melbourne,2027,Male,Average age,33
City of Melbourne,2028,Male,Average age,33
City of Melbourne,2029,Male,Average age,33
City of Melbourne,2033,Male,Average age,33
City of Melbourne,2038,Male,Average age,34
City of Melbourne,2039,Male,Average age,34
City of Melbourne,2040,Male,Average age,35
City of Melbourne,2041,Male,Average age,35
City of Melbourne,2022,Total,Average age,32
City of Melbourne,2025,Total,Average age,33
City of Melbourne,2026,Total,Average age,33
City of Melbourne,2028,Total,Average age,33
City of Melbourne,2029,Total,Average age,33
City of Melbourne,2031,Total,Average age,33
City of Melbourne,2038,Total,Average age,34
Carlton,2024,Female,Average age,31
Carlton,2028,Female,Average age,30
Carlton,2033,Female,Average age,31
Carlton,2035,Female,Average age,31
Carlton,2021,Male,Average age,29
Carlton,2023,Male,Average age,30
Carlton,2036,Male,Average age,31
Carlton,2040,Male,Average age,32
Carlton,2022,Total,Average age,30
Carlton,2023,Total,Average age,30
Carlton,2031,Total,Average age,30
Carlton,2035,Total,Average age,31
Carlton,2039,Total,Average age,31
Docklands,2023,Female,Average age,34
Docklands,2025,Female,Average age,34
Docklands,2037,Female,Average age,36
Docklands,2038,Female,Average age,36
Docklands,2039,Female,Average age,36
Docklands,2041,Female,Average age,37
Docklands,2024,Male,Average age,35
Docklands,2027,Male,Average age,35
Docklands,2028,Male,Average age,35
Docklands,2030,Male,Average age,35
Docklands,2041,Male,Average age,37
Docklands,2022,Total,Average age,34
Docklands,2023,Total,Average age,35
Docklands,2025,Total,Average age,34
Docklands,2027,Total,Average age,34
Docklands,2032,Total,Average age,35
Docklands,2036,Total,Average age,36
Docklands,2038,Total,Average age,36
Docklands,2040,Total,Average age,37
Docklands,2041,Total,Average age,37
East Melbourne,2021,Female,Average age,41
East Melbourne,2022,Female,Average age,41
East Melbourne,2024,Female,Average age,42
East Melbourne,2026,Female,Average age,41
East Melbourne,2028,Female,Average age,41
East Melbourne,2035,Female,Average age,42
East Melbourne,2039,Female,Average age,43
East Melbourne,2021,Male,Average age,41
East Melbourne,2022,Male,Average age,41
East Melbourne,2024,Male,Average age,42
East Melbourne,2029,Male,Average age,42
East Melbourne,2032,Male,Average age,42
East Melbourne,2033,Male,Average age,42
East Melbourne,2037,Male,Average age,43
East Melbourne,2040,Male,Average age,43
East Melbourne,2024,Total,Average age,42
East Melbourne,2025,Total,Average age,42
East Melbourne,2027,Total,Average age,42
East Melbourne,2028,Total,Average age,42
East Melbourne,2030,Total,Average age,42
East Melbourne,2034,Total,Average age,42
East Melbourne,2037,Total,Average age,43
Kensington,2026,Female,Average age,35
Kensington,2028,Female,Average age,35
Kensington,2041,Female,Average age,37
Kensington,2022,Male,Average age,33
Kensington,2023,Male,Average age,34
Kensington,2024,Male,Average age,34
Kensington,2027,Male,Average age,33
Kensington,2029,Male,Average age,33
Kensington,2030,Male,Average age,33
Kensington,2031,Male,Average age,33
Kensington,2039,Male,Average age,34
Kensington,2040,Male,Average age,34
Kensington,2021,Total,Average age,34
Kensington,2023,Total,Average age,35
Kensington,2024,Total,Average age,35
Kensington,2026,Total,Average age,34
Kensington,2028,Total,Average age,34
Kensington,2029,Total,Average age,34
Kensington,2030,Total,Average age,34
Kensington,2031,Total,Average age,34
Kensington,2032,Total,Average age,34
Kensington,2033,Total,Average age,34
Kensington,2038,Total,Average age,35
Kensington,2039,Total,Average age,35
Melbourne (CBD),2021,Female,Average age,29
Melbourne (CBD),2025,Female,Average age,30
Melbourne (CBD),2028,Female,Average age,30
Melbourne (CBD),2035,Female,Average age,31
Melbourne (CBD),2037,Female,Average age,32
Melbourne (CBD),2040,Female,Average age,32
Melbourne (CBD),2022,Male,Average age,30
Melbourne (CBD),2025,Male,Average age,30
Melbourne (CBD),2027,Male,Average age,30
Melbourne (CBD),2029,Male,Average age,31
Melbourne (CBD),2031,Male,Average age,31
Melbourne (CBD),2033,Male,Average age,31
Melbourne (CBD),2038,Male,Average age,32
Melbourne (CBD),2041,Male,Average age,33
Melbourne (CBD),2021,Total,Average age,29
Melbourne (CBD),2022,Total,Average age,29
Melbourne (CBD),2026,Total,Average age,30
Melbourne (CBD),2027,Total,Average age,30
Melbourne (CBD),2031,Total,Average age,31
Melbourne (Remainder),2022,Female,Average age,45
Melbourne (Remainder),2027,Female,Average age,45
Melbourne (Remainder),2030,Female,Average age,45
Melbourne (Remainder),2031,Female,Average age,45
Melbourne (Remainder),2033,Female,Average age,45
Melbourne (Remainder),2035,Female,Average age,46
Melbourne (Remainder),2041,Female,Average age,46
Melbourne (Remainder),2023,Male,Average age,44
Melbourne (Remainder),2024,Male,Average age,45
Melbourne (Remainder),2026,Male,Average age,44
Melbourne (Remainder),2029,Male,Average age,44
Melbourne (Remainder),2030,Male,Average age,44
Melbourne (Remainder),2031,Male,Average age,44
Melbourne (Remainder),2032,Male,Average age,44
Melbourne (Remainder),2034,Male,Average age,45
Melbourne (Remainder),2035,Male,Average age,44
Melbourne (Remainder),2038,Male,Average age,45
Melbourne (Remainder),2040,Male,Average age,45
Melbourne (Remainder),2021,Total,Average age,44
Melbourne (Remainder),2022,Total,Average age,44
Melbourne (Remainder),2023,Total,Average age,45
Melbourne (Remainder),2031,Total,Average age,45
Melbourne (Remainder),2035,Total,Average age,45
Melbourne (Remainder),2037,Total,Average age,45
Melbourne (Remainder),2038,Total,Average age,45
Melbourne (Remainder),2040,Total,Average age,45
North Melbourne,2022,Female,Average age,32
North Melbourne,2023,Female,Average age,33
North Melbourne,2030,Female,Average age,33
North Melbourne,2031,Female,Average age,33
North Melbourne,2034,Female,Average age,34
North Melbourne,2035,Female,Average age,34
North Melbourne,2037,Female,Average age,35
North Melbourne,2038,Female,Average age,35
North Melbourne,2040,Female,Average age,36
North Melbourne,2021,Male,Average age,33
North Melbourne,2028,Male,Average age,33
North Melbourne,2029,Male,Average age,33
North Melbourne,2037,Male,Average age,35
North Melbourne,2039,Male,Average age,35
North Melbourne,2041,Male,Average age,36
North Melbourne,2021,Total,Average age,32
North Melbourne,2022,Total,Average age,33
North Melbourne,2023,Total,Average age,33
North Melbourne,2026,Total,Average age,33
North Melbourne,2027,Total,Average age,33
North Melbourne,2030,Total,Average age,33
North Melbourne,2037,Total,Average age,35
Parkville,2024,Female,Average age,32
Parkville,2025,Female,Average age,32
Parkville,2031,Female,Average age,32
Parkville,2033,Female,Average age,32
Parkville,2021,Male,Average age,31
Parkville,2023,Male,Average age,32
Parkville,2024,Male,Average age,32
Parkville,2026,Male,Average age,32
Parkville,2028,Male,Average age,31
Parkville,2033,Male,Average age,32
Parkville,2035,Male,Average age,32
Parkville,2036,Male,Average age,32
Parkville,2039,Male,Average age,32
Parkville,2040,Male,Average age,32
Parkville,2021,Total,Average age,31
Parkville,2024,Total,Average age,32
Parkville,2026,Total,Average age,32
Parkville,2027,Total,Average age,31
Parkville,2030,Total,Average age,32
Parkville,2035,Total,Average age,32
Parkville,2036,Total,Average age,32
Parkville,2037,Total,Average age,32
Parkville,2038,Total,Average age,32
Parkville,2039,Total,Average age,32
Port Melbourne,2021,Female,Average age,35
Port Melbourne,2022,Female,Average age,37
Port Melbourne,2028,Female,Average age,42
Port Melbourne,2030,Female,Average age,42
Port Melbourne,2037,Female,Average age,41
Port Melbourne,2039,Female,Average age,41
Port Melbourne,2023,Male,Average age,38
Port Melbourne,2025,Male,Average age,38
Port Melbourne,2027,Male,Average age,42
Port Melbourne,2032,Male,Average age,42
Port Melbourne,2034,Male,Average age,42
Port Melbourne,2037,Male,Average age,41
Port Melbourne,2038,Male,Average age,40
Port Melbourne,2041,Male,Average age,41
Port Melbourne,2022,Total,Average age,37
Port Melbourne,2024,Total,Average age,38
Port Melbourne,2032,Total,Average age,42
Port Melbourne,2034,Total,Average age,42
Port Melbourne,2035,Total,Average age,41
South Yarra,2021,Female,Average age,40
South Yarra,2022,Female,Average age,41
South Yarra,2027,Female,Average age,41
South Yarra,2029,Female,Average age,41
South Yarra,2036,Female,Average age,41
South Yarra,2037,Female,Average age,41
South Yarra,2038,Female,Average age,41
South Yarra,2040,Female,Average age,42
South Yarra,2024,Male,Average age,41
South Yarra,2025,Male,Average age,41
South Yarra,2026,Male,Average age,41
South Yarra,2031,Male,Average age,41
South Yarra,2035,Male,Average age,41
South Yarra,2037,Male,Average age,41
South Yarra,2039,Male,Average age,41
South Yarra,2040,Male,Average age,41
South Yarra,2041,Male,Average age,41
South Yarra,2022,Total,Average age,41
South Yarra,2025,Total,Average age,41
South Yarra,2026,Total,Average age,41
South Yarra,2030,Total,Average age,41
South Yarra,2036,Total,Average age,41
South Yarra,2037,Total,Average age,41
South Yarra,2039,Total,Average age,41
Southbank,2024,Female,Average age,34
Southbank,2028,Female,Average age,34
Southbank,2032,Female,Average age,34
Southbank,2040,Female,Average age,36
Southbank,2022,Male,Average age,34
Southbank,2023,Male,Average age,34
Southbank,2036,Male,Average age,36
Southbank,2040,Male,Average age,37
Southbank,2041,Male,Average age,37
Southbank,2024,Total,Average age,34
Southbank,2029,Total,Average age,34
Southbank,2031,Total,Average age,34
Southbank,2032,Total,Average age,35
Southbank,2033,Total,Average age,35
Southbank,2037,Total,Average age,36
West Melbourne (Industrial),2022,Female,Average age,
West Melbourne (Industrial),2027,Female,Average age,
West Melbourne (Industrial),2031,Female,Average age,
West Melbourne (Industrial),2032,Female,Average age,
West Melbourne (Industrial),2033,Female,Average age,
West Melbourne (Industrial),2034,Female,Average age,
West Melbourne (Industrial),2035,Female,Average age,
West Melbourne (Industrial),2039,Female,Average age,
West Melbourne (Industrial),2022,Male,Average age,
West Melbourne (Industrial),2024,Male,Average age,
West Melbourne (Industrial),2028,Male,Average age,
West Melbourne (Industrial),2030,Male,Average age,
West Melbourne (Industrial),2035,Male,Average age,
West Melbourne (Industrial),2041,Male,Average age,
West Melbourne (Industrial),2021,Total,Average age,
West Melbourne (Industrial),2024,Total,Average age,
West Melbourne (Industrial),2031,Total,Average age,
West Melbourne (Industrial),2032,Total,Average age,
West Melbourne (Industrial),2036,Total,Average age,
West Melbourne (Industrial),2037,Total,Average age,
West Melbourne (Residential),2021,Female,Average age,31
West Melbourne (Residential),2025,Female,Average age,31
West Melbourne (Residential),2032,Female,Average age,32
West Melbourne (Residential),2035,Female,Average age,32
West Melbourne (Residential),2037,Female,Average age,32
West Melbourne (Residential),2039,Female,Average age,33
West Melbourne (Residential),2021,Male,Average age,31
West Melbourne (Residential),2022,Male,Average age,31
West Melbourne (Residential),2024,Male,Average age,31
West Melbourne (Residential),2026,Male,Average age,32
West Melbourne (Residential),2027,Male,Average age,32
West Melbourne (Residential),2037,Male,Average age,33
West Melbourne (Residential),2038,Male,Average age,33
West Melbourne (Residential),2024,Total,Average age,31
West Melbourne (Residential),2025,Total,Average age,31
West Melbourne (Residential),2026,Total,Average age,32
West Melbourne (Residential),2033,Total,Average age,32
West Melbourne (Residential),2034,Total,Average age,32
West Melbourne (Residential),2036,Total,Average age,32
West Melbourne (Residential),2040,Total,Average age,33
City of Melbourne,2023,Not applicable,Total population,158123
City of Melbourne,2024,Not applicable,Total population,166822
City of Melbourne,2027,Not applicable,Total population,202366
City of Melbourne,2031,Not applicable,Total population,241391
City of Melbourne,2034,Not applicable,Total population,265178
City of Melbourne,2036,Not applicable,Total population,278957
City of Melbourne,2041,Not applicable,Total population,308190
Carlton,2022,Not applicable,Total population,17629
Carlton,2029,Not applicable,Total population,24142
Carlton,2033,Not applicable,Total population,28540
Carlton,2035,Not applicable,Total population,32053
Carlton,2036,Not applicable,Total population,33358
Carlton,2039,Not applicable,Total population,34628
Docklands,2023,Not applicable,Total population,16437
Docklands,2024,Not applicable,Total population,17581
Docklands,2028,Not applicable,Total population,22390
Docklands,2030,Not applicable,Total population,24372
Docklands,2036,Not applicable,Total population,28782
Docklands,2039,Not applicable,Total population,31121
Docklands,2041,Not applicable,Total population,32431
East Melbourne,2025,Not applicable,Total population,5832
East Melbourne,2026,Not applicable,Total population,6203
East Melbourne,2029,Not applicable,Total population,7011
East Melbourne,2032,Not applicable,Total population,7655
East Melbourne,2033,Not applicable,Total population,7863
East Melbourne,2034,Not applicable,Total population,7895
East Melbourne,2039,Not applicable,Total population,7988
East Melbourne,2041,Not applicable,Total population,8032
Kensington,2023,Not applicable,Total population,11167
Kensington,2027,Not applicable,Total population,13614
Kensington,2030,Not applicable,Total population,15384
Kensington,2031,Not applicable,Total population,15847
Kensington,2032,Not applicable,Total population,16303
Kensington,2033,Not applicable,Total population,16751
Kensington,2034,Not applicable,Total population,16862
Kensington,2035,Not applicable,Total population,16966
Kensington,2037,Not applicable,Total population,17191
Kensington,2041,Not applicable,Total population,17654
Melbourne (CBD),2021,Not applicable,Total population,43825
Melbourne (CBD),2022,Not applicable,Total population,44607
Melbourne (CBD),2031,Not applicable,Total population,70552
Melbourne (CBD),2033,Not applicable,Total population,75170
Melbourne (CBD),2036,Not applicable,Total population,80513
Melbourne (CBD),2038,Not applicable,Total population,84197
Melbourne (CBD),2041,Not applicable,Total population,89239
Melbourne (Remainder),2021,Not applicable,Total population,3121
Melbourne (Remainder),2028,Not applicable,Total population,4016
Melbourne (Remainder),2029,Not applicable,Total population,4171
Melbourne (Remainder),2031,Not applicable,Total population,4429
Melbourne (Remainder),2032,Not applicable,Total population,4555
Melbourne (Remainder),2036,Not applicable,Total population,4725
North Melbourne,2021,Not applicable,Total population,15653
North Melbourne,2023,Not applicable,Total population,16035
North Melbourne,2028,Not applicable,Total population,21851
North Melbourne,2031,Not applicable,Total population,25304
North Melbourne,2037,Not applicable,Total population,32512
North Melbourne,2040,Not applicable,Total population,37008
North Melbourne,2041,Not applicable,Total population,38469
Parkville,2021,Not applicable,Total population,7813
Parkville,2023,Not applicable,Total population,7948
Parkville,2025,Not applicable,Total population,8932
Parkville,2028,Not applicable,Total population,10127
Parkville,2034,Not applicable,Total population,12025
Port Melbourne,2027,Not applicable,Total population,630
Port Melbourne,2028,Not applicable,Total population,795
Port Melbourne,2030,Not applicable,Total population,1060
Port Melbourne,2037,Not applicable,Total population,2433
Port Melbourne,2041,Not applicable,Total population,3619
South Yarra,2024,Not applicable,Total population,4080
South Yarra,2026,Not applicable,Total population,4614
South Yarra,2027,Not applicable,Total population,4846
South Yarra,2029,Not applicable,Total population,5156
South Yarra,2033,Not applicable,Total population,5771
South Yarra,2037,Not applicable,Total population,5795
South Yarra,2041,Not applicable,Total population,5780
Southbank,2022,Not applicable,Total population,22999
Southbank,2023,Not applicable,Total population,23284
Southbank,2024,Not applicable,Total population,24846
Southbank,2033,Not applicable,Total population,37834
Southbank,2035,Not applicable,Total population,39396
Southbank,2036,Not applicable,Total population,40241
Southbank,2039,Not applicable,Total population,43085
West Melbourne (Industrial),2023,Not applicable,Total population,0
West Melbourne (Industrial),2026,Not applicable,Total population,0
West Melbourne (Industrial),2027,Not applicable,Total population,0
West Melbourne (Industrial),2030,Not applicable,Total population,0
West Melbourne (Industrial),2034,Not applicable,Total population,0
West Melbourne (Industrial),2036,Not applicable,Total population,0
West Melbourne (Industrial),2037,Not applicable,Total population,0
West Melbourne (Residential),2021,Not applicable,Total population,7935
West Melbourne (Residential),2023,Not applicable,Total population,8102
West Melbourne (Residential),2026,Not applicable,Total population,9745
West Melbourne (Residential),2027,Not applicable,Total population,10451
West Melbourne (Residential),2028,Not applicable,Total population,11099
West Melbourne (Residential),2029,Not applicable,Total population,11673
West Melbourne (Residential),2032,Not applicable,Total population,13191
West Melbourne (Residential),2035,Not applicable,Total population,14820
West Melbourne (Residential),2039,Not applicable,Total population,14794
West Melbourne (Residential),2041,Not applicable,Total population,14814
West Melbourne (Residential),2028,Female,Age 20-24,709
West Melbourne (Residential),2031,Female,Age 20-24,795
West Melbourne (Residential),2032,Female,Age 20-24,796
West Melbourne (Residential),2033,Female,Age 20-24,793
West Melbourne (Residential),2034,Female,Age 20-24,805
West Melbourne (Residential),2039,Female,Age 20-24,760
West Melbourne (Residential),2023,Male,Age 20-24,605
West Melbourne (Residential),2026,Male,Age 20-24,615
West Melbourne (Residential),2031,Male,Age 20-24,803
West Melbourne (Residential),2033,Male,Age 20-24,804
West Melbourne (Residential),2034,Male,Age 20-24,818
West Melbourne (Residential),2036,Male,Age 20-24,808
West Melbourne (Residential),2039,Male,Age 20-24,781
West Melbourne (Residential),2023,Female,Age 25-29,1004
West Melbourne (Residential),2025,Female,Age 25-29,1006
West Melbourne (Residential),2027,Female,Age 25-29,1162
West Melbourne (Residential),2028,Female,Age 25-29,1219
West Melbourne (Residential),2032,Female,Age 25-29,1282
West Melbourne (Residential),2033,Female,Age 25-29,1326
West Melbourne (Residential),2038,Female,Age 25-29,1353
West Melbourne (Residential),2039,Female,Age 25-29,1332
West Melbourne (Residential),2040,Female,Age 25-29,1299
West Melbourne (Residential),2021,Male,Age 25-29,1127
West Melbourne (Residential),2022,Male,Age 25-29,1092
West Melbourne (Residential),2034,Male,Age 25-29,1470
West Melbourne (Residential),2035,Male,Age 25-29,1522
West Melbourne (Residential),2037,Male,Age 25-29,1452
West Melbourne (Residential),2038,Male,Age 25-29,1411
West Melbourne (Residential),2025,Female,Age 30-34,894
West Melbourne (Residential),2034,Female,Age 30-34,1162
West Melbourne (Residential),2035,Female,Age 30-34,1181
West Melbourne (Residential),2038,Female,Age 30-34,1134
West Melbourne (Residential),2039,Female,Age 30-34,1151
West Melbourne (Residential),2041,Female,Age 30-34,1131
West Melbourne (Residential),2023,Male,Age 30-34,852
West Melbourne (Residential),2026,Male,Age 30-34,1070
West Melbourne (Residential),2030,Male,Age 30-34,1123
West Melbourne (Residential),2034,Male,Age 30-34,1260
West Melbourne (Residential),2039,Male,Age 30-34,1260
West Melbourne (Residential),2040,Male,Age 30-34,1253
West Melbourne (Residential),2022,Female,Age 35-39,450
West Melbourne (Residential),2023,Female,Age 35-39,482
West Melbourne (Residential),2037,Female,Age 35-39,1021
West Melbourne (Residential),2039,Female,Age 35-39,962
West Melbourne (Residential),2023,Male,Age 35-39,386
West Melbourne (Residential),2025,Male,Age 35-39,458
West Melbourne (Residential),2026,Male,Age 35-39,499
West Melbourne (Residential),2027,Male,Age 35-39,554
West Melbourne (Residential),2030,Male,Age 35-39,710
West Melbourne (Residential),2031,Male,Age 35-39,741
West Melbourne (Residential),2037,Male,Age 35-39,778
West Melbourne (Residential),2022,Female,Age 40-44,187
West Melbourne (Residential),2023,Female,Age 40-44,210
West Melbourne (Residential),2026,Female,Age 40-44,323
West Melbourne (Residential),2036,Female,Age 40-44,734
West Melbourne (Residential),2022,Male,Age 40-44,282
West Melbourne (Residential),2023,Male,Age 40-44,312
West Melbourne (Residential),2024,Male,Age 40-44,346
West Melbourne (Residential),2027,Male,Age 40-44,538
West Melbourne (Residential),2028,Male,Age 40-44,594
West Melbourne (Residential),2033,Male,Age 40-44,879
West Melbourne (Residential),2036,Male,Age 40-44,1039
West Melbourne (Residential),2039,Male,Age 40-44,942
West Melbourne (Residential),2040,Male,Age 40-44,944
West Melbourne (Residential),2032,Female,Age 45-49,415
West Melbourne (Residential),2033,Female,Age 45-49,457
West Melbourne (Residential),2035,Female,Age 45-49,553
West Melbourne (Residential),2023,Male,Age 45-49,172
West Melbourne (Residential),2024,Male,Age 45-49,182
West Melbourne (Residential),2032,Male,Age 45-49,443
West Melbourne (Residential),2034,Male,Age 45-49,519
West Melbourne (Residential),2037,Male,Age 45-49,598
West Melbourne (Residential),2040,Male,Age 45-49,709
West Melbourne (Residential),2041,Male,Age 45-49,723
West Melbourne (Residential),2024,Female,Age 50-54,90
West Melbourne (Residential),2027,Female,Age 50-54,115
West Melbourne (Residential),2028,Female,Age 50-54,131
West Melbourne (Residential),2031,Female,Age 50-54,160
West Melbourne (Residential),2032,Female,Age 50-54,171
West Melbourne (Residential),2033,Female,Age 50-54,187
West Melbourne (Residential),2036,Female,Age 50-54,251
West Melbourne (Residential),2037,Female,Age 50-54,272
West Melbourne (Residential),2040,Female,Age 50-54,318
West Melbourne (Residential),2022,Male,Age 50-54,144
West Melbourne (Residential),2023,Male,Age 50-54,150
West Melbourne (Residential),2024,Male,Age 50-54,152
West Melbourne (Residential),2025,Male,Age 50-54,161
West Melbourne (Residential),2026,Male,Age 50-54,178
West Melbourne (Residential),2035,Male,Age 50-54,389
West Melbourne (Residential),2036,Male,Age 50-54,425
West Melbourne (Residential),2039,Male,Age 50-54,504
West Melbourne (Residential),2025,Female,Age 55-59,112
West Melbourne (Residential),2027,Female,Age 55-59,120
West Melbourne (Residential),2032,Female,Age 55-59,156
West Melbourne (Residential),2034,Female,Age 55-59,176
West Melbourne (Residential),2037,Female,Age 55-59,204
West Melbourne (Residential),2039,Female,Age 55-59,234
West Melbourne (Residential),2023,Male,Age 55-59,78
West Melbourne (Residential),2025,Male,Age 55-59,78
West Melbourne (Residential),2028,Male,Age 55-59,95
West Melbourne (Residential),2030,Male,Age 55-59,106
West Melbourne (Residential),2031,Male,Age 55-59,112
West Melbourne (Residential),2037,Male,Age 55-59,145
West Melbourne (Residential),2038,Male,Age 55-59,156
West Melbourne (Residential),2040,Male,Age 55-59,184
West Melbourne (Residential),2021,Female,Age 60-64,78
West Melbourne (Residential),2024,Female,Age 60-64,78
West Melbourne (Residential),2027,Female,Age 60-64,87
West Melbourne (Residential),2029,Female,Age 60-64,92
West Melbourne (Residential),2030,Female,Age 60-64,92
West Melbourne (Residential),2032,Female,Age 60-64,95
West Melbourne (Residential),2035,Female,Age 60-64,103
West Melbourne (Residential),2038,Female,Age 60-64,107
West Melbourne (Residential),2039,Female,Age 60-64,113
West Melbourne (Residential),2041,Female,Age 60-64,118
West Melbourne (Residential),2021,Male,Age 60-64,58
West Melbourne (Residential),2022,Male,Age 60-64,60
West Melbourne (Residential),2023,Male,Age 60-64,60
West Melbourne (Residential),2029,Male,Age 60-64,66
West Melbourne (Residential),2030,Male,Age 60-64,74
West Melbourne (Residential),2031,Male,Age 60-64,71
West Melbourne (Residential),2032,Male,Age 60-64,74
West Melbourne (Residential),2033,Male,Age 60-64,76
West Melbourne (Residential),2034,Male,Age 60-64,75
West Melbourne (Residential),2036,Male,Age 60-64,81
West Melbourne (Residential),2037,Male,Age 60-64,85
West Melbourne (Residential),2023,Female,Age 65-69,69
West Melbourne (Residential),2025,Female,Age 65-69,74
West Melbourne (Residential),2029,Female,Age 65-69,78
West Melbourne (Residential),2030,Female,Age 65-69,79
West Melbourne (Residential),2034,Female,Age 65-69,87
West Melbourne (Residential),2035,Female,Age 65-69,89
West Melbourne (Residential),2038,Female,Age 65-69,84
West Melbourne (Residential),2041,Female,Age 65-69,89
West Melbourne (Residential),2021,Male,Age 65-69,24
West Melbourne (Residential),2026,Male,Age 65-69,28
West Melbourne (Residential),2029,Male,Age 65-69,32
West Melbourne (Residential),2030,Male,Age 65-69,31
West Melbourne (Residential),2033,Male,Age 65-69,34
West Melbourne (Residential),2034,Male,Age 65-69,33
West Melbourne (Residential),2036,Male,Age 65-69,30
West Melbourne (Residential),2040,Male,Age 65-69,32
West Melbourne (Residential),2022,Female,Age 70-74,33
West Melbourne (Residential),2023,Female,Age 70-74,32
West Melbourne (Residential),2029,Female,Age 70-74,40
West Melbourne (Residential),2030,Female,Age 70-74,42
West Melbourne (Residential),2032,Female,Age 70-74,42
West Melbourne (Residential),2034,Female,Age 70-74,38
West Melbourne (Residential),2038,Female,Age 70-74,34
West Melbourne (Residential),2041,Female,Age 70-74,34
West Melbourne (Residential),2021,Male,Age 70-74,65
West Melbourne (Residential),2022,Male,Age 70-74,68
West Melbourne (Residential),2023,Male,Age 70-74,66
West Melbourne (Residential),2025,Male,Age 70-74,62
West Melbourne (Residential),2026,Male,Age 70-74,72
West Melbourne (Residential),2027,Male,Age 70-74,77
West Melbourne (Residential),2028,Male,Age 70-74,77
West Melbourne (Residential),2030,Male,Age 70-74,78
West Melbourne (Residential),2034,Male,Age 70-74,82
West Melbourne (Residential),2035,Male,Age 70-74,79
West Melbourne (Residential),2021,Female,Age 75-79,4
West Melbourne (Residential),2023,Female,Age 75-79,5
West Melbourne (Residential),2024,Female,Age 75-79,10
West Melbourne (Residential),2026,Female,Age 75-79,14
West Melbourne (Residential),2027,Female,Age 75-79,19
West Melbourne (Residential),2029,Female,Age 75-79,21
West Melbourne (Residential),2036,Female,Age 75-79,19
West Melbourne (Residential),2038,Female,Age 75-79,17
West Melbourne (Residential),2041,Female,Age 75-79,16
West Melbourne (Residential),2023,Male,Age 75-79,21
West Melbourne (Residential),2025,Male,Age 75-79,37
West Melbourne (Residential),2027,Male,Age 75-79,53
West Melbourne (Residential),2029,Male,Age 75-79,59
West Melbourne (Residential),2031,Male,Age 75-79,59
West Melbourne (Residential),2032,Male,Age 75-79,58
West Melbourne (Residential),2035,Male,Age 75-79,56
West Melbourne (Residential),2040,Male,Age 75-79,47
West Melbourne (Residential),2041,Male,Age 75-79,49
West Melbourne (Residential),2021,Female,Age 80-84,2
West Melbourne (Residential),2022,Female,Age 80-84,2
West Melbourne (Residential),2028,Female,Age 80-84,8
West Melbourne (Residential),2031,Female,Age 80-84,15
West Melbourne (Residential),2032,Female,Age 80-84,17
West Melbourne (Residential),2034,Female,Age 80-84,17
West Melbourne (Residential),2037,Female,Age 80-84,13
West Melbourne (Residential),2038,Female,Age 80-84,13
West Melbourne (Residential),2040,Female,Age 80-84,11
West Melbourne (Residential),2021,Male,Age 80-84,0
West Melbourne (Residential),2023,Male,Age 80-84,0
West Melbourne (Residential),2024,Male,Age 80-84,0
West Melbourne (Residential),2026,Male,Age 80-84,1
West Melbourne (Residential),2027,Male,Age 80-84,3
West Melbourne (Residential),2032,Male,Age 80-84,8
West Melbourne (Residential),2033,Male,Age 80-84,9
West Melbourne (Residential),2036,Male,Age 80-84,7
West Melbourne (Residential),2038,Male,Age 80-84,6
West Melbourne (Residential),2041,Male,Age 80-84,5
West Melbourne (Residential),2025,Female,Age 85+,4
West Melbourne (Residential),2029,Female,Age 85+,7
West Melbourne (Residential),2030,Female,Age 85+,7
West Melbourne (Residential),2031,Female,Age 85+,8
West Melbourne (Residential),2035,Female,Age 85+,13
