Census year,Block ID,CLUE small area,Accommodation and Food Services,Administrative and Support Services,"Agriculture, Forestry and Fishing",Arts and Recreation Services,Construction,Education and Training,"Electricity, Gas, Water and Waste Services",Financial and Insurance Services,Health Care and Social Assistance,Information Media and Telecommunications,Manufacturing,Mining,Other Services,"Professional, Scientific and Technical Services",Public Administration and Safety,"Rental, Hiring and Real Estate Services",Retail Trade,"Transport, Postal and Warehousing",Wholesale Trade,Total establishments in block
2010,331,North Melbourne,1,0,0,0,0,0,0,0,0,2,1,0,7,1,0,0,0,1,2,15
2010,332,North Melbourne,0,0,0,1,0,0,0,1,0,0,4,0,2,3,0,0,1,1,1,14
2010,333,North Melbourne,1,0,0,0,0,0,0,1,1,0,0,0,3,3,0,1,4,0,2,16
2010,334,North Melbourne,2,0,0,0,0,0,0,0,1,0,4,0,2,5,0,1,1,1,2,19
2010,335,North Melbourne,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,6
2010,336,North Melbourne,1,0,0,0,3,0,0,0,0,1,0,0,2,2,0,0,1,1,2,13
2010,343,North Melbourne,0,0,0,0,2,0,0,0,1,0,1,0,2,1,1,0,4,1,1,14
2010,344,North Melbourne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2010,345,North Melbourne,15,2,0,3,1,1,0,3,5,2,2,0,9,2,0,4,8,6,0,63
2010,349,North Melbourne,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
2010,350,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,370,North Melbourne,2,0,0,1,1,0,1,0,1,0,0,0,1,3,0,0,1,0,0,11
2010,371,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2010,372,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,377,North Melbourne,6,5,0,0,1,2,0,1,31,3,1,0,8,17,0,0,2,0,4,81
2010,380,North Melbourne,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2010,401,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2010,402,West Melbourne (Residential),0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5
2010,403,West Melbourne (Residential),0,1,0,0,4,0,0,0,0,2,0,0,0,2,0,0,2,1,2,14
2010,405,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
2010,406,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2010,409,West Melbourne (Residential),1,1,0,0,0,0,1,0,0,0,0,0,2,7,0,0,0,1,0,13
2010,415,West Melbourne (Residential),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
2010,418,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,6
2010,420,West Melbourne (Residential),1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2,8
2010,422,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010,424,West Melbourne (Residential),5,1,0,0,0,0,0,0,3,0,0,0,4,1,0,0,3,1,0,18
2010,426,West Melbourne (Residential),0,1,0,0,0,2,0,0,0,0,0,0,1,6,0,2,2,1,1,16
2010,430,West Melbourne (Residential),4,1,0,0,0,0,0,0,0,0,1,0,4,2,0,1,1,2,3,19
2010,434,West Melbourne (Residential),4,2,0,0,3,1,0,2,0,1,2,0,5,7,0,0,7,0,0,34
2010,438,West Melbourne (Residential),1,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,2,1,1,11
2010,442,West Melbourne (Residential),0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5
2010,445,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2010,502,West Melbourne (Industrial),1,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,1,4,4,15
2010,505,Kensington,1,1,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,1,5,14
2010,507,Kensington,0,0,0,1,0,0,0,0,0,2,2,0,3,1,0,0,0,0,0,9
2010,523,Kensington,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,7
2010,525,Kensington,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
2010,526,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010,531,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,532,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,536,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,539,Kensington,0,0,0,5,1,0,1,0,0,0,2,0,1,2,1,0,0,0,0,13
2010,546,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,556,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,558,Kensington,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2010,560,Kensington,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2010,564,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,566,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,567,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,569,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,570,Kensington,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2010,571,Kensington,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
2010,603,East Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
2010,606,East Melbourne,5,1,0,0,1,1,0,2,5,0,1,0,3,4,0,1,0,1,1,26
2010,607,East Melbourne,9,2,0,0,1,0,3,2,7,0,1,1,3,5,0,2,3,1,1,41
2010,608,East Melbourne,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
2010,616,East Melbourne,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2010,618,East Melbourne,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,9
2010,646,East Melbourne,2,2,0,3,0,2,0,0,24,2,0,0,5,17,0,0,0,0,1,58
2010,649,East Melbourne,0,2,0,2,0,0,0,0,0,0,0,0,2,2,3,0,1,0,0,12
2010,653,East Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2010,657,East Melbourne,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
2010,659,Melbourne (Remainder),2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2010,660,Melbourne (Remainder),1,0,0,10,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,15
2010,663,Melbourne (Remainder),0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
2010,728,Southbank,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2010,730,Southbank,2,0,0,0,0,0,0,0,0,0,1,0,3,2,0,1,2,1,1,13
2010,731,Southbank,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,732,Southbank,2,0,0,0,2,0,2,0,0,0,2,0,2,3,0,1,2,0,3,19
2010,735,Southbank,0,2,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,7
2010,736,Southbank,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4
2010,739,Southbank,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2010,740,Southbank,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
2010,744,Southbank,1,1,0,0,1,1,1,1,0,0,0,0,0,10,0,1,0,0,0,17
2010,748,Southbank,3,1,0,0,0,0,2,1,0,2,0,0,4,14,0,4,2,1,3,37
2010,749,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2010,751,Southbank,1,0,0,5,0,2,0,0,4,0,0,0,3,0,1,0,0,0,0,16
2010,773,Docklands,5,3,0,3,2,0,0,0,0,0,0,1,1,3,0,2,2,4,0,26
2010,774,Port Melbourne,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,5
2010,778,Port Melbourne,0,0,0,0,1,1,0,0,0,3,4,0,1,5,0,1,0,1,12,29
2010,780,Port Melbourne,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
2010,783,Docklands,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,5
2010,786,Port Melbourne,6,0,2,4,7,0,0,1,0,0,19,0,5,3,1,1,6,1,5,61
2010,787,Port Melbourne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2010,788,Port Melbourne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2010,803,Southbank,37,1,0,4,0,0,0,0,0,1,0,0,1,0,0,0,25,0,0,69
2010,811,Southbank,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,6
2010,813,Southbank,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,6
2010,814,Southbank,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2010,852,Melbourne (Remainder),4,0,0,11,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,22
2010,854,South Yarra,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,866,South Yarra,1,1,0,2,0,2,2,0,2,0,0,0,1,0,0,0,0,0,0,11
2010,867,South Yarra,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2010,906,Parkville,3,0,1,0,0,3,0,2,0,1,1,0,3,9,1,0,0,1,0,25
2010,907,Parkville,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,914,Parkville,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2010,915,Parkville,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5
2010,921,Parkville,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2010,922,Parkville,0,0,0,1,0,0,1,0,4,0,0,0,5,0,0,0,0,0,0,11
2010,923,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010,924,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,925,Parkville,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,931,Parkville,5,0,0,15,0,0,4,0,12,0,0,0,3,0,0,0,5,1,0,45
2010,1001,West Melbourne (Industrial),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10
2010,1007,West Melbourne (Industrial),0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,14,1,19
2010,1101,Docklands,30,2,0,3,0,0,3,0,1,1,1,0,6,0,2,3,127,9,0,188
2010,1107,Docklands,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6
2010,1111,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2010,2385,North Melbourne,0,0,0,1,2,1,0,1,1,1,1,0,0,2,0,1,0,2,4,17
2010,2386,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2390,North Melbourne,0,5,0,0,2,0,0,0,0,0,7,0,0,3,0,2,4,3,7,33
2010,2391,North Melbourne,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2010,2504,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2508,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2516,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2517,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2519,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2521,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010,2529,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2532,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2010,2535,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2536,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2537,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,Melbourne (CBD),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
2009,5,Melbourne (CBD),1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8,0,0,12
2009,12,Melbourne (CBD),23,7,0,3,2,5,3,10,1,4,0,0,8,6,2,1,5,2,0,82
2009,16,Melbourne (CBD),14,3,0,5,1,2,0,1,2,2,2,0,10,20,0,4,9,0,2,77
2009,21,Melbourne (CBD),7,0,0,0,0,0,1,4,2,1,0,0,2,1,4,1,1,1,0,25
2009,22,Melbourne (CBD),10,17,1,4,5,1,4,39,0,8,3,3,10,57,3,3,8,5,2,183
2009,24,Melbourne (CBD),17,19,0,2,5,8,1,40,3,3,3,2,8,40,1,6,10,4,2,174
2009,26,Melbourne (CBD),12,1,0,1,1,0,4,5,9,0,0,1,6,10,1,0,18,1,0,70
2009,32,Melbourne (CBD),17,36,0,1,1,3,3,45,11,3,2,3,14,108,5,8,9,7,2,278
2009,35,Melbourne (CBD),41,18,0,8,3,15,1,6,32,10,105,1,31,50,0,4,152,1,29,507
2009,36,Melbourne (CBD),11,4,0,2,0,2,1,1,5,1,3,0,13,8,2,1,25,1,0,80
2009,44,Melbourne (CBD),33,13,0,0,5,6,2,21,20,2,8,0,19,52,3,14,37,2,2,239
2009,45,Melbourne (CBD),28,3,0,3,0,4,0,6,1,2,4,0,10,4,0,2,94,0,1,162
2009,46,Melbourne (CBD),26,6,0,3,0,3,1,1,4,10,0,1,13,13,2,3,41,0,0,127
2009,47,Melbourne (CBD),13,1,0,0,1,3,0,2,3,1,0,0,5,4,4,1,20,1,0,59
2009,57,Melbourne (CBD),43,6,0,1,1,7,3,6,6,6,1,0,18,21,0,5,25,0,0,149
2009,63,Melbourne (CBD),8,2,0,0,0,3,0,4,1,4,0,0,2,27,3,1,7,0,1,63
2009,71,Melbourne (CBD),2,1,0,0,0,0,0,1,0,5,1,0,1,14,1,0,1,1,0,28
2009,72,Melbourne (CBD),25,1,0,0,1,1,0,6,1,1,0,0,5,47,2,1,4,0,1,96
2009,76,Melbourne (CBD),39,1,0,3,1,0,0,4,16,4,1,1,9,3,0,3,57,2,0,144
2009,87,Melbourne (CBD),15,3,0,0,1,4,2,1,4,1,0,1,3,12,1,6,2,1,0,57
2009,95,Melbourne (CBD),13,7,0,2,1,8,0,2,9,3,2,0,7,31,1,8,18,0,1,113
2009,96,Melbourne (CBD),6,1,0,6,0,20,0,1,4,1,1,0,3,0,1,0,3,0,0,47
2009,97,Melbourne (CBD),6,3,0,1,1,3,0,1,1,4,0,0,5,7,0,0,2,0,0,34
2009,107,Melbourne (CBD),1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
2009,111,West Melbourne (Residential),1,1,0,2,0,0,0,2,1,0,0,0,3,2,1,0,2,0,1,16
2009,114,Melbourne (CBD),11,1,0,1,3,2,0,0,1,1,0,0,3,4,0,0,19,2,1,49
2009,125,Melbourne (CBD),1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,6
2009,203,Carlton,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,6
2009,207,Carlton,8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11,0,4,26
2009,212,Carlton,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,6
2009,216,Carlton,5,0,0,0,0,0,0,2,0,1,1,0,6,1,1,0,7,0,1,25
2009,222,Carlton,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4
2009,224,Carlton,3,0,0,0,0,1,0,1,4,0,5,0,1,2,0,3,5,0,0,25
2009,225,Carlton,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
2009,232,Carlton,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5
2009,240,Carlton,3,0,0,0,0,10,0,0,1,0,0,0,0,2,0,0,0,0,1,17
2009,244,Carlton,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009,246,Carlton,20,0,0,0,0,1,0,0,2,0,0,0,1,3,0,0,6,0,2,35
2009,248,Carlton,6,0,0,0,0,1,0,1,0,2,0,0,5,4,0,0,0,0,1,20
2009,249,Carlton,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2009,252,Carlton,25,1,0,0,0,1,1,4,4,0,1,0,3,13,0,1,4,0,0,58
2009,253,Carlton,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,255,Carlton,5,1,0,0,2,1,0,2,4,0,5,0,6,8,1,1,3,0,1,40
2009,256,Carlton,2,1,0,0,0,2,0,0,0,0,1,0,1,5,1,0,1,0,0,14
2009,257,Carlton,5,0,0,0,0,2,2,0,3,0,3,0,4,0,0,0,2,0,1,22
2009,264,Carlton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2009,266,Carlton,9,0,0,0,0,20,0,0,0,1,0,0,3,4,0,0,1,0,0,38
2009,271,Parkville,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2009,303,North Melbourne,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,310,North Melbourne,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,1,7
2009,311,North Melbourne,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,312,North Melbourne,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5
2009,317,North Melbourne,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,1,0,8
2009,322,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,4
2009,323,North Melbourne,0,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,1,8
2009,329,North Melbourne,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5
2009,331,North Melbourne,1,0,0,0,0,0,0,0,0,2,1,0,7,1,0,0,0,1,2,15
2009,335,North Melbourne,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,6
2009,336,North Melbourne,1,0,0,0,3,0,0,0,0,1,0,0,2,2,0,0,1,1,2,13
2009,337,North Melbourne,0,0,0,0,3,0,1,1,0,1,0,0,1,2,0,0,2,1,6,18
2009,344,North Melbourne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2009,347,North Melbourne,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
2009,348,North Melbourne,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2009,354,North Melbourne,11,2,0,4,0,0,0,1,2,2,0,0,9,10,0,2,15,2,2,62
2009,356,North Melbourne,1,1,0,0,0,1,0,0,1,1,2,0,6,4,1,0,4,0,1,23
2009,363,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
2009,369,North Melbourne,2,2,0,0,0,0,0,0,2,2,0,0,3,2,0,1,4,2,0,20
2009,375,North Melbourne,4,1,0,0,2,2,0,2,1,3,0,0,7,12,0,1,0,1,1,37
2009,379,North Melbourne,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,380,North Melbourne,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2009,404,West Melbourne (Residential),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2009,405,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
2009,407,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,409,West Melbourne (Residential),1,1,0,0,0,0,1,0,0,0,0,0,2,7,0,0,0,1,0,13
2009,421,West Melbourne (Residential),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,422,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2009,423,West Melbourne (Residential),5,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,14
2009,424,West Melbourne (Residential),5,1,0,0,0,0,0,0,3,0,0,0,4,1,0,0,3,1,0,18
2009,426,West Melbourne (Residential),0,1,0,0,0,2,0,0,0,0,0,0,1,6,0,2,2,1,1,16
2009,428,West Melbourne (Residential),1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5
2009,432,West Melbourne (Residential),3,0,0,1,0,3,0,0,0,0,0,0,1,3,0,0,0,3,0,14
2009,433,West Melbourne (Residential),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2009,434,West Melbourne (Residential),4,2,0,0,3,1,0,2,0,1,2,0,5,7,0,0,7,0,0,34
2009,435,West Melbourne (Residential),8,1,0,0,0,0,0,3,2,1,0,0,2,2,0,0,11,0,0,30
2009,440,West Melbourne (Residential),1,1,0,1,1,1,0,0,2,0,3,0,2,10,1,1,1,1,1,27
2009,441,West Melbourne (Residential),3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,8
2009,444,West Melbourne (Residential),1,2,0,0,1,2,0,2,0,0,0,0,2,6,1,0,0,0,2,19
2009,509,Kensington,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,10
2009,512,Kensington,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,6
2009,515,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,518,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,519,Kensington,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7
2009,521,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,526,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2009,528,Kensington,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2009,533,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,534,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,536,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,539,Kensington,0,0,0,5,1,0,1,0,0,0,2,0,1,2,1,0,0,0,0,13
2009,540,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,541,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,542,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,548,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,553,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,554,Kensington,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2009,557,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,558,Kensington,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2009,560,Kensington,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2009,561,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,562,Kensington,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,5
2009,610,East Melbourne,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2009,611,East Melbourne,0,0,0,2,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,7
2009,614,East Melbourne,3,0,0,0,0,0,0,0,6,0,0,0,2,1,0,0,1,0,0,13
2009,617,East Melbourne,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4
2009,619,East Melbourne,1,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9
2009,620,East Melbourne,2,0,0,0,0,2,0,0,33,0,0,0,3,3,1,0,1,0,0,45
2009,642,East Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009,646,East Melbourne,2,2,0,3,0,2,0,0,24,2,0,0,5,17,0,0,0,0,1,58
2009,650,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
2009,655,East Melbourne,3,0,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,9
2009,661,East Melbourne,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2009,662,East Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,720,Melbourne (Remainder),3,4,0,2,3,1,0,12,3,1,3,0,5,15,0,2,4,0,3,61
2009,728,Southbank,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009,729,Southbank,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,5,1,0,0,9
2009,733,Southbank,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8
2009,738,Southbank,0,0,0,1,0,0,1,0,0,1,1,0,2,1,1,0,0,0,0,8
2009,741,Southbank,4,2,0,12,0,1,1,0,1,2,0,0,2,4,0,1,2,0,0,32
2009,743,Southbank,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,744,Southbank,1,1,0,0,1,1,1,1,0,0,0,0,0,10,0,1,0,0,0,17
2009,746,Southbank,2,2,2,2,0,1,1,2,2,6,5,0,0,15,1,1,1,0,0,43
2009,747,Southbank,0,0,0,0,1,0,0,1,0,1,0,0,0,6,0,0,0,0,0,9
2009,749,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2009,760,Melbourne (Remainder),3,14,1,2,4,1,0,20,47,5,5,1,9,48,3,3,3,4,2,175
2009,773,Docklands,5,3,0,3,2,0,0,0,0,0,0,1,1,3,0,2,2,4,0,26
2009,775,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6
2009,776,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2009,779,Port Melbourne,0,0,0,0,2,0,2,0,0,0,5,0,0,0,0,0,1,2,0,12
